Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      6.381353, ,            -2,      6.971253, ,            -2,      7.101091, ,            -2,      4.381695, ,            -2,      5.169073, , 
         -1.8,      6.927655, ,          -1.8,      7.571809, ,          -1.8,      7.713893, ,          -1.8,      4.753042, ,          -1.8,      5.598156, , 
         -1.6,      7.434972, ,          -1.6,      8.131794, ,          -1.6,      8.299222, ,          -1.6,       5.10981, ,          -1.6,      6.006126, , 
         -1.4,      7.902359, ,          -1.4,      8.650368, ,          -1.4,      8.832523, ,          -1.4,      5.451469, ,          -1.4,      6.393251, , 
         -1.2,      8.332435, ,          -1.2,      9.132351, ,          -1.2,      9.319226, ,          -1.2,      5.777555, ,          -1.2,      6.759358, , 
           -1,      8.727319, ,            -1,      9.562759, ,            -1,      9.766352, ,            -1,      6.087989, ,            -1,      7.104309, , 
         -0.8,      9.088564, ,          -0.8,      9.953777, ,          -0.8,      10.16292, ,          -0.8,      6.381955, ,          -0.8,      7.428168, , 
         -0.6,      9.419337, ,          -0.6,      10.30351, ,          -0.6,       10.5215, ,          -0.6,      6.659248, ,          -0.6,      7.730517, , 
         -0.4,      9.720594, ,          -0.4,      10.61509, ,          -0.4,      10.83756, ,          -0.4,          6.92, ,          -0.4,      8.011713, , 
         -0.2,      9.993535, ,          -0.2,      10.89039, ,          -0.2,      11.11885, ,          -0.2,      7.164363, ,          -0.2,      8.272077, , 
            0,      10.23909, ,             0,      11.13317, ,             0,      11.36052, ,             0,      7.392312, ,             0,      8.511891, , 
          0.2,      10.45868, ,           0.2,      11.34674, ,           0.2,      11.57203, ,           0.2,      7.603875, ,           0.2,      8.731575, , 
          0.4,      10.65325, ,           0.4,      11.53265, ,           0.4,      11.75517, ,           0.4,       7.79953, ,           0.4,      8.931793, , 
          0.6,      10.82399, ,           0.6,       11.6924, ,           0.6,      11.91158, ,           0.6,      7.979603, ,           0.6,      9.113183, , 
          0.8,      10.97227, ,           0.8,      11.82768, ,           0.8,      12.04302, ,           0.8,      8.144465, ,           0.8,       9.27641, , 
            1,      11.09927, ,             1,      11.94001, ,             1,      12.15117, ,             1,      8.294691, ,             1,       9.42224, , 
          1.2,      11.20632, ,           1.2,      12.03104, ,           1.2,      12.23772, ,           1.2,      8.430662, ,           1.2,      9.551428, , 
          1.4,      11.29479, ,           1.4,       12.1024, ,           1.4,       12.3043, ,           1.4,      8.552774, ,           1.4,      9.664747, , 
          1.6,      11.36584, ,           1.6,      12.15556, ,           1.6,      12.35251, ,           1.6,      8.661383, ,           1.6,      9.763029, , 
          1.8,      11.42072, ,           1.8,      12.19196, ,           1.8,      12.38381, ,           1.8,      8.757068, ,           1.8,      9.847068, , 
            2,      11.46066, ,             2,      12.21301, ,             2,      12.39968, ,             2,      8.840791, ,             2,      9.917641, , 
          2.2,      11.48671, ,           2.2,      12.21989, ,           2.2,      12.40137, ,           2.2,      8.913054, ,           2.2,      9.975333, , 
          2.4,       11.4998, ,           2.4,      12.21358, ,           2.4,      12.38986, ,           2.4,       8.97379, ,           2.4,      10.02089, , 
          2.6,      11.50044, ,           2.6,      12.19366, ,           2.6,      12.36297, ,           2.6,       9.02389, ,           2.6,      10.05486, , 
          2.8,      11.48443, ,           2.8,      12.13266, ,           2.8,      12.28725, ,           2.8,      9.063355, ,           2.8,      10.07713, , 
            3,      11.43875, ,             3,      12.04704, ,             3,      12.19997, ,             3,      9.092264, ,             3,       10.0867, , 
          3.2,      11.37213, ,           3.2,      11.95243, ,           3.2,      12.10398, ,           3.2,      9.098848, ,           3.2,      10.06705, , 
          3.4,      11.29444, ,           3.4,      11.84649, ,           3.4,      11.99942, ,           3.4,      9.089194, ,           3.4,      10.02752, , 
          3.6,      11.20537, ,           3.6,      11.73756, ,           3.6,      11.88154, ,           3.6,      9.067841, ,           3.6,      9.979527, , 
