Alpha,T1-15.8 m/s-VLM2, , 
           -2,      9.840661, , 
         -1.8,      9.084923, , 
         -1.6,      8.471415, , 
         -1.4,      7.971456, , 
         -1.2,      7.559125, , 
           -1,      7.216219, , 
         -0.8,       6.92777, , 
         -0.6,      6.683736, , 
         -0.4,      6.476053, , 
         -0.2,      6.298249, , 
            0,      6.145721, , 
          0.2,      6.014742, , 
          0.4,      5.902353, , 
          0.6,       5.80621, , 
          0.8,       5.72435, , 
            1,      5.655073, , 
          1.2,      5.597048, , 
          1.4,       5.54901, , 
          1.6,      5.509949, , 
          1.8,      5.478971, , 
            2,      5.455267, , 
          2.2,      5.438165, , 
          2.4,      5.427066, , 
          2.6,      5.421428, , 
          2.8,      5.420819, , 
            3,      5.424871, , 
          3.2,      5.433338, , 
          3.4,      5.446442, , 
          3.6,      5.467307, , 
          3.8,      5.498579, , 
            4,      5.536573, , 
          4.2,      5.578731, , 
          4.4,      5.625001, , 
          4.6,      5.677625, , 
          4.8,      5.732423, , 
            5,      5.794953, , 
          5.2,      5.866826, , 
          5.4,      5.940209, , 
          5.6,      6.016666, , 
          5.8,       6.10524, , 
            6,      6.198134, , 
          6.2,       6.29191, , 
          6.4,      6.386704, , 
          6.6,      6.484053, , 
          6.8,      6.584134, , 
            7,      6.688132, , 
          7.2,      6.803051, , 
          7.4,      6.922565, , 
          7.6,      7.059713, , 
          7.8,      7.144277, , 
            8,      7.262125, , 

