Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
          1.6,      14.54862, ,           1.6,      15.58571, ,           1.6,      10.27994, ,           1.6,      16.23875, ,           1.6,      16.55013, ,           1.6,       16.6064, ,           1.6,      16.88655, ,           1.6,      17.00087, ,           1.6,      17.05556, ,           1.6,      10.97236, ,           1.6,       11.8346, ,           1.6,       13.3815, ,           1.6,      13.59592, , 
          1.8,      14.51712, ,           1.8,      15.52714, ,           1.8,      10.34959, ,           1.8,       16.1184, ,           1.8,      16.39115, ,           1.8,      16.44141, ,           1.8,       16.7001, ,           1.8,      16.80599, ,           1.8,      16.85751, ,           1.8,      11.03387, ,           1.8,      11.88118, ,           1.8,      13.39136, ,           1.8,      13.59923, , 
            2,      14.42404, ,             2,      15.31968, ,             2,      10.39963, ,             2,      15.85184, ,             2,      16.13649, ,             2,      16.19656, ,             2,      16.38197, ,             2,      16.46242, ,             2,      16.51082, ,             2,      11.07501, ,             2,      11.90641, ,             2,       13.3732, ,             2,      13.57082, , 
          2.2,      14.23309, ,           2.2,      15.02885, ,           2.2,      10.43635, ,           2.2,      15.54234, ,           2.2,      15.76442, ,           2.2,       15.8251, ,           2.2,      16.03355, ,           2.2,       16.1372, ,           2.2,      16.19017, ,           2.2,      11.10052, ,           2.2,      11.90748, ,           2.2,      13.30109, ,           2.2,      13.48234, , 
          2.4,      13.95653, ,           2.4,      14.71672, ,           2.4,      10.41893, ,           2.4,      15.19272, ,           2.4,      15.32211, ,           2.4,      15.38837, ,           2.4,      15.62234, ,           2.4,      15.73186, ,           2.4,      15.78377, ,           2.4,      11.05918, ,           2.4,      11.83628, ,           2.4,      13.15965, ,           2.4,      13.31859, , 
          2.6,      13.65305, ,           2.6,      14.36327, ,           2.6,      10.35207, ,           2.6,      14.78051, ,           2.6,      14.96112, ,           2.6,      15.03395, ,           2.6,      15.27036, ,           2.6,      15.37042, ,           2.6,      15.42285, ,           2.6,       10.9636, ,           2.6,      11.70971, ,           2.6,      12.95265, ,           2.6,      13.09472, , 
          2.8,      13.31955, ,           2.8,      14.00262, ,           2.8,      10.24613, ,           2.8,       14.3345, ,           2.8,      14.51085, ,           2.8,      14.57109, ,           2.8,      14.76624, ,           2.8,      14.85797, ,           2.8,      14.91355, ,           2.8,      10.82654, ,           2.8,       11.5442, ,           2.8,       12.6953, ,           2.8,      12.82131, , 
            3,      12.98503, ,             3,       13.6109, ,             3,      10.11852, ,             3,      13.84688, ,             3,      14.02312, ,             3,      14.08704, ,             3,      14.24991, ,             3,      14.33721, ,             3,      14.38375, ,             3,      10.66883, ,             3,      11.33653, ,             3,      12.40622, ,             3,      12.52279, , 
          3.2,      12.64796, ,           3.2,      13.21064, ,           3.2,      9.980036, ,           3.2,      13.41557, ,           3.2,      13.57492, ,           3.2,      13.63932, ,           3.2,      13.77319, ,           3.2,      13.86054, ,           3.2,      13.91441, ,           3.2,       10.4988, ,           3.2,      11.12128, ,           3.2,      12.10445, ,           3.2,      12.21091, , 
          3.4,      12.32089, ,           3.4,       12.7769, ,           3.4,      9.842813, ,           3.4,      12.99409, ,           3.4,      13.14879, ,           3.4,      13.19859, ,           3.4,      13.30797, ,           3.4,       13.3707, ,           3.4,      13.39954, ,           3.4,      10.33113, ,           3.4,      10.90783, ,           3.4,      11.80986, ,           3.4,      11.90805, , 
          3.6,      11.99553, ,           3.6,      12.46347, ,           3.6,       9.70413, ,           3.6,      12.57683, ,           3.6,      12.73904, ,           3.6,      12.79146, ,           3.6,      12.86716, ,           3.6,      12.90875, ,           3.6,      12.92716, ,           3.6,      10.16525, ,           3.6,      10.69779, ,           3.6,      11.52182, ,           3.6,      11.61082, , 
          3.8,      11.65218, ,           3.8,      12.05037, ,           3.8,      9.563457, ,           3.8,      12.19097, ,           3.8,      12.34924, ,           3.8,      12.36977, ,           3.8,      12.46059, ,           3.8,      12.49211, ,           3.8,      12.51598, ,           3.8,      9.999247, ,           3.8,      10.49578, ,           3.8,      11.24448, ,           3.8,      11.32437, , 
            4,      11.38309, ,             4,      11.71096, ,             4,      9.423632, ,             4,       11.8402, ,             4,      11.97424, ,             4,       11.9905, ,             4,      12.06749, ,             4,      12.09158, ,             4,      12.14249, ,             4,      9.836644, ,             4,       10.2942, ,             4,      10.97706, ,             4,      11.05161, , 
          4.2,      11.06433, ,           4.2,      11.36127, ,           4.2,      9.284884, ,           4.2,      11.50965, ,           4.2,      11.62178, ,           4.2,      11.63364, ,           4.2,      11.70211, ,           4.2,      11.78672, ,           4.2,      11.86778, ,           4.2,      9.677385, ,           4.2,      10.09833, ,           4.2,      10.71768, ,           4.2,      10.78663, , 
          4.4,      10.78456, ,           4.4,      11.05864, ,           4.4,      9.145112, ,           4.4,      11.19251, ,           4.4,      11.28513, ,           4.4,       11.2966, ,           4.4,      11.46125, ,           4.4,      11.54375, ,           4.4,      11.60513, ,           4.4,      9.518261, ,           4.4,      9.906407, ,           4.4,      10.47282, ,           4.4,      10.53585, , 
          4.6,      10.53014, ,           4.6,      10.76383, ,           4.6,      9.002284, ,           4.6,      10.89048, ,           4.6,      10.97438, ,           4.6,      10.99736, ,           4.6,      11.17807, ,           4.6,      11.17981, ,           4.6,      11.19089, ,           4.6,      9.356549, ,           4.6,      9.715271, ,           4.6,      10.23122, ,           4.6,      10.29117, , 
          4.8,      10.26728, ,           4.8,      10.47836, ,           4.8,      8.857315, ,           4.8,       10.6035, ,           4.8,      10.72003, ,           4.8,      10.75679, , , , , , , , , , ,           4.8,      9.193573, ,           4.8,      9.525441, ,           4.8,      9.997986, ,           4.8,      10.05211, , 
            5,       10.0004, ,             5,      10.20491, ,             5,      8.708993, ,             5,      10.32482, ,             5,      10.46001, ,             5,      10.49871, , , , , , , , , , ,             5,      9.028136, ,             5,      9.335959, ,             5,      9.771228, ,             5,      9.819705, , 
          5.2,      9.770506, ,           5.2,       9.93689, ,           5.2,      8.554631, ,           5.2,        10.061, ,           5.2,      10.25324, ,           5.2,      10.24514, , , , , , , , , , ,           5.2,      8.857443, ,           5.2,      9.143783, ,           5.2,      9.543376, ,           5.2,      9.587737, , 
          5.4,      9.523581, ,           5.4,      9.674066, ,           5.4,      8.392581, ,           5.4,      9.823589, ,           5.4,      9.951758, ,           5.4,      9.946462, , , , , , , , , , ,           5.4,       8.67987, ,           5.4,      8.947639, ,           5.4,      9.316348, ,           5.4,      9.356643, , 
          5.6,      9.273644, ,           5.6,      9.417978, , , , ,           5.6,      9.608727, ,           5.6,       9.60046, ,           5.6,      9.618704, , , , , , , , , , , , , , , , ,           5.6,      9.091341, ,           5.6,      9.126505, , 
          5.8,      9.026123, ,           5.8,      9.163558, , , , ,           5.8,      9.361292, ,           5.8,      9.346373, ,           5.8,      9.356613, , , , , , , , , , , , , , , , ,           5.8,      8.861105, ,           5.8,      8.892698, , 
, , , , , , , , ,             6,      8.738956, ,             6,      8.950333, ,             6,      8.999689, , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , ,           6.2,      6.974817, ,           6.2,      6.935097, ,           6.2,      6.936792, , , , , , , , , , , , , , , , , , , , , , , 

