Alpha,T1-15.8 m/s-VLM2, , 
           -2,      6.438652, , 
         -1.8,      5.656987, , 
         -1.6,      5.051253, , 
         -1.4,      4.569202, , 
         -1.2,      4.177007, , 
           -1,      3.852788, , 
         -0.8,      3.581602, , 
         -0.6,       3.35249, , 
         -0.4,      3.157286, , 
         -0.2,      2.989757, , 
            0,      2.845113, , 
          0.2,       2.71952, , 
          0.4,      2.609956, , 
          0.6,      2.513956, , 
          0.8,      2.429548, , 
            1,      2.355105, , 
          1.2,      2.289256, , 
          1.4,      2.230885, , 
          1.6,      2.179076, , 
          1.8,      2.133187, , 
            2,      2.093042, , 
          2.2,      2.062389, , 
          2.4,      2.038495, , 
          2.6,      2.018992, , 
          2.8,      2.004335, , 
            3,      1.996249, , 
          3.2,      1.995917, , 
          3.4,      1.998745, , 
          3.6,      2.011023, , 
          3.8,      2.023791, , 
            4,      2.037968, , 
          4.2,      2.053709, , 
          4.4,      2.073891, , 
          4.6,      2.097838, , 
          4.8,       2.12359, , 
            5,       2.15398, , 
          5.2,      2.169948, , 
          5.4,      2.203298, , 
          5.6,      2.233982, , 
          5.8,      2.259365, , 
            6,      2.289699, , 
          6.2,       2.31621, , 
          6.4,      2.344299, , 
          6.6,      2.374018, , 
          6.8,      2.404343, , 
            7,      2.434778, , 
          7.2,      2.467134, , 
          7.4,       2.49974, , 
          7.6,      2.534759, , 

