Alpha,T1-15.8 m/s-VLM2, , 
           -2,     0.1417458, , 
         -1.8,      0.156702, , 
         -1.6,     0.1716553, , 
         -1.4,     0.1866053, , 
         -1.2,     0.2015515, , 
           -1,     0.2164936, , 
         -0.8,     0.2314311, , 
         -0.6,     0.2463637, , 
         -0.4,     0.2612908, , 
         -0.2,     0.2762121, , 
            0,     0.2911271, , 
          0.2,     0.3060356, , 
          0.4,     0.3209369, , 
          0.6,     0.3358308, , 
          0.8,     0.3507167, , 
            1,     0.3655944, , 
          1.2,     0.3804633, , 
          1.4,     0.3953231, , 
          1.6,     0.4101733, , 
          1.8,     0.4250136, , 
            2,     0.4398435, , 
          2.2,     0.4546626, , 
          2.4,     0.4694706, , 
          2.6,     0.4842669, , 
          2.8,     0.4990512, , 
            3,     0.5138231, , 
          3.2,     0.5285822, , 
          3.4,     0.5433281, , 
          3.6,     0.5580604, , 
          3.8,     0.5727786, , 
            4,     0.5874823, , 
          4.2,     0.6021713, , 
          4.4,      0.616845, , 
          4.6,     0.6315031, , 
          4.8,     0.6461451, , 
            5,     0.6607707, , 
          5.2,     0.6753795, , 

