Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.1481578, ,            -2,     0.1481578, ,            -2,     0.1481578, , 
         -1.8,     0.1639028, ,          -1.8,     0.1639028, ,          -1.8,     0.1639028, , 
         -1.6,     0.1796448, ,          -1.6,     0.1796448, ,          -1.6,     0.1796448, , 
         -1.4,     0.1953836, ,          -1.4,     0.1953836, ,          -1.4,     0.1953836, , 
         -1.2,     0.2111185, ,          -1.2,     0.2111185, ,          -1.2,     0.2111185, , 
           -1,     0.2268493, ,            -1,     0.2268493, ,            -1,     0.2268493, , 
         -0.8,     0.2425756, ,          -0.8,     0.2425756, ,          -0.8,     0.2425756, , 
         -0.6,     0.2582968, ,          -0.6,     0.2582968, ,          -0.6,     0.2582968, , 
         -0.4,     0.2740127, ,          -0.4,     0.2740127, ,          -0.4,     0.2740127, , 
         -0.2,     0.2897227, ,          -0.2,     0.2897227, ,          -0.2,     0.2897227, , 
            0,     0.3054265, ,             0,     0.3054265, ,             0,     0.3054265, , 
          0.2,     0.3211236, ,           0.2,     0.3211236, ,           0.2,     0.3211236, , 
          0.4,     0.3368137, ,           0.4,     0.3368137, ,           0.4,     0.3368137, , 
          0.6,     0.3524963, ,           0.6,     0.3524963, ,           0.6,     0.3524963, , 
          0.8,      0.368171, ,           0.8,      0.368171, ,           0.8,      0.368171, , 
            1,     0.3838374, ,             1,     0.3838374, ,             1,     0.3838374, , 
          1.2,     0.3994951, ,           1.2,     0.3994951, ,           1.2,     0.3994951, , 
          1.4,     0.4151437, ,           1.4,     0.4151437, ,           1.4,     0.4151437, , 
          1.6,     0.4307828, ,           1.6,     0.4307828, ,           1.6,     0.4307828, , 
          1.8,     0.4464119, ,           1.8,     0.4464119, ,           1.8,     0.4464119, , 
            2,     0.4620307, ,             2,     0.4620307, ,             2,     0.4620307, , 
          2.2,     0.4776387, ,           2.2,     0.4776387, ,           2.2,     0.4776387, , 
          2.4,     0.4932356, ,           2.4,     0.4932356, ,           2.4,     0.4932356, , 
          2.6,     0.5088209, ,           2.6,     0.5088209, ,           2.6,     0.5088209, , 
          2.8,     0.5243942, ,           2.8,     0.5243942, ,           2.8,     0.5243942, , 
            3,     0.5399551, ,             3,     0.5399551, ,             3,     0.5399551, , 
          3.2,     0.5555033, ,           3.2,     0.5555033, ,           3.2,     0.5555033, , 
          3.4,     0.5710383, ,           3.4,     0.5710383, ,           3.4,     0.5710383, , 
          3.6,     0.5865597, ,           3.6,     0.5865597, ,           3.6,     0.5865597, , 
          3.8,      0.602067, ,           3.8,      0.602067, ,           3.8,      0.602067, , 
            4,       0.61756, ,             4,       0.61756, ,             4,       0.61756, , 
          4.2,     0.6330382, ,           4.2,     0.6330382, ,           4.2,     0.6330382, , 
          4.4,     0.6485013, ,           4.4,     0.6485013, ,           4.4,     0.6485013, , 
          4.6,     0.6639487, ,           4.6,     0.6639487, ,           4.6,     0.6639487, , 
          4.8,     0.6793801, ,           4.8,     0.6793801, ,           4.8,     0.6793801, , 
, , ,             5,     0.6947952, , , , , 
, , ,           5.2,     0.7101935, , , , , 

