Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      8.777025, ,            -2,      9.784796, ,            -2,      10.49609, ,            -2,      10.89325, ,            -2,      11.16054, ,            -2,      11.26676, ,            -2,      5.949403, ,            -2,       6.57652, ,            -2,      7.781025, , 
         -1.8,      9.572666, ,          -1.8,      10.65443, ,          -1.8,      11.41608, ,          -1.8,      11.84768, ,          -1.8,      12.16179, ,          -1.8,      12.28182, ,          -1.8,       6.51767, ,          -1.8,      7.197726, ,          -1.8,      8.499718, , 
         -1.6,      10.32999, ,          -1.6,      11.47779, ,          -1.6,      12.28321, ,          -1.6,      12.73771, ,          -1.6,      13.06852, ,          -1.6,       13.2022, ,          -1.6,      7.066148, ,          -1.6,      7.795381, ,          -1.6,      9.187472, , 
         -1.4,       11.0464, ,          -1.4,      12.25219, ,          -1.4,      13.09542, ,          -1.4,      13.56974, ,          -1.4,      13.91472, ,          -1.4,      14.05414, ,          -1.4,      7.594023, ,          -1.4,      8.368528, ,          -1.4,      9.842364, , 
         -1.2,      11.72094, ,          -1.2,      12.97708, ,          -1.2,      13.85241, ,          -1.2,      14.34317, ,          -1.2,      14.69999, ,          -1.2,      14.84402, ,          -1.2,      8.099515, ,          -1.2,      8.915312, ,          -1.2,      10.46279, , 
           -1,      12.35282, ,            -1,      13.65164, ,            -1,      14.55372, ,            -1,      15.05778, ,            -1,      15.42408, ,            -1,      15.57193, ,            -1,      8.581103, ,            -1,      9.434399, ,            -1,       11.0477, , 
         -0.8,      12.94133, ,          -0.8,      14.27521, ,          -0.8,      15.19893, ,          -0.8,      15.71361, ,          -0.8,      16.08718, ,          -0.8,      16.23787, ,          -0.8,      9.037893, ,          -0.8,      9.924898, ,          -0.8,      11.59627, , 
         -0.6,      13.48623, ,          -0.6,      14.84775, ,          -0.6,      15.78813, ,          -0.6,      16.31064, ,          -0.6,      16.68954, ,          -0.6,      16.84227, ,          -0.6,       9.46942, ,          -0.6,      10.38631, ,          -0.6,      12.10806, , 
         -0.4,      13.98754, ,          -0.4,      15.36982, ,          -0.4,      16.32226, ,          -0.4,      16.84997, ,          -0.4,      17.23221, ,          -0.4,      17.38621, ,          -0.4,      9.875156, ,          -0.4,      10.81811, ,          -0.4,      12.58271, , 
         -0.2,       14.4461, ,          -0.2,      15.84289, ,          -0.2,      16.80307, ,          -0.2,      17.33365, ,          -0.2,      17.71755, ,          -0.2,      17.87218, ,          -0.2,      10.25481, ,          -0.2,      11.22024, ,          -0.2,      13.02068, , 
            0,      14.86267, ,             0,      16.26834, ,             0,      17.23243, ,             0,      17.76373, ,             0,      18.14768, ,             0,      18.30219, ,             0,      10.60733, ,             0,      11.59197, ,             0,      13.42237, , 
          0.2,      15.23817, ,           0.2,      16.64781, ,           0.2,      17.61248, ,           0.2,      18.14263, ,           0.2,      18.52537, ,           0.2,      18.67931, ,           0.2,      10.93194, ,           0.2,      11.93291, ,           0.2,      13.78816, , 
          0.4,      15.57325, ,           0.4,      16.98277, ,           0.4,       17.9451, ,           0.4,      18.47263, ,           0.4,      18.85293, ,           0.4,      19.00577, ,           0.4,      11.23053, ,           0.4,       12.2446, ,           0.4,       14.1183, , 
          0.6,      15.86823, ,           0.6,      17.27376, ,           0.6,      18.23103, ,           0.6,      18.75423, ,           0.6,      19.13058, ,           0.6,       19.2817, ,           0.6,      11.49948, ,           0.6,      12.52471, ,           0.6,      14.41259, , 
          0.8,      16.12161, ,           0.8,      17.51642, ,           0.8,       18.4503, ,           0.8,      18.94076, ,           0.8,      19.28773, ,           0.8,      19.42559, ,           0.8,      11.74032, ,           0.8,      12.77363, ,           0.8,         14.67, , 
            1,      16.30947, ,             1,      17.64576, ,             1,      18.51275, ,             1,      18.99069, ,             1,      19.33856, ,             1,      19.47916, ,             1,      11.95028, ,             1,      12.98777, ,             1,      14.88253, , 
          1.2,      16.40492, ,           1.2,      17.68502, ,           1.2,      18.48191, ,           1.2,      18.92142, ,           1.2,      19.26766, ,           1.2,      19.40826, ,           1.2,      12.09577, ,           1.2,      13.11941, ,           1.2,      14.97954, , 
          1.4,      16.38416, ,           1.4,      17.54101, ,           1.4,       18.2029, ,           1.4,      18.63913, ,           1.4,      18.89774, ,           1.4,      19.00197, ,           1.4,      12.19349, ,           1.4,      13.20404, ,           1.4,      15.02525, , 
          1.6,      16.16064, ,           1.6,      17.17472, ,           1.6,      17.81508, ,           1.6,      18.18302, ,           1.6,      18.45294, ,           1.6,      18.58942, ,           1.6,      12.26059, ,           1.6,        13.248, ,           1.6,      14.98311, , 
          1.8,      15.79219, ,           1.8,      16.74594, ,           1.8,      17.33332, ,           1.8,      17.63892, ,           1.8,      17.96394, ,           1.8,      18.10484, ,           1.8,      12.23887, ,           1.8,      13.18227, ,           1.8,      14.80566, , 
            2,       15.3628, ,             2,      16.28868, ,             2,       16.7395, ,             2,      16.98994, ,             2,      17.27853, ,             2,       17.4191, ,             2,      12.10553, ,             2,       13.0153, ,             2,      14.52403, , 
          2.2,      14.90537, ,           2.2,      15.73857, ,           2.2,      16.12005, ,           2.2,      16.45623, ,           2.2,      16.68898, ,           2.2,       16.7996, ,           2.2,      11.92614, ,           2.2,       12.7817, ,           2.2,      14.16761, , 
          2.4,      14.44132, ,           2.4,      15.20323, ,           2.4,      15.46406, ,           2.4,      15.77531, ,           2.4,      15.96817, ,           2.4,      16.07279, ,           2.4,      11.71827, ,           2.4,       12.5072, ,           2.4,      13.76091, , 
          2.6,      14.00096, ,           2.6,      14.65269, ,           2.6,      14.87244, ,           2.6,      15.15272, ,           2.6,      15.30663, ,           2.6,      15.40268, ,           2.6,       11.4921, ,           2.6,      12.21481, ,           2.6,      13.35643, , 
          2.8,      13.57221, ,           2.8,      14.10801, ,           2.8,      14.32746, ,           2.8,      14.59186, ,           2.8,      14.69263, ,           2.8,      14.74808, ,           2.8,      11.27566, ,           2.8,      11.93643, ,           2.8,      12.97646, , 
            3,      13.14192, ,             3,      13.63432, ,             3,      13.79738, ,             3,      14.02009, ,             3,      14.11958, ,             3,       14.1539, ,             3,      11.07512, ,             3,      11.67408, ,             3,      12.60933, , 
          3.2,      12.77608, ,           3.2,      13.15664, ,           3.2,      13.34387, ,           3.2,      13.52106, ,           3.2,      13.60651, ,           3.2,      13.63094, ,           3.2,      10.88801, ,           3.2,      11.43272, ,           3.2,      12.26212, , 
          3.4,      12.38254, ,           3.4,      12.74011, ,           3.4,      12.92571, ,           3.4,      13.05887, ,           3.4,      13.17219, ,           3.4,      13.29621, ,           3.4,      10.70369, ,           3.4,      11.20179, ,           3.4,      11.94394, , 
          3.6,      12.04411, ,           3.6,      12.35176, ,           3.6,      12.52981, ,           3.6,      12.65153, ,           3.6,      12.88378, ,           3.6,      12.98105, ,           3.6,      10.52205, ,           3.6,      10.97769, ,           3.6,      11.64343, , 
          3.8,      11.69864, ,           3.8,       11.9774, ,           3.8,      12.15506, ,           3.8,      12.31191, , , , , , , ,           3.8,      10.33878, ,           3.8,      10.75708, ,           3.8,      11.35682, , 
            4,      11.39997, ,             4,      11.63533, ,             4,      11.79823, ,             4,      12.03328, , , , , , , ,             4,      10.14999, ,             4,      10.53502, ,             4,        11.074, , 
          4.2,       11.0768, ,           4.2,      11.29928, ,           4.2,      11.45878, ,           4.2,      11.69691, , , , , , , ,           4.2,      9.953064, ,           4.2,       10.3085, ,           4.2,      10.79839, , 
          4.4,      10.76566, ,           4.4,      10.97174, ,           4.4,      11.14655, ,           4.4,      11.32678, , , , , , , ,           4.4,      9.746532, ,           4.4,       10.0756, ,           4.4,      10.52438, , 
          4.6,      10.46331, ,           4.6,      10.64946, ,           4.6,      10.90899, ,           4.6,      10.91636, , , , , , , ,           4.6,      9.528372, ,           4.6,       9.83394, ,           4.6,      10.24711, , 
          4.8,      10.16131, ,           4.8,      10.32852, ,           4.8,      10.59782, ,           4.8,      10.58929, , , , , , , , , , , , , ,           4.8,      9.966097, , 
            5,      9.855742, ,             5,       10.0071, ,             5,       10.1737, ,             5,      10.37335, , , , , , , , , , , , , ,             5,      9.678338, , 
, , ,           5.2,      9.684791, ,           5.2,      9.823645, ,           5.2,      9.985626, , , , , , , , , , , , , , , , , 
, , , , , ,           5.4,      7.640828, ,           5.4,      7.601134, , , , , , , , , , , , , , , , , 

