Alpha,T1-15.8 m/s-VLM2, , 
           -2,      7.287312, , 
         -1.8,      7.910289, , 
         -1.6,      8.483635, , 
         -1.4,      9.012544, , 
         -1.2,      9.501904, , 
           -1,      9.953923, , 
         -0.8,      10.36929, , 
         -0.6,      10.74887, , 
         -0.4,      11.09357, , 
         -0.2,      11.40445, , 
            0,      11.68255, , 
          0.2,      11.92931, , 
          0.4,      12.14612, , 
          0.6,      12.33463, , 
          0.8,      12.49635, , 
            1,      12.63286, , 
          1.2,      12.74587, , 
          1.4,      12.83694, , 
          1.6,      12.90747, , 
          1.8,      12.95799, , 
            2,      12.98679, , 
          2.2,      12.96778, , 
          2.4,      12.91549, , 
          2.6,      12.84353, , 
          2.8,      12.74819, , 
            3,      12.61811, , 
          3.2,      12.44617, , 
          3.4,      12.26196, , 
          3.6,      12.02819, , 
          3.8,       11.8006, , 
            4,      11.57364, , 
          4.2,      11.34656, , 
          4.4,      11.10412, , 
          4.6,      10.85151, , 
          4.8,      10.59995, , 
            5,      10.33617, , 
          5.2,      10.15052, , 
          5.4,      9.892493, , 
          5.6,      9.656981, , 
          5.8,      9.453078, , 
            6,      9.236614, , 
          6.2,      9.043445, , 
          6.4,      8.851269, , 
          6.6,       8.66012, , 
          6.8,      8.473849, , 
            7,      8.293998, , 
          7.2,      8.114295, , 
          7.4,      7.940366, , 
          7.6,      7.765332, , 

