Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      9.445123, ,            -2,        8.6644, ,            -2,      11.56226, , 
         -1.8,      8.715467, ,          -1.8,      7.993375, ,          -1.8,      10.70457, , 
         -1.6,      8.127522, ,          -1.6,      7.449104, ,          -1.6,      9.998018, , 
         -1.4,      7.648975, ,          -1.4,      7.006795, ,          -1.4,      9.408466, , 
         -1.2,      7.255328, ,          -1.2,      6.642162, ,          -1.2,      8.910488, , 
           -1,      6.927232, ,            -1,      6.337251, ,            -1,      8.486449, , 
         -0.8,      6.652428, ,          -0.8,      6.088639, ,          -0.8,       8.12291, , 
         -0.6,      6.419461, ,          -0.6,      5.879372, ,          -0.6,      7.809412, , 
         -0.4,       6.22097, ,          -0.4,      5.704094, ,          -0.4,      7.538302, , 
         -0.2,      6.051194, ,          -0.2,      5.556538, ,          -0.2,      7.302925, , 
            0,      5.905688, ,             0,      5.433029, ,             0,      7.098014, , 
          0.2,      5.780964, ,           0.2,      5.329118, ,           0.2,      6.919558, , 
          0.4,      5.674262, ,           0.4,      5.241923, ,           0.4,       6.76403, , 
          0.6,      5.583294, ,           0.6,       5.16875, ,           0.6,      6.628513, , 
          0.8,       5.50611, ,           0.8,      5.107836, ,           0.8,      6.510547, , 
            1,      5.441178, ,             1,      5.057859, ,             1,      6.408089, , 
          1.2,      5.387069, ,           1.2,      5.017501, ,           1.2,      6.319453, , 
          1.4,      5.342664, ,           1.4,       4.98578, ,           1.4,      6.243199, , 
          1.6,      5.306941, ,           1.6,      4.961759, ,           1.6,       6.17795, , 
          1.8,      5.278993, ,           1.8,      4.944663, ,           1.8,       6.12264, , 
            2,      5.258094, ,             2,      4.933805, ,             2,      6.076336, , 
          2.2,      5.243563, ,           2.2,      4.928574, ,           2.2,      6.038195, , 
          2.4,      5.234835, ,           2.4,      4.928511, ,           2.4,      6.007512, , 
          2.6,      5.231428, ,           2.6,       4.93318, ,           2.6,        5.9837, , 
          2.8,      5.232963, ,           2.8,      4.942268, ,           2.8,      5.966247, , 
            3,      5.239257, ,             3,      4.956075, ,             3,      5.954753, , 
          3.2,      5.252104, ,           3.2,      4.985213, ,           3.2,      5.949205, , 
          3.4,      5.276647, ,           3.4,      5.023385, ,           3.4,      5.949975, , 
          3.6,      5.310088, ,           3.6,      5.064305, ,           3.6,       5.96449, , 
          3.8,      5.348429, ,           3.8,      5.110818, ,           3.8,      5.991391, , 
            4,      5.390839, ,             4,      5.159045, ,             4,      6.022553, , 
          4.2,      5.440591, ,           4.2,      5.208989, ,           4.2,      6.056598, , 
          4.4,      5.493194, ,           4.4,      5.269737, ,           4.4,      6.093534, , 
          4.6,       5.55577, ,           4.6,      5.339485, ,           4.6,      6.133701, , 
          4.8,      5.626662, ,           4.8,      5.412689, ,           4.8,      6.175817, , 
            5,      5.698743, ,             5,      5.504202, ,             5,      6.223383, , 
          5.2,      5.777688, ,           5.2,      5.574765, ,           5.2,      6.277973, , 
          5.4,      5.871213, ,           5.4,      5.679129, ,           5.4,       6.33844, , 
          5.6,      5.963921, ,           5.6,      5.789935, ,           5.6,      6.407784, , 
          5.8,      6.059207, ,           5.8,      5.891771, ,           5.8,        6.4917, , 
            6,      6.155406, ,             6,      5.994614, ,             6,      6.583844, , 
          6.2,      6.253966, ,           6.2,      6.101595, ,           6.2,      6.679139, , 
          6.4,      6.356327, ,           6.4,      6.211448, ,           6.4,      6.777074, , 
          6.6,      6.470853, ,           6.6,      6.328592, ,           6.6,      6.879439, , 
          6.8,      6.590715, ,           6.8,      6.448097, ,           6.8,      6.984693, , 
            7,       6.72696, ,             7,      6.569143, ,             7,      7.092421, , 
          7.2,      6.821649, ,           7.2,      6.692479, ,           7.2,      7.200785, , 
          7.4,      6.935478, ,           7.4,      6.816002, ,           7.4,      7.311296, , 
          7.6,      7.065832, ,           7.6,      6.934066, ,           7.6,      7.422147, , 
          7.8,       7.19161, ,           7.8,      7.060378, ,           7.8,      7.530609, , 
            8,      7.319607, ,             8,      7.192686, ,             8,      7.643533, , 

