Alpha,T1-15.8 m/s-VLM2, , 
           -2,      5.869953, , 
         -1.8,      5.394835, , 
         -1.6,      5.010765, , 
         -1.4,      4.696318, , 
         -1.2,      4.435797, , 
           -1,      4.218087, , 
         -0.8,      4.035031, , 
         -0.6,        3.8805, , 
         -0.4,      3.749572, , 
         -0.2,        3.6384, , 
            0,      3.543954, , 
          0.2,      3.463779, , 
          0.4,      3.396016, , 
          0.6,       3.33923, , 
          0.8,      3.293166, , 
            1,      3.267059, , 
          1.2,      3.258532, , 
          1.4,      3.278747, , 
          1.6,      3.345264, , 
          1.8,       3.42727, , 
            2,      3.520893, , 
          2.2,      3.638059, , 
          2.4,      3.765718, , 
          2.6,      3.904057, , 
          2.8,      4.065467, , 
            3,      4.190963, , 
          3.2,      4.341813, , 
          3.4,      4.488779, , 
          3.6,       4.62812, , 
          3.8,      4.770878, , 
            4,      4.911424, , 
          4.2,      5.056572, , 
          4.4,      5.204718, , 
          4.6,      5.359432, , 
          4.8,      5.522149, , 
            5,      5.695783, , 
          5.2,       5.88073, , 

