Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      5.252931, ,            -2,      4.781706, ,            -2,      6.569978, , 
         -1.8,       4.61295, ,          -1.8,      4.185397, ,          -1.8,      5.759911, , 
         -1.6,      4.115743, ,          -1.6,      3.725563, ,          -1.6,      5.121945, , 
         -1.4,      3.718344, ,          -1.4,      3.366174, ,          -1.4,      4.609587, , 
         -1.2,      3.394807, ,          -1.2,      3.078877, ,          -1.2,      4.191531, , 
           -1,      3.127787, ,            -1,      2.843114, ,            -1,      3.845821, , 
         -0.8,      2.904846, ,          -0.8,      2.646506, ,          -0.8,      3.556496, , 
         -0.6,      2.716821, ,          -0.6,      2.480922, ,          -0.6,      3.312071, , 
         -0.4,      2.556943, ,          -0.4,      2.340282, ,          -0.4,       3.10375, , 
         -0.2,      2.419994, ,          -0.2,       2.21998, ,          -0.2,      2.924805, , 
            0,      2.301919, ,             0,      2.116433, ,             0,      2.770108, , 
          0.2,      2.199583, ,           0.2,      2.026821, ,           0.2,      2.635608, , 
          0.4,       2.11045, ,           0.4,      1.948903, ,           0.4,      2.518083, , 
          0.6,      2.032473, ,           0.6,      1.880875, ,           0.6,      2.414887, , 
          0.8,      1.964029, ,           0.8,      1.821271, ,           0.8,      2.323965, , 
            1,      1.903746, ,             1,      1.768895, ,             1,      2.243586, , 
          1.2,      1.850538, ,           1.2,      1.722783, ,           1.2,      2.172386, , 
          1.4,      1.803613, ,           1.4,      1.682334, ,           1.4,      2.109272, , 
          1.6,      1.762594, ,           1.6,      1.650318, ,           1.6,      2.053325, , 
          1.8,      1.731229, ,           1.8,      1.627716, ,           1.8,       2.00447, , 
            2,       1.70674, ,             2,      1.609161, ,             2,       1.96756, , 
          2.2,      1.686749, ,           2.2,      1.594114, ,           2.2,      1.937501, , 
          2.4,      1.672524, ,           2.4,      1.588063, ,           2.4,      1.911334, , 
          2.6,      1.669427, ,           2.6,       1.58457, ,           2.6,      1.889551, , 
          2.8,      1.671909, ,           2.8,      1.595417, ,           2.8,      1.873319, , 
            3,      1.680478, ,             3,      1.615162, ,             3,      1.863381, , 
          3.2,      1.691526, ,           3.2,      1.620786, ,           3.2,      1.861225, , 
          3.4,       1.70592, ,           3.4,      1.644331, ,           3.4,      1.867463, , 
          3.6,      1.721416, ,           3.6,      1.664989, ,           3.6,      1.877789, , 
          3.8,      1.741937, ,           3.8,      1.689093, ,           3.8,      1.892383, , 
            4,      1.764746, ,             4,      1.714451, ,             4,      1.909702, , 
          4.2,      1.795714, ,           4.2,      1.743018, ,           4.2,      1.926696, , 
          4.4,      1.809947, ,           4.4,      1.768164, ,           4.4,      1.945521, , 
          4.6,      1.841605, ,           4.6,      1.797529, ,           4.6,      1.963985, , 
          4.8,       1.86993, ,           4.8,      1.827696, ,           4.8,      1.983961, , 
            5,      1.895913, ,             5,      1.854388, ,             5,      2.004792, , 
          5.2,      1.923245, ,           5.2,       1.88331, ,           5.2,      2.024712, , 
          5.4,      1.948879, ,           5.4,       1.91136, ,           5.4,      2.045456, , 
          5.6,      1.976287, ,           5.6,      1.938872, ,           5.6,      2.067516, , 
          5.8,      2.003188, ,           5.8,       1.95887, ,           5.8,      2.090182, , 
            6,      2.031574, ,             6,      1.979015, ,             6,      2.114229, , 
          6.2,      2.059935, ,           6.2,      2.000105, ,           6.2,      2.138766, , 
          6.4,      2.089662, ,           6.4,      2.042844, ,           6.4,      2.165201, , 
          6.6,      2.121367, ,           6.6,      2.082219, ,           6.6,      2.194128, , 
          6.8,      2.155775, ,           6.8,      2.121363, , , , , 
, , ,             7,      2.524775, , , , , 
, , ,           7.2,      2.934669, , , , , 

