Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.1425909, ,            -2,     0.1425909, ,            -2,     0.1425909, ,            -2,     0.1425909, ,            -2,     0.1425909, ,            -2,     0.1425909, ,            -2,     0.1425909, ,            -2,     0.1425909, ,            -2,     0.1425909, , 
         -1.8,     0.1576511, ,          -1.8,     0.1576511, ,          -1.8,     0.1576511, ,          -1.8,     0.1576511, ,          -1.8,     0.1576511, ,          -1.8,     0.1576511, ,          -1.8,     0.1576511, ,          -1.8,     0.1576511, ,          -1.8,     0.1576511, , 
         -1.6,     0.1727084, ,          -1.6,     0.1727084, ,          -1.6,     0.1727084, ,          -1.6,     0.1727084, ,          -1.6,     0.1727084, ,          -1.6,     0.1727084, ,          -1.6,     0.1727084, ,          -1.6,     0.1727084, ,          -1.6,     0.1727084, , 
         -1.4,     0.1877623, ,          -1.4,     0.1877623, ,          -1.4,     0.1877623, ,          -1.4,     0.1877623, ,          -1.4,     0.1877623, ,          -1.4,     0.1877623, ,          -1.4,     0.1877623, ,          -1.4,     0.1877623, ,          -1.4,     0.1877623, , 
         -1.2,     0.2028126, ,          -1.2,     0.2028126, ,          -1.2,     0.2028126, ,          -1.2,     0.2028126, ,          -1.2,     0.2028126, ,          -1.2,     0.2028126, ,          -1.2,     0.2028126, ,          -1.2,     0.2028126, ,          -1.2,     0.2028126, , 
           -1,     0.2178586, ,            -1,     0.2178586, ,            -1,     0.2178586, ,            -1,     0.2178586, ,            -1,     0.2178586, ,            -1,     0.2178586, ,            -1,     0.2178586, ,            -1,     0.2178586, ,            -1,     0.2178586, , 
         -0.8,     0.2329001, ,          -0.8,     0.2329001, ,          -0.8,     0.2329001, ,          -0.8,     0.2329001, ,          -0.8,     0.2329001, ,          -0.8,     0.2329001, ,          -0.8,     0.2329001, ,          -0.8,     0.2329001, ,          -0.8,     0.2329001, , 
         -0.6,     0.2479366, ,          -0.6,     0.2479366, ,          -0.6,     0.2479366, ,          -0.6,     0.2479366, ,          -0.6,     0.2479366, ,          -0.6,     0.2479366, ,          -0.6,     0.2479366, ,          -0.6,     0.2479366, ,          -0.6,     0.2479366, , 
         -0.4,     0.2629677, ,          -0.4,     0.2629677, ,          -0.4,     0.2629677, ,          -0.4,     0.2629677, ,          -0.4,     0.2629677, ,          -0.4,     0.2629677, ,          -0.4,     0.2629677, ,          -0.4,     0.2629677, ,          -0.4,     0.2629677, , 
         -0.2,     0.2779929, ,          -0.2,     0.2779929, ,          -0.2,     0.2779929, ,          -0.2,     0.2779929, ,          -0.2,     0.2779929, ,          -0.2,     0.2779929, ,          -0.2,     0.2779929, ,          -0.2,     0.2779929, ,          -0.2,     0.2779929, , 
            0,      0.293012, ,             0,      0.293012, ,             0,      0.293012, ,             0,      0.293012, ,             0,      0.293012, ,             0,      0.293012, ,             0,      0.293012, ,             0,      0.293012, ,             0,      0.293012, , 
          0.2,     0.3080244, ,           0.2,     0.3080244, ,           0.2,     0.3080244, ,           0.2,     0.3080244, ,           0.2,     0.3080244, ,           0.2,     0.3080244, ,           0.2,     0.3080244, ,           0.2,     0.3080244, ,           0.2,     0.3080244, , 
