Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      8.801895, ,            -2,      7.968981, ,            -2,      7.520305, ,            -2,       7.28671, ,            -2,      7.147205, ,            -2,        7.0889, ,            -2,      12.78043, ,            -2,       11.6156, ,            -2,      9.877164, , 
         -1.8,      8.129843, ,          -1.8,      7.348053, ,          -1.8,      6.920097, ,          -1.8,      6.707998, ,          -1.8,      6.567954, ,          -1.8,      6.518999, ,          -1.8,      11.77507, ,          -1.8,      10.70814, ,          -1.8,      9.118028, , 
         -1.6,       7.58508, ,          -1.6,       6.85559, ,          -1.6,      6.444319, ,          -1.6,      6.245321, ,          -1.6,      6.114831, ,          -1.6,      6.064798, ,          -1.6,      10.94368, ,          -1.6,      9.959882, ,          -1.6,      8.495757, , 
         -1.4,      7.135546, ,          -1.4,      6.456815, ,          -1.4,      6.063949, ,          -1.4,      5.872973, ,          -1.4,      5.749475, ,          -1.4,      5.700588, ,          -1.4,      10.24759, ,          -1.4,      9.335137, ,          -1.4,      7.978842, , 
         -1.2,      6.759886, ,          -1.2,      6.127658, ,          -1.2,      5.755857, ,          -1.2,      5.572214, ,          -1.2,      5.453006, ,          -1.2,      5.407456, ,          -1.2,      9.658007, ,          -1.2,      8.807585, ,          -1.2,      7.544798, , 
           -1,      6.443281, ,            -1,      5.852103, ,            -1,      5.503285, ,            -1,      5.326616, ,            -1,      5.211105, ,            -1,      5.167875, ,            -1,      9.155886, ,            -1,      8.359322, ,            -1,      7.177404, , 
         -0.8,      6.174901, ,          -0.8,      5.619692, ,          -0.8,      5.291921, ,          -0.8,      5.125106, ,          -0.8,      5.012112, ,          -0.8,      4.970051, ,          -0.8,      8.724495, ,          -0.8,      7.975597, ,          -0.8,      6.864561, , 
         -0.6,      5.946306, ,          -0.6,      5.422847, ,          -0.6,      5.113839, ,          -0.6,      4.956621, ,          -0.6,      4.849719, ,          -0.6,      4.808072, ,          -0.6,      8.351834, ,          -0.6,      7.644848, ,          -0.6,      6.596547, , 
         -0.4,      5.750918, ,          -0.4,      5.255581, ,          -0.4,      4.963241, ,          -0.4,      4.814578, ,          -0.4,      4.713405, ,          -0.4,      4.673674, ,          -0.4,      8.028346, ,          -0.4,      7.358711, ,          -0.4,      6.366116, , 
         -0.2,      5.583524, ,          -0.2,      5.113215, ,          -0.2,      4.835738, ,          -0.2,      4.694714, ,          -0.2,      4.598675, ,          -0.2,      4.560972, ,          -0.2,      7.746732, ,          -0.2,      7.110427, ,          -0.2,      6.167484, , 
