Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      10.24306, ,            -2,      9.382741, ,            -2,      12.59672, , 
         -1.8,      9.021837, ,          -1.8,       8.26413, ,          -1.8,        11.125, , 
         -1.6,      8.063592, ,          -1.6,      7.382516, ,          -1.6,      9.953991, , 
         -1.4,      7.298415, ,          -1.4,      6.679231, ,          -1.4,      9.004955, , 
         -1.2,      6.677274, ,          -1.2,      6.107637, ,          -1.2,      8.223084, , 
           -1,      6.164563, ,            -1,      5.635029, ,            -1,      7.570726, , 
         -0.8,      5.736747, ,          -0.8,      5.246711, ,          -0.8,      7.020416, , 
         -0.6,      5.374693, ,          -0.6,      4.919167, ,          -0.6,      6.551669, , 
         -0.4,      5.065411, ,          -0.4,      4.641626, ,          -0.4,       6.14943, , 
         -0.2,      4.799016, ,          -0.2,      4.404139, ,          -0.2,      5.801628, , 
            0,      4.567962, ,             0,      4.200071, ,             0,      5.498912, , 
          0.2,      4.366393, ,           0.2,      4.023051, ,           0.2,      5.234104, , 
          0.4,      4.189705, ,           0.4,      3.868616, ,           0.4,      5.001274, , 
          0.6,      4.034175, ,           0.6,      3.732951, ,           0.6,      4.795635, , 
          0.8,      3.896736, ,           0.8,      3.613316, ,           0.8,      4.613267, , 
            1,      3.774945, ,             1,      3.507569, ,             1,      4.450963, , 
          1.2,      3.666677, ,           1.2,      3.413795, ,           1.2,      4.306092, , 
          1.4,      3.570231, ,           1.4,      3.330492, ,           1.4,      4.176456, , 
          1.6,      3.484127, ,           1.6,      3.256331, ,           1.6,      4.060106, , 
          1.8,      3.407103, ,           1.8,      3.190212, ,           1.8,      3.955479, , 
            2,      3.338118, ,             2,      3.131188, ,             2,      3.861233, , 
          2.2,      3.276254, ,           2.2,      3.078439, ,           2.2,      3.776203, , 
          2.4,      3.220738, ,           2.4,       3.03131, ,           2.4,      3.699404, , 
          2.6,      3.170912, ,           2.6,      2.989212, ,           2.6,      3.630007, , 
          2.8,      3.126231, ,           2.8,      2.951677, ,           2.8,      3.567291, , 
            3,      3.086311, ,             3,      2.918637, ,             3,      3.510658, , 
          3.2,       3.05195, ,           3.2,      2.896056, ,           3.2,      3.459784, , 
          3.4,      3.025849, ,           3.4,      2.879852, ,           3.4,      3.414594, , 
          3.6,      3.006055, ,           3.6,      2.866171, ,           3.6,      3.379056, , 
          3.8,      2.990053, ,           3.8,      2.856492, ,           3.8,      3.351994, , 
            4,      2.977214, ,             4,       2.84849, ,             4,      3.328539, , 
          4.2,        2.9692, ,           4.2,      2.842088, ,           4.2,      3.307774, , 
          4.4,      2.963385, ,           4.4,      2.842141, ,           4.4,      3.289581, , 
          4.6,      2.963501, ,           4.6,      2.847449, ,           4.6,      3.274032, , 
          4.8,      2.968461, ,           4.8,      2.854887, ,           4.8,      3.260334, , 
            5,      2.974352, ,             5,      2.872176, ,             5,      3.250252, , 
          5.2,      2.984088, ,           5.2,      2.878604, ,           5.2,      3.244474, , 
          5.4,      3.001517, ,           5.4,      2.902661, ,           5.4,      3.242262, , 
          5.6,      3.018557, ,           5.6,      2.929885, ,           5.6,      3.245031, , 
          5.8,      3.036931, ,           5.8,      2.952408, ,           5.8,      3.255505, , 
            6,      3.055766, ,             6,       2.97535, ,             6,      3.270281, , 
          6.2,      3.075764, ,           6.2,       3.00025, ,           6.2,      3.286714, , 
          6.4,      3.097601, ,           6.4,      3.026435, ,           6.4,      3.304507, , 
          6.6,      3.125301, ,           6.6,      3.056023, ,           6.6,      3.324493, , 
          6.8,      3.155416, ,           6.8,      3.086549, ,           6.8,      3.345868, , 
            7,      3.193182, ,             7,        3.1176, ,             7,      3.368399, , 
          7.2,      3.210883, ,           7.2,      3.149522, ,           7.2,      3.391181, , 
          7.4,      3.237614, ,           7.4,      3.181306, ,           7.4,      3.414922, , 
          7.6,       3.27194, ,           7.6,      3.210319, ,           7.6,      3.438753, , 
          7.8,      3.303896, ,           7.8,      3.242987, ,           7.8,      3.461403, , 
            8,      3.336669, ,             8,      3.278194, ,             8,      3.486061, , 

