Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      9.408847, ,            -2,       10.4575, ,            -2,      7.487647, , 
         -1.8,      10.23337, ,          -1.8,      11.37416, ,          -1.8,      8.170822, , 
         -1.6,       11.0126, ,          -1.6,      12.21626, ,          -1.6,      8.823814, , 
         -1.4,      11.74431, ,          -1.4,      13.00078, ,          -1.4,      9.444532, , 
         -1.2,       12.4273, ,          -1.2,      13.72776, ,          -1.2,      10.03198, , 
           -1,      13.06181, ,            -1,      14.39775, ,            -1,      10.58497, , 
         -0.8,      13.64709, ,          -0.8,      15.01088, ,          -0.8,      11.10283, , 
         -0.6,      14.18352, ,          -0.6,      15.56795, ,          -0.6,      11.58538, , 
         -0.4,       14.6714, ,          -0.4,      16.06959, ,          -0.4,      12.03232, , 
         -0.2,      15.11224, ,          -0.2,      16.51797, ,          -0.2,        12.444, , 
            0,      15.50743, ,             0,      16.91495, ,             0,      12.82092, , 
          0.2,      15.85886, ,           0.2,      17.26327, ,           0.2,      13.16383, , 
          0.4,       16.1682, ,           0.4,      17.56514, ,           0.4,      13.47312, , 
          0.6,      16.43699, ,           0.6,      17.82286, ,           0.6,      13.74933, , 
          0.8,      16.66523, ,           0.8,      18.03455, ,           0.8,      13.99218, , 
            1,      16.83154, ,             1,      18.10991, ,             1,      14.19954, , 
          1.2,      16.89539, ,           1.2,      18.11759, ,           1.2,      14.34582, , 
          1.4,      16.89346, ,           1.4,      18.00098, ,           1.4,      14.40227, , 
          1.6,      16.71591, ,           1.6,      17.73033, ,           1.6,      14.42034, , 
          1.8,      16.37607, ,           1.8,      17.30807, ,           1.8,      14.36376, , 
            2,      15.99755, ,             2,      16.80874, ,             2,      14.20029, , 
          2.2,      15.57872, ,           2.2,      16.28024, ,           2.2,      13.95006, , 
          2.4,      15.10801, ,           2.4,      15.76921, ,           2.4,      13.63152, , 
          2.6,      14.62739, ,           2.6,      15.16461, ,           2.6,      13.27485, , 
          2.8,      14.13329, ,           2.8,      14.61117, ,           2.8,      12.90919, , 
            3,      13.59684, ,             3,      14.10366, ,             3,       12.5548, , 
          3.2,      13.22324, ,           3.2,      13.58108, ,           3.2,      12.22529, , 
          3.4,      12.78235, ,           3.4,      13.11335, ,           3.4,       11.9019, , 
          3.6,      12.35744, ,           3.6,      12.67475, ,           3.6,      11.59587, , 
          3.8,      11.99697, ,           3.8,      12.28023, ,           3.8,      11.30862, , 
            4,      11.65164, ,             4,      11.93456, ,             4,      11.03511, , 
          4.2,       11.3172, ,           4.2,      11.65161, ,           4.2,      10.77125, , 
          4.4,      11.00116, ,           4.4,      11.36671, ,           4.4,       10.5087, , 
          4.6,      10.69471, ,           4.6,      11.03096, ,           4.6,      10.25088, , 
          4.8,      10.39506, ,           4.8,      10.69618, ,           4.8,      9.995153, , 
            5,      10.09906, ,             5,      10.35401, ,             5,      9.737281, , 
          5.2,      9.802927, ,           5.2,       10.0588, ,           5.2,      9.473592, , 
          5.4,      9.504858, ,           5.4,       9.84366, , , , , 
, , ,           5.6,      7.899057, , , , , 

