Alpha,T1-15.8 m/s-VLM2, , 
           -2,      2.972692, , 
         -1.8,      2.597014, , 
         -1.6,      2.303731, , 
         -1.4,      2.070222, , 
         -1.2,      1.881026, , 
           -1,      1.725543, , 
         -0.8,      1.596254, , 
         -0.6,      1.487686, , 
         -0.4,      1.395685, , 
         -0.2,      1.317106, , 
            0,      1.249534, , 
          0.2,       1.19108, , 
          0.4,      1.140292, , 
          0.6,      1.096038, , 
          0.8,      1.057697, , 
            1,      1.027722, , 
          1.2,      1.004804, , 
          1.4,     0.9918671, , 
          1.6,     0.9935457, , 
          1.8,      1.000029, , 
            2,      1.009946, , 
          2.2,      1.026494, , 
          2.4,      1.045723, , 
          2.6,      1.067564, , 
          2.8,      1.095254, , 
            3,      1.112832, , 
          3.2,      1.136827, , 
          3.4,      1.159402, , 
          3.6,      1.179661, , 
          3.8,      1.200487, , 
            4,      1.220458, , 
          4.2,      1.241289, , 
          4.4,      1.262564, , 
          4.6,      1.285131, , 
          4.8,      1.309296, , 
            5,      1.335701, , 
          5.2,      1.364374, , 

