Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      6.011127, ,            -2,      6.562296, ,            -2,      4.887964, , 
         -1.8,      6.523252, ,          -1.8,      7.121344, ,          -1.8,       5.29004, , 
         -1.6,      7.002253, ,          -1.6,      7.648247, ,          -1.6,      5.672429, , 
         -1.4,      7.446095, ,          -1.4,      8.136369, ,          -1.4,      6.034976, , 
         -1.2,      7.854807, ,          -1.2,      8.587397, ,          -1.2,      6.378228, , 
           -1,      8.230753, ,            -1,      9.004211, ,            -1,      6.701999, , 
         -0.8,      8.574025, ,          -0.8,      9.374828, ,          -0.8,      7.006282, , 
         -0.6,      8.887947, ,          -0.6,      9.710992, ,          -0.6,       7.29127, , 
         -0.4,      9.173884, ,          -0.4,      10.01147, ,          -0.4,      7.556715, , 
         -0.2,      9.433278, ,          -0.2,      10.27907, ,          -0.2,       7.80306, , 
            0,      9.667414, ,             0,       10.5142, ,             0,      8.030749, , 
          0.2,      9.877457, ,           0.2,      10.72043, ,           0.2,       8.23997, , 
          0.4,      10.06445, ,           0.4,      10.89979, ,           0.4,      8.431269, , 
          0.6,       10.2295, ,           0.6,      11.05495, ,           0.6,      8.605239, , 
          0.8,       10.3738, ,           0.8,       11.1875, ,           0.8,      8.762546, , 
            1,      10.49836, ,             1,      11.29863, ,             1,      8.903853, , 
          1.2,      10.60444, ,           1.2,      11.38998, ,           1.2,      9.029778, , 
          1.4,       10.6931, ,           1.4,      11.46282, ,           1.4,      9.140961, , 
          1.6,      10.76549, ,           1.6,      11.51859, ,           1.6,      9.238269, , 
          1.8,      10.82281, ,           1.8,      11.55862, ,           1.8,      9.322372, , 
            2,      10.86608, ,             2,      11.58418, ,             2,      9.393953, , 
          2.2,      10.89636, ,           2.2,      11.59654, ,           2.2,      9.453737, , 
          2.4,      10.91463, ,           2.4,      11.59669, ,           2.4,       9.50238, , 
          2.6,      10.92177, ,           2.6,      11.58566, ,           2.6,      9.540473, , 
          2.8,      10.91855, ,           2.8,      11.56425, ,           2.8,      9.568585, , 
            3,      10.90536, ,             3,      11.53187, ,             3,      9.587189, , 
          3.2,      10.87854, ,           3.2,      11.46413, ,           3.2,      9.596193, , 
          3.4,      10.82765, ,           3.4,      11.37657, ,           3.4,      9.594943, , 
          3.6,      10.75908, ,           3.6,      11.28417, ,           3.6,      9.571424, , 
          3.8,       10.6815, ,           3.8,      11.18094, ,           3.8,      9.528136, , 
            4,      10.59698, ,             4,      11.07586, ,             4,      9.478474, , 
          4.2,       10.4995, ,           4.2,      10.96908, ,           4.2,      9.424798, , 
          4.4,      10.39834, ,           4.4,      10.84193, ,           4.4,       9.36724, , 
          4.6,       10.2805, ,           4.6,       10.6995, ,           4.6,      9.305431, , 
          4.8,      10.15015, ,           4.8,      10.55395, ,           4.8,      9.241485, , 
            5,      10.02093, ,             5,      10.37742, ,             5,      9.170298, , 
          5.2,      9.883095, ,           5.2,      10.24525, ,           5.2,      9.089925, , 
          5.4,      9.724582, ,           5.4,      10.05577, ,           5.4,      9.002508, , 
          5.6,      9.572344, ,           5.6,      9.862047, ,           5.6,      8.904281, , 
          5.8,       9.42071, ,           5.8,      9.690412, ,           5.8,      8.788205, , 
            6,      9.272366, ,             6,      9.522976, ,             6,      8.664144, , 
          6.2,      9.125099, ,           6.2,      9.354771, ,           6.2,      8.539426, , 
          6.4,      8.976966, ,           6.4,      9.188058, ,           6.4,      8.414889, , 
          6.6,      8.816762, ,           6.6,      9.016632, ,           6.6,      8.288493, , 
          6.8,      8.655032, ,           6.8,      8.848143, ,           6.8,      8.162374, , 
            7,      8.478165, ,             7,      8.683705, ,             7,      8.037148, , 
          7.2,      8.359385, ,           7.2,      8.522248, ,           7.2,      7.914943, , 
          7.4,      8.220871, ,           7.4,      8.366377, ,           7.4,      7.794029, , 
          7.6,      8.067702, ,           7.6,      8.222561, ,           7.6,       7.67634, , 
          7.8,      7.925148, ,           7.8,      8.073998, ,           7.8,      7.564524, , 
            8,      7.785083, ,             8,       7.92395, ,             8,       7.45146, , 

