Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      2.687739, ,            -2,      2.411837, ,            -2,      2.351532, ,            -2,      4.002973, ,            -2,      3.382052, , 
         -1.8,      2.344959, ,          -1.8,      2.107743, ,          -1.8,       2.05328, ,          -1.8,      3.475219, ,          -1.8,      2.941602, , 
         -1.6,      2.077644, ,          -1.6,      1.871092, ,          -1.6,      1.823698, ,          -1.6,      3.063262, ,          -1.6,      2.597786, , 
         -1.4,       1.86499, ,          -1.4,       1.68287, ,          -1.4,      1.641085, ,          -1.4,      2.734634, ,          -1.4,      2.323804, , 
         -1.2,      1.692763, ,          -1.2,      1.530502, ,          -1.2,      1.493268, ,          -1.2,      2.468209, ,          -1.2,      2.101769, , 
           -1,      1.551295, ,            -1,      1.405368, ,            -1,      1.371892, ,            -1,        2.2491, ,            -1,      1.919206, , 
         -0.8,       1.43374, ,          -0.8,      1.301427, ,          -0.8,      1.271079, ,          -0.8,      2.066606, ,          -0.8,      1.767243, , 
         -0.6,      1.335056, ,          -0.6,      1.214244, ,          -0.6,      1.186543, ,          -0.6,      1.913016, ,          -0.6,      1.639444, , 
         -0.4,      1.251433, ,          -0.4,      1.140434, ,          -0.4,      1.114991, ,          -0.4,      1.782529, ,          -0.4,       1.53096, , 
         -0.2,      1.180019, ,          -0.2,       1.07746, ,          -0.2,      1.053962, ,          -0.2,      1.670816, ,          -0.2,      1.438146, , 
            0,      1.118606, ,             0,      1.023359, ,             0,      1.001545, ,             0,      1.574665, ,             0,      1.358182, , 
          0.2,      1.065489, ,           0.2,     0.9766051, ,           0.2,     0.9562571, ,           0.2,      1.491367, ,           0.2,      1.288913, , 
          0.4,       1.01937, ,           0.4,      0.936041, ,           0.4,     0.9169781, ,           0.4,      1.418863, ,           0.4,      1.228687, , 
          0.6,     0.9792762, ,           0.6,     0.9009275, ,           0.6,     0.8831472, ,           0.6,      1.355729, ,           0.6,      1.176222, , 
          0.8,     0.9457839, ,           0.8,     0.8753695, ,           0.8,     0.8591879, ,           0.8,      1.300711, ,           0.8,      1.130663, , 
            1,     0.9207593, ,             1,     0.8552119, ,             1,     0.8394219, ,             1,      1.254793, ,             1,       1.09372, , 
          1.2,      0.903586, ,           1.2,     0.8472305, ,           1.2,     0.8341254, ,           1.2,      1.218773, ,           1.2,      1.066169, , 
          1.4,     0.9027538, ,           1.4,     0.8499613, ,           1.4,      0.837965, ,           1.4,      1.188902, ,           1.4,      1.044617, , 
          1.6,     0.9083426, ,           1.6,     0.8595394, ,           1.6,      0.844454, ,           1.6,      1.168588, ,           1.6,      1.035004, , 
          1.8,     0.9175209, ,           1.8,      0.874311, ,           1.8,     0.8582241, ,           1.8,      1.160454, ,           1.8,      1.034774, , 
            2,      0.933767, ,             2,     0.8914691, ,             2,     0.8765556, ,             2,      1.160715, ,             2,      1.042918, , 
          2.2,        0.9531, ,           2.2,     0.9159193, ,           2.2,      0.904305, ,           2.2,      1.167065, ,           2.2,      1.056984, , 
          2.4,      0.974235, ,           2.4,     0.9410408, ,           2.4,     0.9310333, ,           2.4,      1.177777, ,           2.4,      1.073369, , 
          2.6,      1.001885, ,           2.6,     0.9641366, ,           2.6,     0.9575694, ,           2.6,      1.188372, ,           2.6,      1.089384, , 
          2.8,      1.018935, ,           2.8,     0.9903648, ,           2.8,     0.9833702, ,           2.8,      1.197743, ,           2.8,      1.105759, , 
            3,      1.042311, ,             3,      1.013963, ,             3,      1.007172, ,             3,      1.205727, ,             3,      1.121662, , 
          3.2,      1.062706, ,           3.2,      1.035595, ,           3.2,      1.026998, ,           3.2,       1.21344, ,           3.2,      1.136196, , 
          3.4,      1.082679, ,           3.4,      1.056062, ,           3.4,      1.036242, ,           3.4,        1.2212, ,           3.4,      1.149968, , 
          3.6,      1.101399, ,           3.6,      1.070298, , , , ,           3.6,      1.229758, ,           3.6,      1.163735, , 
          3.8,      1.120558, ,           3.8,      1.081145, , , , ,           3.8,      1.239627, ,           3.8,      1.178441, , 
            4,      1.139914, ,             4,      1.101856, , , , ,             4,      1.251397, ,             4,      1.193662, , 
          4.2,      1.160276, ,           4.2,      1.123008, , , , ,           4.2,      1.265111, ,           4.2,      1.210373, , 
          4.4,      1.182129, ,           4.4,      1.149988, , , , ,           4.4,      1.281298, ,           4.4,      1.229061, , 
          4.6,       1.20576, ,           4.6,      1.172094, , , , ,           4.6,      1.300247, ,           4.6,      1.249859, , 
          4.8,      1.231421, ,           4.8,      1.187702, , , , , , , ,           4.8,      1.273421, , 
            5,      1.259683, ,             5,      1.219072, , , , , , , , , , , 
, , ,           5.2,      1.527485, , , , , , , , , , , 

