Alpha,T1-15.8 m/s-VLM2, , 
           -2,      9.726684, , 
         -1.8,      10.58908, , 
         -1.6,      11.40537, , 
         -1.4,      12.17281, , 
         -1.2,      12.89087, , 
           -1,      13.55881, , 
         -0.8,      14.17611, , 
         -0.6,      14.74247, , 
         -0.4,       15.2588, , 
         -0.2,      15.72635, , 
            0,      16.14657, , 
          0.2,      16.52125, , 
          0.4,      16.85171, , 
          0.6,      17.13895, , 
          0.8,      17.37922, , 
            1,      17.51841, , 
          1.2,      17.56435, , 
          1.4,      17.45582, , 
          1.6,      17.10796, , 
          1.8,      16.69767, , 
            2,      16.25259, , 
          2.2,      15.72783, , 
          2.4,      15.19319, , 
          2.6,      14.65324, , 
          2.8,      14.06962, , 
            3,      13.64688, , 
          3.2,      13.17101, , 
          3.4,       12.7381, , 
          3.6,      12.35299, , 
          3.8,      11.98171, , 
            4,      11.63723, , 
          4.2,      11.30152, , 
          4.4,      10.97813, , 
          4.6,      10.65945, , 
          4.8,      10.34348, , 
            5,      10.02618, , 
          5.2,      9.708734, , 

