Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      7.902064, ,            -2,      8.680792, ,            -2,      6.317981, , 
         -1.8,      8.574511, ,          -1.8,      9.450428, ,          -1.8,      6.867083, , 
         -1.6,      9.196773, ,          -1.6,      10.15995, ,          -1.6,      7.390074, , 
         -1.4,      9.776423, ,          -1.4,      10.79924, ,          -1.4,      7.886196, , 
         -1.2,      10.31523, ,          -1.2,      11.37369, ,          -1.2,      8.354515, , 
           -1,      10.81324, ,            -1,      11.89594, ,            -1,      8.794357, , 
         -0.8,      11.27085, ,          -0.8,      12.37106, ,          -0.8,      9.205714, , 
         -0.6,      11.68886, ,          -0.6,       12.8003, ,          -0.6,      9.588124, , 
         -0.4,      12.06793, ,          -0.4,      13.18517, ,          -0.4,      9.941849, , 
         -0.2,      12.40921, ,          -0.2,      13.52725, ,          -0.2,      10.26743, , 
            0,      12.71412, ,             0,       13.8284, ,             0,      10.56525, , 
          0.2,      12.98397, ,           0.2,       14.0907, ,           0.2,      10.83595, , 
          0.4,      13.22045, ,           0.4,      14.31631, ,           0.4,      11.08029, , 
          0.6,      13.42539, ,           0.6,      14.50747, ,           0.6,      11.29938, , 
          0.8,      13.60042, ,           0.8,      14.66647, ,           0.8,      11.49399, , 
            1,       13.7475, ,             1,      14.79554, ,             1,      11.66515, , 
          1.2,      13.86824, ,           1.2,      14.89666, ,           1.2,       11.8136, , 
          1.4,      13.96336, ,           1.4,      14.96998, ,           1.4,       11.9399, , 
          1.6,      14.03132, ,           1.6,      14.98591, ,           1.6,      12.04462, , 
          1.8,      14.03769, ,           1.8,      14.93041, ,           1.8,      12.12414, , 
            2,      14.00057, ,             2,      14.84957, ,             2,      12.14466, , 
          2.2,      13.93708, ,           2.2,      14.74697, ,           2.2,      12.13334, , 
          2.4,      13.83533, ,           2.4,      14.57116, ,           2.4,      12.10668, , 
          2.6,      13.65055, ,           2.6,      14.38157, ,           2.6,      12.06032, , 
          2.8,      13.42964, ,           2.8,      14.07352, ,           2.8,      11.98576, , 
            3,       13.1703, ,             3,      13.70289, ,             3,      11.87755, , 
          3.2,      12.90275, ,           3.2,       13.4659, ,           3.2,      11.72633, , 
          3.4,      12.62136, ,           3.4,      13.09409, ,           3.4,      11.52956, , 
          3.6,      12.34369, ,           3.6,      12.76202, ,           3.6,      11.31577, , 
          3.8,      12.04255, ,           3.8,      12.41931, ,           3.8,      11.08516, , 
            4,       11.7391, ,             4,      12.08348, ,             4,      10.84805, , 
          4.2,      11.39687, ,           4.2,      11.74142, ,           4.2,      10.62208, , 
          4.4,      11.17364, ,           4.4,      11.43768, ,           4.4,      10.39501, , 
          4.6,      10.85497, ,           4.6,      11.12113, ,           4.6,      10.17857, , 
          4.8,      10.57023, ,           4.8,      10.81449, ,           4.8,      9.962693, , 
            5,      10.31079, ,             5,      10.54167, ,             5,      9.750813, , 
          5.2,       10.0551, ,           5.2,      10.26831, ,           5.2,       9.55119, , 
          5.4,      9.818662, ,           5.4,       10.0114, ,           5.4,      9.355069, , 
          5.6,      9.583073, ,           5.6,      9.767999, ,           5.6,       9.16022, , 
          5.8,      9.359401, ,           5.8,      9.571147, ,           5.8,       8.96986, , 
            6,      9.137878, ,             6,      9.380561, ,             6,      8.780635, , 
          6.2,      8.925294, ,           6.2,      9.192278, ,           6.2,      8.596325, , 
          6.4,      8.715339, ,           6.4,      8.915078, ,           6.4,      8.411282, , 
          6.6,      8.505741, ,           6.6,      8.665659, ,           6.6,      8.223677, , 
          6.8,      8.294157, ,           6.8,      8.428704, , , , , 
, , ,             7,      7.019046, , , , , 
, , ,           7.2,      5.986062, , , , , 

