Alpha,T1-15.8 m/s-VLM2, , 
           -2,      2.553046, , 
         -1.8,      2.225957, , 
         -1.6,      1.971032, , 
         -1.4,      1.768284, , 
         -1.2,      1.604105, , 
           -1,      1.469299, , 
         -0.8,      1.357308, , 
         -0.6,       1.26329, , 
         -0.4,      1.183645, , 
         -0.2,      1.115609, , 
            0,      1.057103, , 
          0.2,       1.00652, , 
          0.4,     0.9626055, , 
          0.6,     0.9245095, , 
          0.8,     0.8934248, , 
            1,     0.8704331, , 
          1.2,     0.8582486, , 
          1.4,     0.8610161, , 
          1.6,     0.8687968, , 
          1.8,     0.8802819, , 
            2,       0.89876, , 
          2.2,     0.9185535, , 
          2.4,     0.9408376, , 
          2.6,      0.961312, , 
          2.8,       0.98286, , 
            3,      1.006769, , 
          3.2,      1.025695, , 
          3.4,      1.044781, , 
          3.6,       1.06246, , 
          3.8,      1.081067, , 
            4,      1.100332, , 
          4.2,      1.120883, , 
          4.4,      1.143268, , 
          4.6,      1.167404, , 
          4.8,      1.193745, , 

