Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.1371319, ,            -2,     0.1371319, ,            -2,     0.1371319, , 
         -1.8,     0.1515195, ,          -1.8,     0.1515195, ,          -1.8,     0.1515195, , 
         -1.6,     0.1659041, ,          -1.6,     0.1659041, ,          -1.6,     0.1659041, , 
         -1.4,     0.1802855, ,          -1.4,     0.1802855, ,          -1.4,     0.1802855, , 
         -1.2,     0.1946631, ,          -1.2,     0.1946631, ,          -1.2,     0.1946631, , 
           -1,     0.2090366, ,            -1,     0.2090366, ,            -1,     0.2090366, , 
         -0.8,     0.2234056, ,          -0.8,     0.2234056, ,          -0.8,     0.2234056, , 
         -0.6,     0.2377696, ,          -0.6,     0.2377696, ,          -0.6,     0.2377696, , 
         -0.4,     0.2521281, ,          -0.4,     0.2521281, ,          -0.4,     0.2521281, , 
         -0.2,     0.2664809, ,          -0.2,     0.2664809, ,          -0.2,     0.2664809, , 
            0,     0.2808275, ,             0,     0.2808275, ,             0,     0.2808275, , 
          0.2,     0.2951674, ,           0.2,     0.2951674, ,           0.2,     0.2951674, , 
          0.4,     0.3095003, ,           0.4,     0.3095003, ,           0.4,     0.3095003, , 
          0.6,     0.3238257, ,           0.6,     0.3238257, ,           0.6,     0.3238257, , 
          0.8,     0.3381432, ,           0.8,     0.3381432, ,           0.8,     0.3381432, , 
            1,     0.3524525, ,             1,     0.3524525, ,             1,     0.3524525, , 
          1.2,      0.366753, ,           1.2,      0.366753, ,           1.2,      0.366753, , 
          1.4,     0.3810444, ,           1.4,     0.3810444, ,           1.4,     0.3810444, , 
          1.6,     0.3953263, ,           1.6,     0.3953263, ,           1.6,     0.3953263, , 
          1.8,     0.4095983, ,           1.8,     0.4095983, ,           1.8,     0.4095983, , 
            2,     0.4238599, ,             2,     0.4238599, ,             2,     0.4238599, , 
          2.2,     0.4381107, ,           2.2,     0.4381107, ,           2.2,     0.4381107, , 
          2.4,     0.4523504, ,           2.4,     0.4523504, ,           2.4,     0.4523504, , 
          2.6,     0.4665785, ,           2.6,     0.4665785, ,           2.6,     0.4665785, , 
          2.8,     0.4807947, ,           2.8,     0.4807947, ,           2.8,     0.4807947, , 
            3,     0.4949984, ,             3,     0.4949984, ,             3,     0.4949984, , 
          3.2,     0.5091894, ,           3.2,     0.5091894, ,           3.2,     0.5091894, , 
          3.4,     0.5233671, ,           3.4,     0.5233671, ,           3.4,     0.5233671, , 
          3.6,     0.5375313, ,           3.6,     0.5375313, ,           3.6,     0.5375313, , 
          3.8,     0.5516815, ,           3.8,     0.5516815, ,           3.8,     0.5516815, , 
            4,     0.5658172, ,             4,     0.5658172, ,             4,     0.5658172, , 
          4.2,     0.5799382, ,           4.2,     0.5799382, ,           4.2,     0.5799382, , 
          4.4,     0.5940439, ,           4.4,     0.5940439, ,           4.4,     0.5940439, , 
          4.6,     0.6081341, ,           4.6,     0.6081341, ,           4.6,     0.6081341, , 
          4.8,     0.6222082, ,           4.8,     0.6222082, ,           4.8,     0.6222082, , 
            5,     0.6362659, ,             5,     0.6362659, ,             5,     0.6362659, , 
          5.2,     0.6503069, ,           5.2,     0.6503069, ,           5.2,     0.6503069, , 
          5.4,     0.6643307, ,           5.4,     0.6643307, , , , , 
, , ,           5.6,     0.6783369, , , , , 

