Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,       5.61388, ,            -2,       5.03969, ,            -2,       7.05264, , 
         -1.8,      5.151906, ,          -1.8,      4.632515, ,          -1.8,      6.454619, , 
         -1.6,       4.77869, ,          -1.6,      4.304783, ,          -1.6,      5.969208, , 
         -1.4,      4.473125, ,          -1.4,      4.037056, ,          -1.4,      5.569412, , 
         -1.2,      4.219748, ,          -1.2,       3.81567, ,          -1.2,      5.236453, , 
           -1,      4.007945, ,            -1,      3.631048, ,            -1,      4.956567, , 
         -0.8,       3.82979, ,          -0.8,      3.476265, ,          -0.8,      4.719478, , 
         -0.6,      3.679211, ,          -0.6,       3.34601, ,          -0.6,      4.517513, , 
         -0.4,      3.551435, ,          -0.4,       3.23602, ,          -0.4,      4.344681, , 
         -0.2,      3.442684, ,          -0.2,      3.142929, ,          -0.2,      4.196178, , 
            0,      3.350079, ,             0,      3.064168, ,             0,      4.068384, , 
          0.2,      3.271317, ,           0.2,      2.997636, ,           0.2,      3.958456, , 
          0.4,      3.204619, ,           0.4,      2.941777, ,           0.4,      3.864139, , 
          0.6,      3.148982, ,           0.6,      2.896737, ,           0.6,      3.783993, , 
          0.8,      3.109192, ,           0.8,      2.878908, ,           0.8,      3.717423, , 
            1,      3.092379, ,             1,      2.874145, ,             1,      3.675261, , 
          1.2,       3.10592, ,           1.2,      2.915919, ,           1.2,      3.655918, , 
          1.4,      3.171756, ,           1.4,      2.989713, ,           1.4,       3.65865, , 
          1.6,      3.256715, ,           1.6,      3.083808, ,           1.6,      3.701583, , 
          1.8,      3.355337, ,           1.8,      3.205983, ,           1.8,      3.777683, , 
            2,      3.481804, ,             2,      3.324984, ,             2,      3.881111, , 
          2.2,      3.615433, ,           2.2,      3.480647, ,           2.2,      4.005493, , 
          2.4,      3.759241, ,           2.4,      3.630497, ,           2.4,      4.134954, , 
          2.6,      3.910442, ,           2.6,      3.784631, ,           2.6,      4.262102, , 
          2.8,      4.052294, ,           2.8,      3.941301, ,           2.8,      4.393256, , 
            3,       4.21177, ,             3,      4.097818, ,             3,      4.520567, , 
          3.2,      4.349919, ,           3.2,      4.238925, ,           3.2,      4.641419, , 
          3.4,      4.495314, ,           3.4,      4.377537, ,           3.4,      4.761711, , 
          3.6,      4.628419, ,           3.6,      4.484207, ,           3.6,      4.884542, , 
          3.8,      4.771938, ,           3.8,      4.599056, ,           3.8,      5.010437, , 
            4,      4.917262, ,             4,      4.756722, ,             4,      5.141476, , 
          4.2,      5.069683, ,           4.2,      4.929083, ,           4.2,      5.281478, , 
          4.4,      5.230691, ,           4.4,      5.081564, ,           4.4,      5.431185, , 
          4.6,      5.401292, ,           4.6,      5.227813, ,           4.6,      5.592459, , 
          4.8,      5.583696, ,           4.8,      5.390708, ,           4.8,      5.768745, , 
, , ,             5,      5.650594, , , , , 
, , ,           5.2,      7.535599, , , , , 

