Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      7.475711, ,            -2,      6.758602, ,            -2,      6.373535, ,            -2,      6.173376, ,            -2,      6.053939, ,            -2,      6.004043, ,            -2,      10.95151, ,            -2,      9.924078, ,            -2,       8.40631, , 
         -1.8,      6.579034, ,          -1.8,       5.93901, ,          -1.8,      5.589626, ,          -1.8,      5.416705, ,          -1.8,      5.302612, ,          -1.8,      5.262744, ,          -1.8,      9.600418, ,          -1.8,      8.708909, ,          -1.8,      7.391636, , 
         -1.6,      5.874116, ,          -1.6,      5.303458, ,          -1.6,      4.982515, ,          -1.6,      4.827412, ,          -1.6,      4.725769, ,          -1.6,       4.68681, ,          -1.6,      8.529528, ,          -1.6,      7.746305, ,          -1.6,      6.589254, , 
         -1.4,      5.307498, ,          -1.4,      4.798123, ,          -1.4,      4.503918, ,          -1.4,      4.361059, ,          -1.4,      4.268728, ,          -1.4,       4.23219, ,          -1.4,      7.664729, ,          -1.4,      6.969421, ,          -1.4,      5.942499, , 
         -1.2,      4.844137, ,          -1.2,      4.387429, ,          -1.2,       4.11936, ,          -1.2,      3.987084, ,          -1.2,      3.901264, ,          -1.2,      3.868481, ,          -1.2,      6.954785, ,          -1.2,      6.332162, ,          -1.2,      5.412818, , 
           -1,       4.46008, ,            -1,      4.047858, ,            -1,      3.805045, ,            -1,      3.682176, ,            -1,      3.601878, ,            -1,      3.571834, ,            -1,      6.365297, ,            -1,      5.803197, ,            -1,      4.973325, , 
         -0.8,      4.138249, ,          -0.8,      3.763647, ,          -0.8,      3.542839, ,          -0.8,      3.430552, ,          -0.8,      3.354526, ,          -0.8,      3.326233, ,          -0.8,      5.869699, ,          -0.8,      5.358974, ,          -0.8,      4.604668, , 
         -0.6,      3.865933, ,          -0.6,      3.523472, ,          -0.6,      3.321592, ,          -0.6,      3.218956, ,          -0.6,      3.149194, ,          -0.6,      3.122023, ,          -0.6,      5.449004, ,          -0.6,      4.981966, ,          -0.6,      4.292255, , 
         -0.4,      3.633565, ,          -0.4,      3.318754, ,          -0.4,      3.133195, ,          -0.4,      3.038897, ,          -0.4,      2.974746, ,          -0.4,      2.949559, ,          -0.4,        5.0888, ,          -0.4,       4.65943, ,          -0.4,      4.025323, , 
         -0.2,      3.433812, ,          -0.2,      3.142964, ,          -0.2,      2.971571, ,          -0.2,      2.884516, ,          -0.2,      2.825251, ,          -0.2,      2.801989, ,          -0.2,      4.778225, ,          -0.2,      4.381508, ,          -0.2,      3.795599, , 
