Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      6.066789, ,            -2,      5.462307, ,            -2,      7.607027, , 
         -1.8,      5.581194, ,          -1.8,      5.024442, ,          -1.8,      6.977542, , 
         -1.6,      5.188517, ,          -1.6,      4.679692, ,          -1.6,      6.465725, , 
         -1.4,      4.866862, ,          -1.4,      4.398443, ,          -1.4,      6.044037, , 
         -1.2,      4.600565, ,          -1.2,      4.166358, ,          -1.2,      5.692511, , 
           -1,      4.377973, ,            -1,      3.973113, ,            -1,       5.39692, , 
         -0.8,      4.190897, ,          -0.8,       3.81132, ,          -0.8,      5.146579, , 
         -0.6,      4.032929, ,          -0.6,      3.675319, ,          -0.6,      4.933296, , 
         -0.4,      3.899239, ,          -0.4,      3.560888, ,          -0.4,      4.750905, , 
         -0.2,      3.785829, ,          -0.2,      3.464465, ,          -0.2,      4.594416, , 
            0,      3.689623, ,             0,      3.383348, ,             0,      4.459899, , 
          0.2,       3.60808, ,           0.2,      3.315237, ,           0.2,      4.344172, , 
          0.4,      3.539225, ,           0.4,      3.258386, ,           0.4,      4.244815, , 
          0.6,      3.481492, ,           0.6,      3.211368, ,           0.6,      4.159843, , 
          0.8,      3.433926, ,           0.8,       3.17375, ,           0.8,      4.087893, , 
            1,      3.400076, ,             1,      3.160572, ,             1,      4.028394, , 
          1.2,      3.387255, ,           1.2,      3.159234, ,           1.2,      3.987452, , 
          1.4,      3.387643, ,           1.4,      3.179658, ,           1.4,      3.971871, , 
          1.6,      3.423539, ,           1.6,      3.228092, ,           1.6,      3.966911, , 
          1.8,       3.49441, ,           1.8,      3.306674, ,           1.8,      3.982486, , 
            2,       3.57688, ,             2,      3.404677, ,             2,      4.028183, , 
          2.2,      3.672784, ,           2.2,       3.51493, ,           2.2,      4.100192, , 
          2.4,      3.786888, ,           2.4,      3.628537, ,           2.4,      4.195667, , 
          2.6,      3.910935, ,           2.6,      3.772794, ,           2.6,      4.307979, , 
          2.8,      4.047213, ,           2.8,      3.915263, ,           2.8,      4.429524, , 
            3,      4.206332, ,             3,      4.055688, ,             3,      4.554039, , 
          3.2,      4.324728, ,           3.2,      4.211195, ,           3.2,      4.676251, , 
          3.4,      4.473303, ,           3.4,       4.36083, ,           3.4,      4.802724, , 
          3.6,       4.62646, ,           3.6,      4.511122, ,           3.6,      4.928856, , 
          3.8,      4.764841, ,           3.8,      4.655419, ,           3.8,      5.053415, , 
            4,       4.90538, ,             4,       4.78964, ,             4,      5.177994, , 
          4.2,      5.049604, ,           4.2,      4.905394, ,           4.2,      5.304123, , 
          4.4,      5.193885, ,           4.4,      5.027723, ,           4.4,      5.435857, , 
          4.6,      5.341864, ,           4.6,      5.179931, ,           4.6,      5.571724, , 
          4.8,      5.494919, ,           4.8,      5.341131, ,           4.8,      5.713344, , 
            5,      5.654946, ,             5,      5.516572, ,             5,       5.86361, , 
          5.2,      5.824614, ,           5.2,       5.67743, ,           5.2,      6.025633, , 
          5.4,      6.005957, ,           5.4,      5.800677, , , , , 
, , ,           5.6,      7.215114, , , , , 

