Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
          1.8,      1.405305, ,           1.8,      1.313891, ,           1.8,      1.971188, ,           1.8,      1.265695, ,           1.8,      1.244634, ,           1.8,      1.240829, ,           1.8,      1.221609, ,           1.8,      1.213912, ,           1.8,      1.210201, ,           1.8,      1.848942, ,           1.8,      1.717084, ,           1.8,      1.523444, ,           1.8,      1.500157, , 
            2,      1.390493, ,             2,      1.309201, ,             2,      1.928581, ,             2,       1.26525, ,             2,      1.242931, ,             2,      1.238321, ,             2,      1.224305, ,             2,      1.218322, ,             2,      1.214751, ,             2,      1.810972, ,             2,      1.684516, ,             2,      1.499756, ,             2,      1.477916, , 
          2.2,      1.386152, ,           2.2,      1.312756, ,           2.2,      1.890434, ,           2.2,      1.269385, ,           2.2,      1.251503, ,           2.2,      1.246704, ,           2.2,      1.230496, ,           2.2,      1.222593, ,           2.2,      1.218593, ,           2.2,      1.777324, ,           2.2,      1.656877, ,           2.2,      1.483278, ,           2.2,      1.463338, , 
          2.4,      1.391298, ,           2.4,      1.319431, ,           2.4,      1.863693, ,           2.4,      1.278092, ,           2.4,      1.267299, ,           2.4,      1.261841, ,           2.4,      1.242943, ,           2.4,      1.234291, ,           2.4,      1.230231, ,           2.4,      1.755799, ,           2.4,      1.640523, ,           2.4,      1.475547, ,           2.4,      1.457939, , 
          2.6,      1.400472, ,           2.6,      1.331223, ,           2.6,      1.847043, ,           2.6,      1.293644, ,           2.6,      1.278027, ,           2.6,      1.271835, ,           2.6,      1.252145, ,           2.6,      1.243994, ,           2.6,      1.239766, ,           2.6,      1.744018, ,           2.6,      1.632894, ,           2.6,      1.476201, ,           2.6,      1.460185, , 
          2.8,      1.414252, ,           2.8,      1.345264, ,           2.8,      1.838471, ,           2.8,      1.314117, ,           2.8,      1.298147, ,           2.8,       1.29278, ,           2.8,      1.275695, ,           2.8,      1.267819, ,           2.8,      1.263093, ,           2.8,      1.739911, ,           2.8,      1.631747, ,           2.8,      1.483794, ,           2.8,      1.469212, , 
            3,      1.429817, ,             3,       1.36407, ,             3,      1.834873, ,             3,      1.340823, ,             3,      1.323972, ,             3,      1.317964, ,             3,        1.3029, ,             3,      1.294967, ,             3,      1.290777, ,             3,       1.74023, ,             3,      1.637732, ,             3,      1.496524, ,             3,      1.482593, , 
          3.2,      1.447413, ,           3.2,      1.385764, ,           3.2,      1.834344, ,           3.2,      1.364595, ,           3.2,      1.348577, ,           3.2,      1.342209, ,           3.2,      1.329164, ,           3.2,      1.320787, ,           3.2,      1.315674, ,           3.2,      1.743707, ,           3.2,      1.646107, ,           3.2,      1.512405, ,           3.2,      1.499218, , 
          3.4,      1.465662, ,           3.4,      1.413351, ,           3.4,      1.834664, ,           3.4,      1.389729, ,           3.4,      1.373378, ,           3.4,      1.368196, ,           3.4,       1.35695, ,           3.4,      1.350584, ,           3.4,      1.347677, ,           3.4,      1.747947, ,           3.4,      1.655531, ,           3.4,      1.529083, ,           3.4,      1.516475, , 
          3.6,      1.485536, ,           3.6,      1.429761, ,           3.6,       1.83631, ,           3.6,      1.416874, ,           3.6,      1.398833, ,           3.6,      1.393101, ,           3.6,      1.384904, ,           3.6,      1.380443, ,           3.6,      1.378476, ,           3.6,       1.75301, ,           3.6,      1.665745, ,           3.6,      1.546612, ,           3.6,      1.534757, , 
          3.8,      1.509655, ,           3.8,      1.459769, ,           3.8,      1.839373, ,           3.8,      1.442934, ,           3.8,      1.424441, ,           3.8,      1.422077, ,           3.8,      1.411712, ,           3.8,       1.40815, ,           3.8,      1.405465, ,           3.8,      1.759209, ,           3.8,      1.675984, ,           3.8,      1.564391, ,           3.8,      1.553355, , 
            4,         1.526, ,             4,      1.483276, ,             4,      1.843301, ,             4,      1.467086, ,             4,      1.450663, ,             4,      1.448696, ,             4,      1.439453, ,             4,      1.436586, ,             4,      1.430562, ,             4,      1.765906, ,             4,      1.687415, ,             4,      1.582445, ,             4,       1.57177, , 
          4.2,      1.550814, ,           4.2,      1.510282, ,           4.2,      1.848027, ,           4.2,      1.490811, ,           4.2,      1.476428, ,           4.2,      1.474923, ,           4.2,      1.466293, ,           4.2,      1.455767, ,           4.2,      1.445823, ,           4.2,      1.773073, ,           4.2,      1.699164, ,           4.2,      1.600972, ,           4.2,      1.590739, , 
          4.4,      1.572121, ,           4.4,      1.533158, ,           4.4,      1.853956, ,           4.4,       1.51482, ,           4.4,      1.502387, ,           4.4,      1.500861, ,           4.4,      1.479301, ,           4.4,      1.468729, ,           4.4,      1.460961, ,           4.4,      1.781275, ,           4.4,      1.711482, ,           4.4,      1.618918, ,           4.4,      1.609233, , 
          4.6,      1.591423, ,           4.6,      1.556872, ,           4.6,      1.861517, ,           4.6,      1.538766, ,           4.6,      1.527003, ,           4.6,      1.523811, ,           4.6,      1.499177, ,           4.6,      1.498944, ,           4.6,       1.49746, ,           4.6,      1.791035, ,           4.6,      1.724904, ,           4.6,      1.637919, ,           4.6,      1.628378, , 
          4.8,      1.613679, ,           4.8,      1.581172, ,           4.8,      1.870555, ,           4.8,      1.562512, ,           4.8,      1.545528, ,           4.8,      1.540246, , , , , , , , , , ,           4.8,      1.802139, ,           4.8,      1.739352, ,           4.8,      1.657143, ,           4.8,      1.648221, , 
            5,      1.638417, ,             5,      1.605583, ,             5,      1.881368, ,             5,      1.586935, ,             5,      1.566425, ,             5,       1.56065, , , , , , , , , , ,             5,      1.814862, ,             5,      1.755023, ,             5,      1.676843, ,             5,      1.668565, , 
          5.2,      1.658841, ,           5.2,      1.631065, ,           5.2,      1.894613, ,           5.2,      1.610945, ,           5.2,      1.580741, ,           5.2,      1.581992, , , , , , , , , , ,           5.2,      1.829842, ,           5.2,       1.77254, ,           5.2,      1.698321, ,           5.2,      1.690463, , 
          5.4,      1.683869, ,           5.4,      1.657675, ,           5.4,       1.91079, ,           5.4,      1.632444, ,           5.4,       1.61142, ,           5.4,      1.612278, , , , , , , , , , ,           5.4,      1.847546, ,           5.4,      1.792256, ,           5.4,      1.721325, ,           5.4,      1.713912, , 
          5.6,      1.711381, ,           5.6,      1.685154, , , , ,           5.6,      1.651701, ,           5.6,      1.653123, ,           5.6,      1.649987, , , , , , , , , , , , , , , , ,           5.6,      1.745699, ,           5.6,      1.738972, , 
          5.8,      1.740534, ,           5.8,      1.714429, , , , ,           5.8,      1.678216, ,           5.8,      1.680895, ,           5.8,      1.679056, , , , , , , , , , , , , , , , ,           5.8,      1.772947, ,           5.8,      1.766649, , 
, , , , , , , , ,             6,      1.779937, ,             6,      1.737901, ,             6,       1.72837, , , , , , , , , , , , , , , , , , , , , , , 
, , , , , , , , ,           6.2,      2.208525, ,           6.2,      2.221174, ,           6.2,      2.220631, , , , , , , , , , , , , , , , , , , , , , , 

