Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      5.677079, ,            -2,       5.09756, ,            -2,      4.970747, ,            -2,      8.421732, ,            -2,      7.130052, , 
         -1.8,      5.211855, ,          -1.8,      4.687106, ,          -1.8,      4.566511, ,          -1.8,      7.698654, ,          -1.8,      6.527645, , 
         -1.6,      4.835931, ,          -1.6,      4.357112, ,          -1.6,      4.247158, ,          -1.6,      7.110311, ,          -1.6,      6.038555, , 
         -1.4,      4.528189, ,          -1.4,      4.087581, ,          -1.4,      3.986421, ,          -1.4,      6.623873, ,          -1.4,      5.635718, , 
         -1.2,      4.273083, ,          -1.2,      3.864792, ,          -1.2,      3.771043, ,          -1.2,      6.217619, ,          -1.2,      5.300236, , 
           -1,      4.059809, ,            -1,      3.679014, ,            -1,      3.591612, ,            -1,      5.875187, ,            -1,      5.018199, , 
         -0.8,      3.880459, ,          -0.8,      3.523299, ,          -0.8,      3.441338, ,          -0.8,      5.584151, ,          -0.8,      4.779308, , 
         -0.6,      3.728937, ,          -0.6,      3.392326, ,          -0.6,      3.315111, ,          -0.6,      5.335317, ,          -0.6,      4.575845, , 
         -0.4,      3.600379, ,          -0.4,      3.281765, ,          -0.4,      3.208704, ,          -0.4,       5.12142, ,          -0.4,      4.401705, , 
         -0.2,      3.491069, ,          -0.2,      3.188305, ,          -0.2,      3.118913, ,          -0.2,      4.936957, ,          -0.2,      4.252185, , 
            0,      3.398027, ,             0,      3.109286, ,             0,      3.043135, ,             0,      4.777924, ,             0,      4.123506, , 
          0.2,      3.318911, ,           0.2,       3.04259, ,           0.2,      2.979312, ,           0.2,      4.640519, ,           0.2,      4.012782, , 
          0.4,      3.251983, ,           0.4,      2.986652, ,           0.4,      2.925934, ,           0.4,      4.521897, ,           0.4,      3.917843, , 
          0.6,      3.196041, ,           0.6,      2.940805, ,           0.6,      2.882865, ,           0.6,      4.420465, ,           0.6,       3.83705, , 
          0.8,       3.15465, ,           0.8,      2.920206, ,           0.8,      2.866316, ,           0.8,      4.334604, ,           0.8,      3.769678, , 
            1,      3.135832, ,             1,      2.912996, ,             1,      2.859303, ,             1,      4.269801, ,             1,      3.723359, , 
          1.2,      3.139433, ,           1.2,      2.943986, ,           1.2,      2.898526, ,           1.2,      4.231057, ,           1.2,      3.702861, , 
          1.4,      3.197221, ,           1.4,      3.010603, ,           1.4,      2.968188, ,           1.4,      4.207447, ,           1.4,      3.698346, , 
          1.6,      3.276836, ,           1.6,      3.101132, ,           1.6,      3.046809, ,           1.6,      4.212665, ,           1.6,      3.732553, , 
          1.8,      3.369206, ,           1.8,      3.210876, ,           1.8,      3.151918, ,           1.8,      4.258336, ,           1.8,      3.798579, , 
            2,      3.488003, ,             2,      3.330367, ,             2,      3.274775, ,             2,      4.332834, ,             2,      3.894538, , 
          2.2,      3.619473, ,           2.2,       3.47863, ,           2.2,      3.434626, ,           2.2,      4.429084, ,           2.2,      4.012755, , 
          2.4,      3.759223, ,           2.4,      3.631488, ,           2.4,       3.59297, ,           2.4,      4.541616, ,           2.4,      4.140477, , 
          2.6,      3.925969, ,           2.6,      3.778485, ,           2.6,      3.752821, ,           2.6,      4.653773, ,           2.6,      4.267626, , 
          2.8,      4.052969, ,           2.8,      3.939688, ,           2.8,       3.91195, ,           2.8,      4.761177, ,           2.8,      4.397022, , 
            3,      4.206433, ,             3,      4.092423, ,             3,      4.065109, ,             3,      4.862979, ,             3,      4.525384, , 
          3.2,      4.349474, ,           3.2,      4.238922, ,           3.2,      4.203857, ,           3.2,       4.96351, ,           3.2,      4.648978, , 
          3.4,      4.492137, ,           3.4,      4.382136, ,           3.4,      4.300206, ,           3.4,      5.064057, ,           3.4,      4.770078, , 
          3.6,      4.630866, ,           3.6,      4.500647, , , , ,           3.6,      5.167786, ,           3.6,      4.891723, , 
          3.8,      4.772609, ,           3.8,      4.605479, , , , ,           3.8,      5.277015, ,           3.8,      5.017913, , 
            4,      4.916387, ,             4,      4.753012, , , , ,             4,      5.394499, ,             4,      5.146984, , 
          4.2,      5.065723, ,           4.2,      4.903819, , , , ,           4.2,       5.52072, ,           4.2,      5.283234, , 
          4.4,      5.222891, ,           4.4,      5.081642, , , , ,           4.4,      5.658307, ,           4.4,       5.42903, , 
          4.6,      5.389367, ,           4.6,       5.23974, , , , ,           4.6,      5.808908, ,           4.6,       5.58525, , 
          4.8,       5.56652, ,           4.8,       5.37007, , , , , , , ,           4.8,      5.755123, , 
            5,       5.75721, ,             5,      5.572788, , , , , , , , , , , 
, , ,           5.2,      7.046163, , , , , , , , , , , 

