Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,     0.1029709, ,            -2,     0.1029709, ,            -2,     0.1029709, ,            -2,     0.1029709, ,            -2,     0.1029709, ,            -2,     0.1029709, ,            -2,     0.1029709, ,            -2,     0.1029709, ,            -2,     0.1029709, , 
         -1.8,     0.1131601, ,          -1.8,     0.1131601, ,          -1.8,     0.1131601, ,          -1.8,     0.1131601, ,          -1.8,     0.1131601, ,          -1.8,     0.1131601, ,          -1.8,     0.1131601, ,          -1.8,     0.1131601, ,          -1.8,     0.1131601, , 
         -1.6,     0.1233465, ,          -1.6,     0.1233465, ,          -1.6,     0.1233465, ,          -1.6,     0.1233465, ,          -1.6,     0.1233465, ,          -1.6,     0.1233465, ,          -1.6,     0.1233465, ,          -1.6,     0.1233465, ,          -1.6,     0.1233465, , 
         -1.4,     0.1335298, ,          -1.4,     0.1335298, ,          -1.4,     0.1335298, ,          -1.4,     0.1335298, ,          -1.4,     0.1335298, ,          -1.4,     0.1335298, ,          -1.4,     0.1335298, ,          -1.4,     0.1335298, ,          -1.4,     0.1335298, , 
         -1.2,     0.1437096, ,          -1.2,     0.1437096, ,          -1.2,     0.1437096, ,          -1.2,     0.1437096, ,          -1.2,     0.1437096, ,          -1.2,     0.1437096, ,          -1.2,     0.1437096, ,          -1.2,     0.1437096, ,          -1.2,     0.1437096, , 
           -1,     0.1538855, ,            -1,     0.1538855, ,            -1,     0.1538855, ,            -1,     0.1538855, ,            -1,     0.1538855, ,            -1,     0.1538855, ,            -1,     0.1538855, ,            -1,     0.1538855, ,            -1,     0.1538855, , 
         -0.8,     0.1640572, ,          -0.8,     0.1640572, ,          -0.8,     0.1640572, ,          -0.8,     0.1640572, ,          -0.8,     0.1640572, ,          -0.8,     0.1640572, ,          -0.8,     0.1640572, ,          -0.8,     0.1640572, ,          -0.8,     0.1640572, , 
         -0.6,     0.1742243, ,          -0.6,     0.1742243, ,          -0.6,     0.1742243, ,          -0.6,     0.1742243, ,          -0.6,     0.1742243, ,          -0.6,     0.1742243, ,          -0.6,     0.1742243, ,          -0.6,     0.1742243, ,          -0.6,     0.1742243, , 
         -0.4,     0.1843863, ,          -0.4,     0.1843863, ,          -0.4,     0.1843863, ,          -0.4,     0.1843863, ,          -0.4,     0.1843863, ,          -0.4,     0.1843863, ,          -0.4,     0.1843863, ,          -0.4,     0.1843863, ,          -0.4,     0.1843863, , 
         -0.2,     0.1945431, ,          -0.2,     0.1945431, ,          -0.2,     0.1945431, ,          -0.2,     0.1945431, ,          -0.2,     0.1945431, ,          -0.2,     0.1945431, ,          -0.2,     0.1945431, ,          -0.2,     0.1945431, ,          -0.2,     0.1945431, , 
            0,     0.2046941, ,             0,     0.2046941, ,             0,     0.2046941, ,             0,     0.2046941, ,             0,     0.2046941, ,             0,     0.2046941, ,             0,     0.2046941, ,             0,     0.2046941, ,             0,     0.2046941, , 
          0.2,     0.2148391, ,           0.2,     0.2148391, ,           0.2,     0.2148391, ,           0.2,     0.2148391, ,           0.2,     0.2148391, ,           0.2,     0.2148391, ,           0.2,     0.2148391, ,           0.2,     0.2148391, ,           0.2,     0.2148391, , 
          0.4,     0.2249776, ,           0.4,     0.2249776, ,           0.4,     0.2249776, ,           0.4,     0.2249776, ,           0.4,     0.2249776, ,           0.4,     0.2249776, ,           0.4,     0.2249776, ,           0.4,     0.2249776, ,           0.4,     0.2249776, , 
          0.6,     0.2351093, ,           0.6,     0.2351093, ,           0.6,     0.2351093, ,           0.6,     0.2351093, ,           0.6,     0.2351093, ,           0.6,     0.2351093, ,           0.6,     0.2351093, ,           0.6,     0.2351093, ,           0.6,     0.2351093, , 
          0.8,     0.2452338, ,           0.8,     0.2452338, ,           0.8,     0.2452338, ,           0.8,     0.2452338, ,           0.8,     0.2452338, ,           0.8,     0.2452338, ,           0.8,     0.2452338, ,           0.8,     0.2452338, ,           0.8,     0.2452338, , 
            1,     0.2553508, ,             1,     0.2553508, ,             1,     0.2553508, ,             1,     0.2553508, ,             1,     0.2553508, ,             1,     0.2553508, ,             1,     0.2553508, ,             1,     0.2553508, ,             1,     0.2553508, , 
          1.2,     0.2654599, ,           1.2,     0.2654599, ,           1.2,     0.2654599, ,           1.2,     0.2654599, ,           1.2,     0.2654599, ,           1.2,     0.2654599, ,           1.2,     0.2654599, ,           1.2,     0.2654599, ,           1.2,     0.2654599, , 
          1.4,     0.2755607, ,           1.4,     0.2755607, ,           1.4,     0.2755607, ,           1.4,     0.2755607, ,           1.4,     0.2755607, ,           1.4,     0.2755607, ,           1.4,     0.2755607, ,           1.4,     0.2755607, ,           1.4,     0.2755607, , 
          1.6,     0.2856528, ,           1.6,     0.2856528, ,           1.6,     0.2856528, ,           1.6,     0.2856528, ,           1.6,     0.2856528, ,           1.6,     0.2856528, ,           1.6,     0.2856528, ,           1.6,     0.2856528, ,           1.6,     0.2856528, , 
          1.8,      0.295736, ,           1.8,      0.295736, ,           1.8,      0.295736, ,           1.8,      0.295736, ,           1.8,      0.295736, ,           1.8,      0.295736, ,           1.8,      0.295736, ,           1.8,      0.295736, ,           1.8,      0.295736, , 
            2,     0.3058098, ,             2,     0.3058098, ,             2,     0.3058098, ,             2,     0.3058098, ,             2,     0.3058098, ,             2,     0.3058098, ,             2,     0.3058098, ,             2,     0.3058098, ,             2,     0.3058098, , 
          2.2,     0.3158739, ,           2.2,     0.3158739, ,           2.2,     0.3158739, ,           2.2,     0.3158739, ,           2.2,     0.3158739, ,           2.2,     0.3158739, ,           2.2,     0.3158739, ,           2.2,     0.3158739, ,           2.2,     0.3158739, , 
          2.4,     0.3259278, ,           2.4,     0.3259278, ,           2.4,     0.3259278, ,           2.4,     0.3259278, ,           2.4,     0.3259278, ,           2.4,     0.3259278, ,           2.4,     0.3259278, ,           2.4,     0.3259278, ,           2.4,     0.3259278, , 
          2.6,     0.3359714, ,           2.6,     0.3359714, ,           2.6,     0.3359714, ,           2.6,     0.3359714, ,           2.6,     0.3359714, ,           2.6,     0.3359714, ,           2.6,     0.3359714, ,           2.6,     0.3359714, ,           2.6,     0.3359714, , 
          2.8,     0.3460041, ,           2.8,     0.3460041, ,           2.8,     0.3460041, ,           2.8,     0.3460041, ,           2.8,     0.3460041, ,           2.8,     0.3460041, ,           2.8,     0.3460041, ,           2.8,     0.3460041, ,           2.8,     0.3460041, , 
            3,     0.3560257, ,             3,     0.3560257, ,             3,     0.3560257, ,             3,     0.3560257, ,             3,     0.3560257, ,             3,     0.3560257, ,             3,     0.3560257, ,             3,     0.3560257, ,             3,     0.3560257, , 
          3.2,     0.3660358, ,           3.2,     0.3660358, ,           3.2,     0.3660358, ,           3.2,     0.3660358, ,           3.2,     0.3660358, ,           3.2,     0.3660358, ,           3.2,     0.3660358, ,           3.2,     0.3660358, ,           3.2,     0.3660358, , 
          3.4,      0.376034, ,           3.4,      0.376034, ,           3.4,      0.376034, ,           3.4,      0.376034, ,           3.4,      0.376034, ,           3.4,      0.376034, ,           3.4,      0.376034, ,           3.4,      0.376034, ,           3.4,      0.376034, , 
          3.6,     0.3860199, ,           3.6,     0.3860199, ,           3.6,     0.3860199, ,           3.6,     0.3860199, ,           3.6,     0.3860199, ,           3.6,     0.3860199, ,           3.6,     0.3860199, ,           3.6,     0.3860199, ,           3.6,     0.3860199, , 
          3.8,     0.3959933, ,           3.8,     0.3959933, ,           3.8,     0.3959933, ,           3.8,     0.3959933, ,           3.8,     0.3959933, ,           3.8,     0.3959933, ,           3.8,     0.3959933, ,           3.8,     0.3959933, ,           3.8,     0.3959933, , 
            4,     0.4059538, ,             4,     0.4059538, ,             4,     0.4059538, ,             4,     0.4059538, ,             4,     0.4059538, ,             4,     0.4059538, ,             4,     0.4059538, ,             4,     0.4059538, ,             4,     0.4059538, , 
          4.2,     0.4159009, ,           4.2,     0.4159009, ,           4.2,     0.4159009, ,           4.2,     0.4159009, ,           4.2,     0.4159009, ,           4.2,     0.4159009, ,           4.2,     0.4159009, ,           4.2,     0.4159009, ,           4.2,     0.4159009, , 
          4.4,     0.4258344, ,           4.4,     0.4258344, ,           4.4,     0.4258344, ,           4.4,     0.4258344, ,           4.4,     0.4258344, ,           4.4,     0.4258344, ,           4.4,     0.4258344, ,           4.4,     0.4258344, ,           4.4,     0.4258344, , 
          4.6,      0.435754, ,           4.6,      0.435754, ,           4.6,      0.435754, ,           4.6,      0.435754, ,           4.6,      0.435754, ,           4.6,      0.435754, ,           4.6,      0.435754, ,           4.6,      0.435754, ,           4.6,      0.435754, , 
          4.8,     0.4456591, ,           4.8,     0.4456591, ,           4.8,     0.4456591, ,           4.8,     0.4456591, ,           4.8,     0.4456591, ,           4.8,     0.4456591, ,           4.8,     0.4456591, ,           4.8,     0.4456591, ,           4.8,     0.4456591, , 
            5,     0.4555496, ,             5,     0.4555496, ,             5,     0.4555496, ,             5,     0.4555496, ,             5,     0.4555496, ,             5,     0.4555496, ,             5,     0.4555496, ,             5,     0.4555496, ,             5,     0.4555496, , 
