Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.5568964, ,            -1,     0.5568964, ,            -1,     0.5568964, , 
         -0.8,     0.5568495, ,          -0.8,     0.5568495, ,          -0.8,     0.5568495, , 
         -0.6,       0.55679, ,          -0.6,       0.55679, ,          -0.6,       0.55679, , 
         -0.4,     0.5567191, ,          -0.4,     0.5567191, ,          -0.4,     0.5567191, , 
         -0.2,     0.5566378, ,          -0.2,     0.5566378, ,          -0.2,     0.5566378, , 
            0,     0.5565472, ,             0,     0.5565472, ,             0,     0.5565472, , 
          0.2,     0.5564479, ,           0.2,     0.5564479, ,           0.2,     0.5564479, , 
          0.4,     0.5563406, ,           0.4,     0.5563406, ,           0.4,     0.5563406, , 
          0.6,     0.5562258, ,           0.6,     0.5562258, ,           0.6,     0.5562258, , 
          0.8,      0.556104, ,           0.8,      0.556104, ,           0.8,      0.556104, , 
            1,     0.5559756, ,             1,     0.5559756, ,             1,     0.5559756, , 
          1.2,     0.5558411, ,           1.2,     0.5558411, ,           1.2,     0.5558411, , 
          1.4,     0.5557006, ,           1.4,     0.5557006, ,           1.4,     0.5557006, , 
          1.6,     0.5555545, ,           1.6,     0.5555545, ,           1.6,     0.5555545, , 
          1.8,     0.5554031, ,           1.8,     0.5554031, ,           1.8,     0.5554031, , 
            2,     0.5552464, ,             2,     0.5552464, ,             2,     0.5552464, , 
          2.2,     0.5550848, ,           2.2,     0.5550848, ,           2.2,     0.5550848, , 
          2.4,     0.5549184, ,           2.4,     0.5549184, ,           2.4,     0.5549184, , 
          2.6,     0.5547473, ,           2.6,     0.5547473, ,           2.6,     0.5547473, , 
          2.8,     0.5545717, ,           2.8,     0.5545717, ,           2.8,     0.5545717, , 
            3,     0.5543917, ,             3,     0.5543917, ,             3,     0.5543917, , 
          3.2,     0.5542075, ,           3.2,     0.5542075, ,           3.2,     0.5542075, , 
          3.4,     0.5540191, ,           3.4,     0.5540191, ,           3.4,     0.5540191, , 
          3.6,     0.5538266, ,           3.6,     0.5538266, ,           3.6,     0.5538266, , 
          3.8,     0.5536301, ,           3.8,     0.5536301, ,           3.8,     0.5536301, , 
            4,     0.5534297, ,             4,     0.5534297, ,             4,     0.5534297, , 
          4.2,     0.5532255, ,           4.2,     0.5532255, ,           4.2,     0.5532255, , 
          4.4,     0.5530176, ,           4.4,     0.5530176, ,           4.4,     0.5530176, , 
          4.6,     0.5528059, ,           4.6,     0.5528059, ,           4.6,     0.5528059, , 
          4.8,     0.5525906, ,           4.8,     0.5525906, ,           4.8,     0.5525906, , 
            5,     0.5523718, ,             5,     0.5523718, ,             5,     0.5523718, , 
          5.2,     0.5521494, ,           5.2,     0.5521494, ,           5.2,     0.5521494, , 
