Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          2.2,      5.399617, ,           2.2,      5.115028, ,           2.2,        4.9489, ,           2.2,      4.867811, ,           2.2,      4.810798, ,           2.2,       4.78723, ,           2.2,      6.823109, ,           2.2,      6.266306, ,           2.2,      5.743467, , 
          2.4,      5.410103, ,           2.4,      5.131584, ,           2.4,      4.968818, ,           2.4,      4.889136, ,           2.4,      4.833232, ,           2.4,      4.810313, ,           2.4,      6.804672, ,           2.4,      6.258938, ,           2.4,      5.747029, , 
          2.6,       5.42382, ,           2.6,      5.151056, ,           2.6,      4.991467, ,           2.6,      4.913196, ,           2.6,       4.85837, ,           2.6,      4.836013, ,           2.6,       6.79126, ,           2.6,      6.255787, ,           2.6,      5.754183, , 
          2.8,      5.440517, ,           2.8,      5.173188, ,           2.8,      5.016622, ,           2.8,      4.939701, ,           2.8,      4.885875, ,           2.8,       4.86403, ,           2.8,      6.782635, ,           2.8,      6.256499, ,           2.8,      5.764628, , 
            3,      5.459959, ,             3,      5.197807, ,             3,      5.044149, ,             3,      4.968537, ,             3,      4.915662, ,             3,       4.89433, ,             3,      6.778354, ,             3,      6.260829, ,             3,      5.778064, , 
          3.2,      5.481939, ,           3.2,      5.224689, ,           3.2,       5.07378, ,           3.2,      4.999416, ,           3.2,      4.947453, ,           3.2,      4.926589, ,           3.2,      6.777995, ,           3.2,      6.268446, ,           3.2,      5.794311, , 
          3.4,      5.506281, ,           3.4,      5.253713, ,           3.4,       5.10538, ,           3.4,      5.032214, ,           3.4,      4.981158, ,           3.4,      4.960714, ,           3.4,      6.781379, ,           3.4,      6.279244, ,           3.4,      5.813191, , 
          3.6,      5.532793, ,           3.6,      5.284707, ,           3.6,      5.138839, ,           3.6,      5.066811, ,           3.6,      5.016592, ,           3.6,      4.996509, ,           3.6,      6.788123, ,           3.6,      6.292933, ,           3.6,      5.834489, , 
          3.8,      5.561359, ,           3.8,      5.317595, ,           3.8,      5.174027, ,           3.8,      5.103046, ,           3.8,      5.053653, ,           3.8,      5.033947, ,           3.8,      6.798102, ,           3.8,      6.309409, ,           3.8,      5.858127, , 
            4,      5.591805, ,             4,      5.352182, ,             4,      5.210794, ,             4,      5.140797, ,             4,       5.09223, ,             4,      5.072895, ,             4,      6.810986, ,             4,      6.328476, ,             4,      5.883916, , 
          4.2,      5.624066, ,           4.2,      5.388448, ,           4.2,      5.249135, ,           4.2,      5.180071, ,           4.2,      5.132298, ,           4.2,      5.113295, ,           4.2,      6.826715, ,           4.2,      6.350008, ,           4.2,      5.911838, , 
          4.4,       5.65799, ,           4.4,      5.426197, ,           4.4,      5.288876, ,           4.4,      5.220701, ,           4.4,      5.173685, ,           4.4,      5.154987, ,           4.4,      6.845243, ,           4.4,      6.373849, ,           4.4,      5.941664, , 
          4.6,      5.693512, ,           4.6,      5.465371, ,           4.6,      5.329972, ,           4.6,      5.262647, ,           4.6,      5.216326, ,           4.6,      5.197895, ,           4.6,      6.866347, ,           4.6,      6.399874, ,           4.6,      5.973334, , 
          4.8,      5.730542, ,           4.8,       5.50587, ,           4.8,      5.372304, ,           4.8,        5.3058, ,           4.8,      5.260142, ,           4.8,      5.241975, ,           4.8,      6.889897, ,           4.8,       6.42797, ,           4.8,      6.006735, , 
            5,      5.769029, ,             5,      5.547643, ,             5,       5.41583, ,             5,      5.350118, ,             5,      5.305095, ,             5,      5.287181, ,             5,      6.915805, ,             5,      6.458075, ,             5,      6.041809, , 
          5.2,       5.80888, ,           5.2,      5.590587, ,           5.2,      5.460465, ,           5.2,      5.395518, ,           5.2,      5.351107, ,           5.2,      5.333441, ,           5.2,      6.943958, ,           5.2,      6.490079, ,           5.2,      6.078454, , 
          5.4,      5.850037, ,           5.4,      5.634655, ,           5.4,      5.506143, ,           5.4,      5.441924, ,           5.4,      5.398087, ,           5.4,      5.380658, ,           5.4,      6.974222, ,           5.4,      6.523885, ,           5.4,      6.116617, , 
          5.6,      5.892459, ,           5.6,      5.679801, ,           5.6,      5.552821, ,           5.6,      5.489298, ,           5.6,      5.445995, ,           5.6,      5.428789, ,           5.6,       7.00655, ,           5.6,      6.559415, ,           5.6,      6.156221, , 
          5.8,      5.936075, ,           5.8,      5.725992, ,           5.8,      5.600456, ,           5.8,      5.537593, ,           5.8,      5.494793, ,           5.8,      5.477799, ,           5.8,      7.040867, ,           5.8,      6.596606, ,           5.8,      6.197191, , 
            6,      5.980904, ,             6,      5.773224, ,             6,      5.649049, ,             6,      5.586815, ,             6,       5.54449, ,             6,      5.527693, ,             6,      7.077165, ,             6,      6.635468, ,             6,      6.239543, , 
          6.2,      6.026829, ,           6.2,      5.821403, ,           6.2,      5.698505, ,           6.2,      5.636859, ,           6.2,      5.594975, ,           6.2,      5.578363, ,           6.2,      7.115409, ,           6.2,      6.675908, ,           6.2,      6.283156, , 
          6.4,      6.073899, ,           6.4,      5.870579, ,           6.4,      5.748841, ,           6.4,      5.687745, ,           6.4,      5.646269, ,           6.4,      5.629826, ,           6.4,      7.155568, ,           6.4,      6.717913, ,           6.4,      6.328058, , 
          6.6,      6.122053, ,           6.6,      5.920698, ,           6.6,      5.800048, ,           6.6,      5.739468, ,           6.6,      5.698367, ,           6.6,      5.682078, ,           6.6,      7.197577, ,           6.6,      6.761433, ,           6.6,      6.374207, , 
          6.8,       6.17131, ,           6.8,      5.971819, ,           6.8,      5.852172, ,           6.8,      5.792053, ,           6.8,        5.7513, ,           6.8,      5.735171, ,           6.8,      7.241426, ,           6.8,      6.806471, ,           6.8,      6.421595, , 
            7,      6.221742, ,             7,      6.024001, ,             7,      5.905323, ,             7,      5.845658, ,             7,      5.805241, ,             7,      5.789275, ,             7,      7.287155, ,             7,      6.853064, ,             7,      6.470248, , 
          7.2,      6.273389, ,           7.2,      6.077389, ,           7.2,      5.959739, ,           7.2,       5.90062, ,           7.2,      5.860638, ,           7.2,      5.844875, ,           7.2,      7.334786, ,           7.2,      6.901228, ,           7.2,      6.520194, , 
          7.4,      6.326469, ,           7.4,      6.132344, ,           7.4,      6.016003, ,           7.4,       5.95772, ,           7.4,      5.918458, ,           7.4,      5.903023, ,           7.4,      7.384392, ,           7.4,      6.951067, ,           7.4,      6.571574, , 
          7.6,      6.381258, ,           7.6,      6.189339, ,           7.6,       6.07485, ,           7.6,      6.017856, ,           7.6,      5.979678, ,           7.6,       5.96472, ,           7.6,      7.436064, ,           7.6,      7.002719, ,           7.6,      6.624562, , 
          7.8,      6.438159, ,           7.8,      6.249046, ,           7.8,      6.137078, ,           7.8,      6.081822, ,           7.8,      6.045103, ,           7.8,      6.030785, ,           7.8,       7.49001, ,           7.8,      7.056374, ,           7.8,      6.679393, , 
            8,      6.497697, ,             8,      6.312088, ,             8,      6.203354, ,             8,      6.150463, ,             8,      6.115455, ,             8,      6.101722, ,             8,      7.546475, ,             8,      7.112265, ,             8,      6.736389, , 
          8.2,      6.560351, ,           8.2,      6.379029, ,           8.2,      6.274551, ,           8.2,      6.224531, ,           8.2,      6.192013, ,           8.2,       6.17951, ,           8.2,       7.60577, ,           8.2,      7.170764, ,           8.2,      6.795963, , 
          8.4,      6.626542, ,           8.4,      6.450523, ,           8.4,        6.3507, ,           8.4,      6.301979, ,           8.4,      6.270902, ,           8.4,      6.259931, ,           8.4,      7.668081, ,           8.4,      7.232159, ,           8.4,      6.858512, , 
          8.6,      6.696571, ,           8.6,      6.526593, ,           8.6,      6.430467, ,           8.6,      6.383357, ,           8.6,      6.352014, ,           8.6,      6.340086, ,           8.6,      7.733569, ,           8.6,      7.296637, ,           8.6,      6.924222, , 
          8.8,      6.770624, ,           8.8,      6.606371, ,           8.8,      6.512621, ,           8.8,      6.468992, ,           8.8,      6.437127, ,           8.8,      6.421717, ,           8.8,      7.802375, ,           8.8,      7.364323, ,           8.8,      6.993212, , 
            9,       6.84856, ,             9,       6.68893, ,             9,      6.596531, ,             9,      6.557521, ,             9,      6.526006, ,             9,      6.506332, ,             9,      7.874615, ,             9,      7.435328, ,             9,      7.065596, , 
          9.2,      6.929852, ,           9.2,       6.77377, ,           9.2,      6.682305, ,           9.2,      6.645692, ,           9.2,      6.613322, ,           9.2,      6.590129, ,           9.2,      7.950217, ,           9.2,      7.509508, ,           9.2,      7.141352, , 
          9.4,      7.013942, ,           9.4,      6.860863, ,           9.4,       6.77135, ,           9.4,      6.730819, ,           9.4,      6.691814, ,           9.4,      6.667531, ,           9.4,      8.028964, ,           9.4,      7.586538, ,           9.4,      7.220304, , 
          9.6,      7.100596, ,           9.6,      6.950576, ,           9.6,      6.864506, ,           9.6,      6.814578, ,           9.6,      6.769826, ,           9.6,       6.74892, ,           9.6,      8.110425, ,           9.6,      7.665799, ,           9.6,       7.30222, , 
          9.8,      7.189858, ,           9.8,      7.043588, ,           9.8,      6.957372, ,           9.8,      6.899537, ,           9.8,      6.851918, ,           9.8,      6.827167, ,           9.8,      8.194481, ,           9.8,      7.747131, ,           9.8,      7.386934, , 
           10,      7.282035, ,            10,      7.141042, ,            10,      7.053663, ,            10,      6.989991, ,            10,      6.934057, ,            10,      6.907097, ,            10,       8.28106, ,            10,       7.83031, ,            10,      7.474381, , 
         10.2,      7.377592, ,          10.2,      7.242836, ,          10.2,       7.15137, ,          10.2,      7.075794, ,          10.2,      7.020517, ,          10.2,      7.001386, ,          10.2,      8.370859, ,          10.2,      7.915547, ,          10.2,      7.564706, , 
         10.4,      7.476974, ,          10.4,      7.351427, ,          10.4,      7.247945, ,          10.4,      7.168375, ,          10.4,      7.116844, ,          10.4,      7.097747, ,          10.4,      8.464042, ,          10.4,      8.003083, ,          10.4,      7.658201, , 
         10.6,      7.580407, ,          10.6,      7.463231, ,          10.6,      7.344544, ,          10.6,      7.268002, ,          10.6,      7.225337, ,          10.6,      7.202561, ,          10.6,      8.561851, ,          10.6,      8.094811, ,          10.6,      7.755228, , 
         10.8,       7.68797, ,          10.8,      7.573933, ,          10.8,       7.44329, ,          10.8,      7.364856, ,          10.8,      7.322399, ,          10.8,        7.3008, ,          10.8,      8.664653, ,          10.8,       8.19007, ,          10.8,      7.858006, , 
           11,      7.799782, ,            11,      7.702808, ,            11,      7.550799, ,            11,      7.469887, ,            11,      7.430221, ,            11,      7.414281, ,            11,      8.773045, ,            11,      8.288565, ,            11,      7.965495, , 

