Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.3268301, ,            -1,     0.3268301, ,            -1,     0.3268301, ,            -1,     0.3268301, ,            -1,     0.3268301, , 
         -0.8,     0.3410184, ,          -0.8,     0.3410184, ,          -0.8,     0.3410184, ,          -0.8,     0.3410184, ,          -0.8,     0.3410184, , 
         -0.6,     0.3551992, ,          -0.6,     0.3551992, ,          -0.6,     0.3551992, ,          -0.6,     0.3551992, ,          -0.6,     0.3551992, , 
         -0.4,      0.369372, ,          -0.4,      0.369372, ,          -0.4,      0.369372, ,          -0.4,      0.369372, ,          -0.4,      0.369372, , 
         -0.2,     0.3835365, ,          -0.2,     0.3835365, ,          -0.2,     0.3835365, ,          -0.2,     0.3835365, ,          -0.2,     0.3835365, , 
            0,     0.3976924, ,             0,     0.3976924, ,             0,     0.3976924, ,             0,     0.3976924, ,             0,     0.3976924, , 
          0.2,     0.4118391, ,           0.2,     0.4118391, ,           0.2,     0.4118391, ,           0.2,     0.4118391, ,           0.2,     0.4118391, , 
          0.4,     0.4259764, ,           0.4,     0.4259764, ,           0.4,     0.4259764, ,           0.4,     0.4259764, ,           0.4,     0.4259764, , 
          0.6,     0.4401037, ,           0.6,     0.4401037, ,           0.6,     0.4401037, ,           0.6,     0.4401037, ,           0.6,     0.4401037, , 
          0.8,     0.4542207, ,           0.8,     0.4542207, ,           0.8,     0.4542207, ,           0.8,     0.4542207, ,           0.8,     0.4542207, , 
            1,     0.4683271, ,             1,     0.4683271, ,             1,     0.4683271, ,             1,     0.4683271, ,             1,     0.4683271, , 
          1.2,     0.4824224, ,           1.2,     0.4824224, ,           1.2,     0.4824224, ,           1.2,     0.4824224, ,           1.2,     0.4824224, , 
          1.4,     0.4965061, ,           1.4,     0.4965061, ,           1.4,     0.4965061, ,           1.4,     0.4965061, ,           1.4,     0.4965061, , 
          1.6,     0.5105781, ,           1.6,     0.5105781, ,           1.6,     0.5105781, ,           1.6,     0.5105781, ,           1.6,     0.5105781, , 
          1.8,     0.5246377, ,           1.8,     0.5246377, ,           1.8,     0.5246377, ,           1.8,     0.5246377, ,           1.8,     0.5246377, , 
            2,     0.5386847, ,             2,     0.5386847, ,             2,     0.5386847, ,             2,     0.5386847, ,             2,     0.5386847, , 
          2.2,     0.5527187, ,           2.2,     0.5527187, ,           2.2,     0.5527187, ,           2.2,     0.5527187, ,           2.2,     0.5527187, , 
          2.4,     0.5667392, ,           2.4,     0.5667392, ,           2.4,     0.5667392, ,           2.4,     0.5667392, ,           2.4,     0.5667392, , 
          2.6,      0.580746, ,           2.6,      0.580746, ,           2.6,      0.580746, ,           2.6,      0.580746, ,           2.6,      0.580746, , 
          2.8,     0.5947385, ,           2.8,     0.5947385, ,           2.8,     0.5947385, ,           2.8,     0.5947385, ,           2.8,     0.5947385, , 
            3,     0.6087164, ,             3,     0.6087164, ,             3,     0.6087164, ,             3,     0.6087164, ,             3,     0.6087164, , 
          3.2,     0.6226793, ,           3.2,     0.6226793, ,           3.2,     0.6226793, ,           3.2,     0.6226793, ,           3.2,     0.6226793, , 
          3.4,     0.6366268, ,           3.4,     0.6366268, ,           3.4,     0.6366268, ,           3.4,     0.6366268, ,           3.4,     0.6366268, , 
          3.6,     0.6505586, ,           3.6,     0.6505586, ,           3.6,     0.6505586, ,           3.6,     0.6505586, ,           3.6,     0.6505586, , 
          3.8,     0.6644743, ,           3.8,     0.6644743, ,           3.8,     0.6644743, ,           3.8,     0.6644743, ,           3.8,     0.6644743, , 
            4,     0.6783735, ,             4,     0.6783735, ,             4,     0.6783735, ,             4,     0.6783735, ,             4,     0.6783735, , 
          4.2,     0.6922557, ,           4.2,     0.6922557, ,           4.2,     0.6922557, ,           4.2,     0.6922557, ,           4.2,     0.6922557, , 
          4.4,     0.7061207, ,           4.4,     0.7061207, ,           4.4,     0.7061207, ,           4.4,     0.7061207, ,           4.4,     0.7061207, , 
          4.6,      0.719968, ,           4.6,      0.719968, ,           4.6,      0.719968, ,           4.6,      0.719968, ,           4.6,      0.719968, , 
          4.8,     0.7337973, ,           4.8,     0.7337973, ,           4.8,     0.7337973, ,           4.8,     0.7337973, ,           4.8,     0.7337973, , 
            5,     0.7476082, ,             5,     0.7476082, ,             5,     0.7476082, ,             5,     0.7476082, ,             5,     0.7476082, , 
          5.2,     0.7614003, ,           5.2,     0.7614003, ,           5.2,     0.7614003, ,           5.2,     0.7614003, ,           5.2,     0.7614003, , 
          5.4,     0.7751732, ,           5.4,     0.7751732, ,           5.4,     0.7751732, ,           5.4,     0.7751732, ,           5.4,     0.7751732, , 
          5.6,     0.7889267, ,           5.6,     0.7889267, ,           5.6,     0.7889267, ,           5.6,     0.7889267, ,           5.6,     0.7889267, , 

