Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.5874941, , 
         -0.8,     0.5875131, , 
         -0.6,     0.5875146, , 
         -0.4,     0.5875008, , 
         -0.2,     0.5874733, , 
            0,     0.5874336, , 
          0.2,      0.587383, , 
          0.4,     0.5873224, , 
          0.6,     0.5872527, , 
          0.8,     0.5871748, , 
            1,     0.5870892, , 
          1.2,     0.5869966, , 
          1.4,     0.5868974, , 
          1.6,      0.586792, , 
          1.8,      0.586681, , 
            2,     0.5865645, , 
          2.2,     0.5864428, , 
          2.4,     0.5863164, , 
          2.6,     0.5861853, , 
          2.8,     0.5860499, , 
            3,     0.5859102, , 
          3.2,     0.5857665, , 
          3.4,     0.5856189, , 
          3.6,     0.5854677, , 
          3.8,     0.5853128, , 
            4,     0.5851545, , 
          4.2,     0.5849927, , 
          4.4,     0.5848278, , 
          4.6,     0.5846597, , 
          4.8,     0.5844885, , 
            5,     0.5843143, , 
          5.2,     0.5841371, , 
          5.4,     0.5839572, , 
          5.6,     0.5837745, , 
          5.8,      0.583589, , 
            6,     0.5834009, , 
          6.2,     0.5832103, , 
          6.4,      0.583017, , 
          6.6,     0.5828213, , 
          6.8,     0.5826232, , 
            7,     0.5824227, , 
          7.2,     0.5822199, , 
          7.4,     0.5820147, , 
          7.6,     0.5818073, , 
          7.8,     0.5815978, , 
            8,      0.581386, , 
          8.2,     0.5811722, , 
          8.4,     0.5809562, , 
          8.6,     0.5807383, , 
          8.8,     0.5805183, , 
            9,     0.5802964, , 
          9.2,     0.5800725, , 
          9.4,     0.5798468, , 
          9.6,     0.5796192, , 
          9.8,     0.5793898, , 

