Alpha,T1-15.8 m/s-VLM2, , 
           -1,       3.24985, , 
         -0.8,      3.186193, , 
         -0.6,      3.131765, , 
         -0.4,      3.085408, , 
         -0.2,      3.046212, , 
            0,      3.013468, , 
          0.2,      2.986304, , 
          0.4,      2.964164, , 
          0.6,      2.946525, , 
          0.8,      2.932933, , 
            1,      2.923035, , 
          1.2,      2.916517, , 
          1.4,      2.913139, , 
          1.6,      2.912693, , 
          1.8,      2.915062, , 
            2,      2.920134, , 
          2.2,      2.927756, , 
          2.4,      2.937926, , 
          2.6,      2.950814, , 
          2.8,      2.967124, , 
            3,      2.988898, , 
          3.2,      3.019506, , 
          3.4,      3.062336, , 
          3.6,      3.120336, , 
          3.8,      3.190889, , 
            4,      3.269208, , 
          4.2,      3.355008, , 
          4.4,      3.451786, , 
          4.6,      3.564542, , 
          4.8,      3.697267, , 
            5,       3.84007, , 

