Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6447646, , 
         -0.8,     0.6449865, , 
         -0.6,     0.6451777, , 
         -0.4,     0.6453424, , 
         -0.2,      0.645484, , 
            0,     0.6456055, , 
          0.2,     0.6457095, , 
          0.4,      0.645798, , 
          0.6,     0.6458728, , 
          0.8,     0.6459355, , 
            1,     0.6459874, , 
          1.2,     0.6460297, , 
          1.4,     0.6460635, , 
          1.6,     0.6460896, , 
          1.8,     0.6461087, , 
            2,     0.6461217, , 
          2.2,     0.6461291, , 
          2.4,     0.6461314, , 
          2.6,     0.6461292, , 
          2.8,     0.6461229, , 
            3,     0.6461129, , 
          3.2,     0.6460996, , 
          3.4,     0.6460832, , 
          3.6,     0.6460641, , 
          3.8,     0.6460425, , 
            4,     0.6460187, , 
          4.2,     0.6459929, , 
          4.4,     0.6459653, , 
          4.6,     0.6459361, , 
          4.8,     0.6459055, , 
            5,     0.6458736, , 
          5.2,     0.6458406, , 
          5.4,     0.6458066, , 
          5.6,     0.6457717, , 
          5.8,     0.6457361, , 

