Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6147106, ,            -1,     0.6147106, ,            -1,     0.6147106, ,            -1,     0.6147106, ,            -1,     0.6147106, , 
         -0.8,     0.6148127, ,          -0.8,     0.6148127, ,          -0.8,     0.6148127, ,          -0.8,     0.6148127, ,          -0.8,     0.6148127, , 
         -0.6,     0.6148917, ,          -0.6,     0.6148917, ,          -0.6,     0.6148917, ,          -0.6,     0.6148917, ,          -0.6,     0.6148917, , 
         -0.4,     0.6149505, ,          -0.4,     0.6149505, ,          -0.4,     0.6149505, ,          -0.4,     0.6149505, ,          -0.4,     0.6149505, , 
         -0.2,     0.6149917, ,          -0.2,     0.6149917, ,          -0.2,     0.6149917, ,          -0.2,     0.6149917, ,          -0.2,     0.6149917, , 
            0,     0.6150174, ,             0,     0.6150174, ,             0,     0.6150174, ,             0,     0.6150174, ,             0,     0.6150174, , 
          0.2,     0.6150293, ,           0.2,     0.6150293, ,           0.2,     0.6150293, ,           0.2,     0.6150293, ,           0.2,     0.6150293, , 
          0.4,      0.615029, ,           0.4,      0.615029, ,           0.4,      0.615029, ,           0.4,      0.615029, ,           0.4,      0.615029, , 
          0.6,     0.6150176, ,           0.6,     0.6150176, ,           0.6,     0.6150176, ,           0.6,     0.6150176, ,           0.6,     0.6150176, , 
          0.8,     0.6149964, ,           0.8,     0.6149964, ,           0.8,     0.6149964, ,           0.8,     0.6149964, ,           0.8,     0.6149964, , 
            1,     0.6149662, ,             1,     0.6149662, ,             1,     0.6149662, ,             1,     0.6149662, ,             1,     0.6149662, , 
          1.2,      0.614928, ,           1.2,      0.614928, ,           1.2,      0.614928, ,           1.2,      0.614928, ,           1.2,      0.614928, , 
          1.4,     0.6148823, ,           1.4,     0.6148823, ,           1.4,     0.6148823, ,           1.4,     0.6148823, ,           1.4,     0.6148823, , 
          1.6,     0.6148299, ,           1.6,     0.6148299, ,           1.6,     0.6148299, ,           1.6,     0.6148299, ,           1.6,     0.6148299, , 
          1.8,     0.6147712, ,           1.8,     0.6147712, ,           1.8,     0.6147712, ,           1.8,     0.6147712, ,           1.8,     0.6147712, , 
            2,     0.6147069, ,             2,     0.6147069, ,             2,     0.6147069, ,             2,     0.6147069, ,             2,     0.6147069, , 
          2.2,     0.6146372, ,           2.2,     0.6146372, ,           2.2,     0.6146372, ,           2.2,     0.6146372, ,           2.2,     0.6146372, , 
          2.4,     0.6145626, ,           2.4,     0.6145626, ,           2.4,     0.6145626, ,           2.4,     0.6145626, ,           2.4,     0.6145626, , 
          2.6,     0.6144835, ,           2.6,     0.6144835, ,           2.6,     0.6144835, ,           2.6,     0.6144835, ,           2.6,     0.6144835, , 
          2.8,     0.6144001, ,           2.8,     0.6144001, ,           2.8,     0.6144001, ,           2.8,     0.6144001, ,           2.8,     0.6144001, , 
            3,     0.6143127, ,             3,     0.6143127, ,             3,     0.6143127, ,             3,     0.6143127, ,             3,     0.6143127, , 
          3.2,     0.6142216, ,           3.2,     0.6142216, ,           3.2,     0.6142216, ,           3.2,     0.6142216, ,           3.2,     0.6142216, , 
          3.4,     0.6141269, ,           3.4,     0.6141269, ,           3.4,     0.6141269, ,           3.4,     0.6141269, ,           3.4,     0.6141269, , 
          3.6,      0.614029, ,           3.6,      0.614029, ,           3.6,      0.614029, ,           3.6,      0.614029, ,           3.6,      0.614029, , 
          3.8,      0.613928, ,           3.8,      0.613928, ,           3.8,      0.613928, ,           3.8,      0.613928, ,           3.8,      0.613928, , 
            4,      0.613824, ,             4,      0.613824, ,             4,      0.613824, ,             4,      0.613824, ,             4,      0.613824, , 
          4.2,     0.6137172, ,           4.2,     0.6137172, ,           4.2,     0.6137172, ,           4.2,     0.6137172, ,           4.2,     0.6137172, , 
          4.4,     0.6136078, ,           4.4,     0.6136078, ,           4.4,     0.6136078, ,           4.4,     0.6136078, ,           4.4,     0.6136078, , 
          4.6,     0.6134958, ,           4.6,     0.6134958, ,           4.6,     0.6134958, ,           4.6,     0.6134958, ,           4.6,     0.6134958, , 
          4.8,     0.6133815, ,           4.8,     0.6133815, ,           4.8,     0.6133815, ,           4.8,     0.6133815, ,           4.8,     0.6133815, , 
            5,     0.6132649, ,             5,     0.6132649, ,             5,     0.6132649, ,             5,     0.6132649, ,             5,     0.6132649, , 
          5.2,     0.6131462, ,           5.2,     0.6131462, ,           5.2,     0.6131462, ,           5.2,     0.6131462, ,           5.2,     0.6131462, , 
          5.4,     0.6130253, ,           5.4,     0.6130253, ,           5.4,     0.6130253, ,           5.4,     0.6130253, ,           5.4,     0.6130253, , 
          5.6,     0.6129025, ,           5.6,     0.6129025, ,           5.6,     0.6129025, ,           5.6,     0.6129025, ,           5.6,     0.6129025, , 
          5.8,     0.6127779, ,           5.8,     0.6127779, ,           5.8,     0.6127779, ,           5.8,     0.6127779, ,           5.8,     0.6127779, , 
            6,     0.6126514, ,             6,     0.6126514, ,             6,     0.6126514, ,             6,     0.6126514, ,             6,     0.6126514, , 
          6.2,     0.6125231, ,           6.2,     0.6125231, ,           6.2,     0.6125231, ,           6.2,     0.6125231, ,           6.2,     0.6125231, , 
          6.4,     0.6123932, ,           6.4,     0.6123932, ,           6.4,     0.6123932, ,           6.4,     0.6123932, ,           6.4,     0.6123932, , 
          6.6,     0.6122618, ,           6.6,     0.6122618, ,           6.6,     0.6122618, ,           6.6,     0.6122618, ,           6.6,     0.6122618, , 
          6.8,     0.6121288, ,           6.8,     0.6121288, ,           6.8,     0.6121288, ,           6.8,     0.6121288, ,           6.8,     0.6121288, , 
            7,     0.6119943, ,             7,     0.6119943, ,             7,     0.6119943, ,             7,     0.6119943, ,             7,     0.6119943, , 
          7.2,     0.6118585, ,           7.2,     0.6118585, ,           7.2,     0.6118585, ,           7.2,     0.6118585, ,           7.2,     0.6118585, , 
          7.4,     0.6117213, ,           7.4,     0.6117213, ,           7.4,     0.6117213, ,           7.4,     0.6117213, ,           7.4,     0.6117213, , 
          7.6,     0.6115829, ,           7.6,     0.6115829, ,           7.6,     0.6115829, ,           7.6,     0.6115829, ,           7.6,     0.6115829, , 

