Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6641912, ,            -1,     0.6641912, ,            -1,     0.6641912, ,            -1,     0.6641912, ,            -1,     0.6641912, , 
         -0.8,     0.6645037, ,          -0.8,     0.6645037, ,          -0.8,     0.6645037, ,          -0.8,     0.6645037, ,          -0.8,     0.6645037, , 
         -0.6,     0.6647802, ,          -0.6,     0.6647802, ,          -0.6,     0.6647802, ,          -0.6,     0.6647802, ,          -0.6,     0.6647802, , 
         -0.4,     0.6650258, ,          -0.4,     0.6650258, ,          -0.4,     0.6650258, ,          -0.4,     0.6650258, ,          -0.4,     0.6650258, , 
         -0.2,     0.6652445, ,          -0.2,     0.6652445, ,          -0.2,     0.6652445, ,          -0.2,     0.6652445, ,          -0.2,     0.6652445, , 
            0,       0.66544, ,             0,       0.66544, ,             0,       0.66544, ,             0,       0.66544, ,             0,       0.66544, , 
          0.2,     0.6656153, ,           0.2,     0.6656153, ,           0.2,     0.6656153, ,           0.2,     0.6656153, ,           0.2,     0.6656153, , 
          0.4,     0.6657727, ,           0.4,     0.6657727, ,           0.4,     0.6657727, ,           0.4,     0.6657727, ,           0.4,     0.6657727, , 
          0.6,     0.6659146, ,           0.6,     0.6659146, ,           0.6,     0.6659146, ,           0.6,     0.6659146, ,           0.6,     0.6659146, , 
          0.8,     0.6660428, ,           0.8,     0.6660428, ,           0.8,     0.6660428, ,           0.8,     0.6660428, ,           0.8,     0.6660428, , 
            1,      0.666159, ,             1,      0.666159, ,             1,      0.666159, ,             1,      0.666159, ,             1,      0.666159, , 
          1.2,     0.6662644, ,           1.2,     0.6662644, ,           1.2,     0.6662644, ,           1.2,     0.6662644, ,           1.2,     0.6662644, , 
          1.4,     0.6663605, ,           1.4,     0.6663605, ,           1.4,     0.6663605, ,           1.4,     0.6663605, ,           1.4,     0.6663605, , 
          1.6,     0.6664482, ,           1.6,     0.6664482, ,           1.6,     0.6664482, ,           1.6,     0.6664482, ,           1.6,     0.6664482, , 
          1.8,     0.6665286, ,           1.8,     0.6665286, ,           1.8,     0.6665286, ,           1.8,     0.6665286, ,           1.8,     0.6665286, , 
            2,     0.6666024, ,             2,     0.6666024, ,             2,     0.6666024, ,             2,     0.6666024, ,             2,     0.6666024, , 
          2.2,     0.6666704, ,           2.2,     0.6666704, ,           2.2,     0.6666704, ,           2.2,     0.6666704, ,           2.2,     0.6666704, , 
          2.4,     0.6667334, ,           2.4,     0.6667334, ,           2.4,     0.6667334, ,           2.4,     0.6667334, ,           2.4,     0.6667334, , 
          2.6,     0.6667918, ,           2.6,     0.6667918, ,           2.6,     0.6667918, ,           2.6,     0.6667918, ,           2.6,     0.6667918, , 
          2.8,     0.6668463, ,           2.8,     0.6668463, ,           2.8,     0.6668463, ,           2.8,     0.6668463, ,           2.8,     0.6668463, , 
            3,     0.6668972, ,             3,     0.6668972, ,             3,     0.6668972, ,             3,     0.6668972, ,             3,     0.6668972, , 
          3.2,     0.6669452, ,           3.2,     0.6669452, ,           3.2,     0.6669452, ,           3.2,     0.6669452, ,           3.2,     0.6669452, , 
          3.4,     0.6669904, ,           3.4,     0.6669904, ,           3.4,     0.6669904, ,           3.4,     0.6669904, ,           3.4,     0.6669904, , 
          3.6,     0.6670334, ,           3.6,     0.6670334, ,           3.6,     0.6670334, ,           3.6,     0.6670334, ,           3.6,     0.6670334, , 
          3.8,     0.6670745, ,           3.8,     0.6670745, ,           3.8,     0.6670745, ,           3.8,     0.6670745, ,           3.8,     0.6670745, , 
            4,     0.6671138, ,             4,     0.6671138, ,             4,     0.6671138, ,             4,     0.6671138, ,             4,     0.6671138, , 
          4.2,     0.6671518, ,           4.2,     0.6671518, ,           4.2,     0.6671518, ,           4.2,     0.6671518, ,           4.2,     0.6671518, , 
          4.4,     0.6671887, ,           4.4,     0.6671887, ,           4.4,     0.6671887, ,           4.4,     0.6671887, ,           4.4,     0.6671887, , 
          4.6,     0.6672246, ,           4.6,     0.6672246, ,           4.6,     0.6672246, ,           4.6,     0.6672246, ,           4.6,     0.6672246, , 
          4.8,     0.6672599, ,           4.8,     0.6672599, ,           4.8,     0.6672599, ,           4.8,     0.6672599, ,           4.8,     0.6672599, , 
            5,     0.6672946, ,             5,     0.6672946, ,             5,     0.6672946, ,             5,     0.6672946, ,             5,     0.6672946, , 

