Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6652679, ,            -1,     0.6652679, ,            -1,     0.6652679, , 
         -0.8,     0.6655856, ,          -0.8,     0.6655856, ,          -0.8,     0.6655856, , 
         -0.6,      0.665867, ,          -0.6,      0.665867, ,          -0.6,      0.665867, , 
         -0.4,     0.6661172, ,          -0.4,     0.6661172, ,          -0.4,     0.6661172, , 
         -0.2,     0.6663404, ,          -0.2,     0.6663404, ,          -0.2,     0.6663404, , 
            0,     0.6665402, ,             0,     0.6665402, ,             0,     0.6665402, , 
          0.2,     0.6667195, ,           0.2,     0.6667195, ,           0.2,     0.6667195, , 
          0.4,      0.666881, ,           0.4,      0.666881, ,           0.4,      0.666881, , 
          0.6,     0.6670268, ,           0.6,     0.6670268, ,           0.6,     0.6670268, , 
          0.8,     0.6671588, ,           0.8,     0.6671588, ,           0.8,     0.6671588, , 
            1,     0.6672787, ,             1,     0.6672787, ,             1,     0.6672787, , 
          1.2,     0.6673879, ,           1.2,     0.6673879, ,           1.2,     0.6673879, , 
          1.4,     0.6674876, ,           1.4,     0.6674876, ,           1.4,     0.6674876, , 
          1.6,     0.6675789, ,           1.6,     0.6675789, ,           1.6,     0.6675789, , 
          1.8,     0.6676629, ,           1.8,     0.6676629, ,           1.8,     0.6676629, , 
            2,     0.6677403, ,             2,     0.6677403, ,             2,     0.6677403, , 
          2.2,     0.6678119, ,           2.2,     0.6678119, ,           2.2,     0.6678119, , 
          2.4,     0.6678784, ,           2.4,     0.6678784, ,           2.4,     0.6678784, , 
          2.6,     0.6679404, ,           2.6,     0.6679404, ,           2.6,     0.6679404, , 
          2.8,     0.6679984, ,           2.8,     0.6679984, ,           2.8,     0.6679984, , 
            3,      0.668053, ,             3,      0.668053, ,             3,      0.668053, , 
          3.2,     0.6681046, ,           3.2,     0.6681046, ,           3.2,     0.6681046, , 
          3.4,     0.6681535, ,           3.4,     0.6681535, ,           3.4,     0.6681535, , 
          3.6,     0.6682002, ,           3.6,     0.6682002, ,           3.6,     0.6682002, , 
          3.8,     0.6682449, ,           3.8,     0.6682449, ,           3.8,     0.6682449, , 
            4,      0.668288, ,             4,      0.668288, ,             4,      0.668288, , 
          4.2,     0.6683298, ,           4.2,     0.6683298, ,           4.2,     0.6683298, , 
          4.4,     0.6683705, ,           4.4,     0.6683705, ,           4.4,     0.6683705, , 
          4.6,     0.6684103, ,           4.6,     0.6684103, ,           4.6,     0.6684103, , 
          4.8,     0.6684495, ,           4.8,     0.6684495, ,           4.8,     0.6684495, , 
            5,     0.6684882, ,             5,     0.6684882, ,             5,     0.6684882, , 

