Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6658983, , 
         -0.8,      0.666219, , 
         -0.6,     0.6665033, , 
         -0.4,     0.6667562, , 
         -0.2,      0.666982, , 
            0,     0.6671843, , 
          0.2,      0.667366, , 
          0.4,     0.6675299, , 
          0.6,     0.6676779, , 
          0.8,     0.6678122, , 
            1,     0.6679343, , 
          1.2,     0.6680456, , 
          1.4,     0.6681475, , 
          1.6,      0.668241, , 
          1.8,      0.668327, , 
            2,     0.6684065, , 
          2.2,     0.6684803, , 
          2.4,     0.6685489, , 
          2.6,      0.668613, , 
          2.8,     0.6686731, , 
            3,     0.6687299, , 
          3.2,     0.6687835, , 
          3.4,     0.6688346, , 
          3.6,     0.6688835, , 
          3.8,     0.6689304, , 
            4,     0.6689757, , 
          4.2,     0.6690197, , 
          4.4,     0.6690626, , 
          4.6,     0.6691047, , 
          4.8,     0.6691462, , 
            5,     0.6691873, , 

