Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      3.647454, ,            -1,      3.335667, ,            -1,      3.155268, ,            -1,      3.066453, ,            -1,      3.004346, ,            -1,      2.979269, ,            -1,      5.193394, ,            -1,      4.588866, ,            -1,      4.020639, , 
         -0.8,      3.571135, ,          -0.8,      3.271584, ,          -0.8,      3.097525, ,          -0.8,      3.011768, ,          -0.8,      2.951998, ,          -0.8,      2.928092, ,          -0.8,      5.058009, ,          -0.8,      4.476591, ,          -0.8,      3.930279, , 
         -0.6,      3.505319, ,          -0.6,      3.217025, ,          -0.6,       3.04901, ,          -0.6,       2.96621, ,          -0.6,      2.908469, ,          -0.6,      2.885429, ,          -0.6,      4.938505, ,          -0.6,      4.378102, ,          -0.6,      3.851695, , 
         -0.4,       3.44865, ,          -0.4,      3.170661, ,          -0.4,      3.008276, ,          -0.4,      2.928328, ,          -0.4,      2.872594, ,          -0.4,       2.85038, ,          -0.4,      4.833026, ,          -0.4,      4.291744, ,          -0.4,      3.783327, , 
         -0.2,      3.400109, ,          -0.2,      3.131548, ,          -0.2,      2.974363, ,          -0.2,      2.896994, ,          -0.2,       2.84321, ,          -0.2,      2.821821, ,          -0.2,      4.740238, ,          -0.2,      4.216082, ,          -0.2,      3.724037, , 
            0,      3.358804, ,             0,       3.09893, ,             0,      2.946461, ,             0,      2.871388, ,             0,      2.819416, ,             0,      2.798783, ,             0,      4.659269, ,             0,      4.150096, ,             0,      3.672896, , 
          0.2,      3.323912, ,           0.2,      3.072084, ,           0.2,      2.923963, ,           0.2,      2.850995, ,           0.2,      2.800672, ,           0.2,      2.780655, ,           0.2,      4.589036, ,           0.2,      4.092581, ,           0.2,       3.62901, , 
          0.4,       3.29466, ,           0.4,      3.050322, ,           0.4,      2.906172, ,           0.4,      2.835111, ,           0.4,        2.7863, ,           0.4,      2.766863, ,           0.4,      4.527936, ,           0.4,      4.042612, ,           0.4,      3.591524, , 
          0.6,      3.270527, ,           0.6,      3.033165, ,           0.6,      2.892674, ,           0.6,       2.82332, ,           0.6,      2.775919, ,           0.6,      2.757045, ,           0.6,      4.474983, ,           0.6,      3.999589, ,           0.6,      3.559866, , 
          0.8,      3.251046, ,           0.8,      3.020165, ,           0.8,      2.883098, ,           0.8,      2.815308, ,           0.8,      2.769172, ,           0.8,      2.750774, ,           0.8,      4.429388, ,           0.8,      3.962866, ,           0.8,      3.533528, , 
            1,      3.235849, ,             1,      3.010925, ,             1,      2.877078, ,             1,      2.810732, ,             1,      2.765716, ,             1,      2.747734, ,             1,       4.39031, ,             1,      3.931918, ,             1,      3.512091, , 
          1.2,      3.224586, ,           1.2,      3.005102, ,           1.2,      2.874277, ,           1.2,      2.809291, ,           1.2,      2.765292, ,           1.2,      2.747713, ,           1.2,      4.357764, ,           1.2,      3.906372, ,           1.2,      3.495101, , 
          1.4,      3.216981, ,           1.4,      3.002438, ,           1.4,       2.87441, ,           1.4,      2.810686, ,           1.4,      2.767605, ,           1.4,      2.750411, ,           1.4,      4.331082, ,           1.4,      3.885766, ,           1.4,      3.482242, , 
          1.6,      3.212747, ,           1.6,      3.002694, ,           1.6,      2.877234, ,           1.6,      2.814673, ,           1.6,      2.772411, ,           1.6,       2.75557, ,           1.6,      4.309947, ,           1.6,      3.869849, ,           1.6,      3.473207, , 
          1.8,      3.211685, ,           1.8,      3.005719, ,           1.8,      2.882552, ,           1.8,      2.821044, ,           1.8,      2.779516, ,           1.8,      2.763001, ,           1.8,      4.294028, ,           1.8,      3.858357, ,           1.8,       3.46779, , 
            2,      3.213645, ,             2,      3.011436, ,             2,       2.89029, ,             2,       2.82967, ,             2,      2.788787, ,             2,      2.772599, ,             2,      4.283153, ,             2,      3.851055, ,             2,      3.465809, , 
          2.2,      3.218491, ,           2.2,      3.019714, ,           2.2,      2.900398, ,           2.2,      2.840559, ,           2.2,      2.800233, ,           2.2,      2.784318, ,           2.2,      4.277267, ,           2.2,      3.847864, ,           2.2,      3.467126, , 
          2.4,      3.226121, ,           2.4,      3.030445, ,           2.4,      2.912744, ,           2.4,      2.853583, ,           2.4,      2.813715, ,           2.4,      2.798017, ,           2.4,      4.276253, ,           2.4,      3.848645, ,           2.4,      3.471653, , 
          2.6,      3.236575, ,           2.6,      3.043692, ,           2.6,      2.927436, ,           2.6,      2.868869, ,           2.6,      2.829359, ,           2.6,       2.81382, ,           2.6,      4.280088, ,           2.6,       3.85338, ,           2.6,      3.479413, , 
          2.8,      3.250111, ,           2.8,      3.059802, ,           2.8,      2.944936, ,           2.8,      2.886996, ,           2.8,      2.847885, ,           2.8,      2.832517, ,           2.8,       4.28904, ,           2.8,      3.862317, ,           2.8,      3.490552, , 
            3,      3.267318, ,             3,      3.079786, ,             3,       2.96685, ,             3,      2.910138, ,             3,       2.87205, ,             3,      2.857143, ,             3,      4.303229, ,             3,      3.875688, ,             3,      3.505438, , 
          3.2,      3.289668, ,           3.2,      3.106119, ,           3.2,      2.996865, ,           3.2,      2.942812, ,           3.2,      2.906958, ,           3.2,      2.893034, ,           3.2,       4.32336, ,           3.2,      3.894323, ,           3.2,      3.525057, , 
          3.4,      3.319526, ,           3.4,      3.142154, ,           3.4,      3.038921, ,           3.4,      2.989306, ,           3.4,      2.956831, ,           3.4,      2.944174, ,           3.4,      4.350715, ,           3.4,      3.919398, ,           3.4,      3.550876, , 
          3.6,      3.359667, ,           3.6,       3.19131, ,           3.6,      3.096863, ,           3.6,       3.05109, ,           3.6,      3.022582, ,           3.6,      3.012991, ,           3.6,      4.386832, ,           3.6,      3.952682, ,           3.6,      3.585099, , 
          3.8,      3.411937, ,           3.8,       3.25481, ,           3.8,      3.166679, ,           3.8,      3.124756, ,           3.8,      3.095194, ,           3.8,      3.082215, ,           3.8,      4.432716, ,           3.8,      3.995509, ,           3.8,      3.629248, , 
            4,      3.476685, ,             4,      3.328296, ,             4,      3.242589, ,             4,      3.209011, ,             4,      3.179367, ,             4,      3.157916, ,             4,      4.489002, ,             4,      4.048515, ,             4,      3.683902, , 
          4.2,      3.551828, ,           4.2,       3.40877, ,           4.2,      3.324577, ,           4.2,      3.289956, ,           4.2,      3.253225, ,           4.2,      3.225979, ,           4.2,      4.555754, ,           4.2,      4.111425, ,           4.2,      3.749198, , 
          4.4,      3.635191, ,           4.4,      3.497191, ,           4.4,      3.418245, ,           4.4,      3.362591, ,           4.4,       3.31651, ,           4.4,       3.29547, ,           4.4,      4.631451, ,           4.4,      4.181857, ,           4.4,      3.824203, , 
          4.6,      3.727256, ,           4.6,      3.598083, ,           4.6,      3.515544, ,           4.6,      3.447834, ,           4.6,      3.386337, ,           4.6,      3.356223, ,           4.6,      4.715126, ,           4.6,      4.258308, ,           4.6,       3.90799, , 
          4.8,      3.830506, ,           4.8,       3.71514, ,           4.8,      3.617505, ,           4.8,      3.530272, ,           4.8,      3.473721, ,           4.8,      3.456046, ,           4.8,      4.808952, ,           4.8,       4.34119, ,           4.8,      4.001209, , 
            5,      3.947383, ,             5,      3.847362, ,             5,         3.717, ,             5,      3.632608, ,             5,      3.589657, ,             5,      3.566218, ,             5,       4.91702, ,             5,      4.435787, ,             5,       4.10645, , 

