Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      4.460158, ,            -1,      4.145416, ,            -1,      4.072506, ,            -1,      5.974784, ,            -1,      5.282275, , 
         -0.8,      4.380471, ,          -0.8,      4.074197, ,          -0.8,      4.003684, ,          -0.8,       5.84066, ,          -0.8,      5.174552, , 
         -0.6,      4.314385, ,          -0.6,      4.016674, ,          -0.6,       3.94838, ,          -0.6,      5.723401, ,          -0.6,      5.081645, , 
         -0.4,       4.25978, ,          -0.4,      3.970992, ,          -0.4,      3.904478, ,          -0.4,      5.620845, ,          -0.4,      5.001638, , 
         -0.2,      4.214971, ,          -0.2,      3.934791, ,          -0.2,      3.870137, ,          -0.2,       5.53117, ,          -0.2,      4.932918, , 
            0,      4.178694, ,             0,       3.90676, ,             0,      3.843928, ,             0,       5.45313, ,             0,      4.874239, , 
          0.2,      4.149817, ,           0.2,      3.885539, ,           0.2,      3.824364, ,           0.2,      5.385415, ,           0.2,      4.824531, , 
          0.4,       4.12747, ,           0.4,       3.87029, ,           0.4,       3.81069, ,           0.4,       5.32695, ,           0.4,      4.782674, , 
          0.6,      4.111088, ,           0.6,      3.860545, ,           0.6,      3.802619, ,           0.6,       5.27692, ,           0.6,      4.747957, , 
          0.8,      4.099964, ,           0.8,      3.855576, ,           0.8,      3.799233, ,           0.8,      5.234336, ,           0.8,      4.719602, , 
            1,      4.093637, ,             1,      3.855193, ,             1,      3.800204, ,             1,      5.198684, ,             1,      4.697108, , 
          1.2,      4.091615, ,           1.2,      3.858764, ,           1.2,      3.805063, ,           1.2,       5.16935, ,           1.2,       4.67997, , 
          1.4,      4.093446, ,           1.4,      3.865955, ,           1.4,      3.813523, ,           1.4,      5.145699, ,           1.4,      4.667644, , 
          1.6,      4.098777, ,           1.6,      3.876299, ,           1.6,      3.825114, ,           1.6,      5.127224, ,           1.6,      4.659729, , 
          1.8,      4.107374, ,           1.8,       3.88949, ,           1.8,      3.839527, ,           1.8,      5.113594, ,           1.8,      4.655884, , 
            2,      4.118928, ,             2,       3.90536, ,             2,      3.856549, ,             2,      5.104391, ,             2,       4.65575, , 
          2.2,      4.133227, ,           2.2,      3.923743, ,           2.2,      3.875981, ,           2.2,      5.099303, ,           2.2,      4.659139, , 
          2.4,      4.150016, ,           2.4,      3.944404, ,           2.4,      3.897612, ,           2.4,      5.098017, ,           2.4,      4.665752, , 
          2.6,       4.16912, ,           2.6,      3.967175, ,           2.6,      3.921295, ,           2.6,       5.10035, ,           2.6,      4.675361, , 
          2.8,      4.190434, ,           2.8,       3.99196, ,           2.8,      3.946948, ,           2.8,      5.106067, ,           2.8,      4.687859, , 
            3,      4.213743, ,             3,      4.018522, ,             3,      3.974314, ,             3,      5.114902, ,             3,      4.702946, , 
          3.2,      4.239004, ,           3.2,      4.046796, ,           3.2,      4.003335, ,           3.2,      5.126826, ,           3.2,      4.720593, , 
          3.4,      4.266101, ,           3.4,      4.076603, ,           3.4,      4.033823, ,           3.4,        5.1416, ,           3.4,      4.740587, , 
          3.6,      4.294932, ,           3.6,      4.107953, ,           3.6,      4.065784, ,           3.6,      5.159077, ,           3.6,      4.762847, , 
          3.8,      4.325466, ,           3.8,      4.140826, ,           3.8,      4.099199, ,           3.8,       5.17922, ,           3.8,      4.787258, , 
            4,      4.357593, ,             4,      4.175132, ,             4,      4.133952, ,             4,       5.20193, ,             4,      4.813776, , 
          4.2,      4.391304, ,           4.2,       4.21083, ,           4.2,      4.170037, ,           4.2,      5.227198, ,           4.2,      4.842367, , 
          4.4,      4.426607, ,           4.4,      4.247984, ,           4.4,      4.207554, ,           4.4,      5.254972, ,           4.4,      4.872984, , 
          4.6,      4.463677, ,           4.6,      4.286833, ,           4.6,      4.246774, ,           4.6,      5.285338, ,           4.6,      4.905711, , 
          4.8,      4.502862, ,           4.8,      4.328104, ,           4.8,      4.288631, ,           4.8,      5.318373, ,           4.8,      4.940666, , 
            5,      4.544994, ,             5,      4.373613, ,             5,      4.335325, ,             5,      5.354292, ,             5,      4.978135, , 
          5.2,       4.59155, ,           5.2,       4.42548, ,           5.2,      4.389064, ,           5.2,      5.393639, ,           5.2,      5.018701, , 
          5.4,       4.64387, ,           5.4,      4.485482, ,           5.4,      4.451493, ,           5.4,      5.436855, ,           5.4,      5.063009, , 
          5.6,      4.703295, ,           5.6,      4.554198, ,           5.6,      4.523359, ,           5.6,      5.484672, ,           5.6,      5.111972, , 
          5.8,      4.771107, ,           5.8,      4.629168, ,           5.8,      4.598494, ,           5.8,      5.537824, ,           5.8,      5.166469, , 
            6,       4.84584, ,             6,      4.711853, ,             6,      4.680547, ,             6,       5.59667, ,             6,      5.226777, , 
          6.2,      4.925478, ,           6.2,       4.79919, ,           6.2,      4.768361, ,           6.2,      5.661397, ,           6.2,      5.293134, , 
          6.4,       5.00913, ,           6.4,      4.882793, ,           6.4,      4.846613, ,           6.4,      5.731697, ,           6.4,      5.365475, , 
          6.6,      5.097264, ,           6.6,      4.963527, ,           6.6,      4.917888, ,           6.6,       5.80632, ,           6.6,      5.443298, , 
          6.8,      5.191397, ,           6.8,      5.047765, ,           6.8,      4.996769, ,           6.8,      5.884723, ,           6.8,      5.526294, , 
            7,      5.294285, ,             7,      5.134826, ,             7,      5.075027, ,             7,      5.966655, ,             7,      5.614447, , 
          7.2,      5.406472, ,           7.2,      5.222682, ,           7.2,      5.169275, ,           7.2,      6.052517, ,           7.2,      5.708034, , 
          7.4,      5.526632, ,           7.4,      5.325331, ,           7.4,       5.28276, ,           7.4,      6.145553, ,           7.4,      5.808341, , 
