Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      15.74309, ,            -1,      17.06778, ,            -1,      17.40762, ,            -1,      11.53333, ,            -1,      13.12834, , 
         -0.8,      16.03741, ,          -0.8,      17.36382, ,          -0.8,      17.70317, ,          -0.8,      11.81356, ,          -0.8,      13.41801, , 
         -0.6,      16.29412, ,          -0.6,      17.61632, ,          -0.6,      17.95284, ,          -0.6,      12.07025, ,          -0.6,      13.67975, , 
         -0.4,       16.5158, ,          -0.4,      17.82912, ,          -0.4,      18.16166, ,          -0.4,      12.30398, ,          -0.4,       13.9146, , 
         -0.2,      16.70534, ,          -0.2,      18.00494, ,          -0.2,      18.33348, ,          -0.2,        12.516, ,          -0.2,      14.12385, , 
            0,      16.86527, ,             0,      18.14722, ,             0,       18.4706, ,             0,      12.70681, ,             0,      14.30891, , 
          0.2,      16.99732, ,           0.2,      18.25912, ,           0.2,      18.57579, ,           0.2,      12.87691, ,           0.2,      14.47051, , 
          0.4,      17.10303, ,           0.4,      18.34377, ,           0.4,      18.65326, ,           0.4,      13.02723, ,           0.4,      14.60976, , 
          0.6,      17.18527, ,           0.6,      18.40315, ,           0.6,      18.70541, ,           0.6,      13.15943, ,           0.6,      14.72871, , 
          0.8,      17.24537, ,           0.8,      18.43931, ,           0.8,      18.73441, ,           0.8,      13.27404, ,           0.8,      14.82809, , 
            1,      17.28509, ,             1,      18.45434, ,             1,      18.74195, ,             1,      13.37175, ,             1,      14.90928, , 
          1.2,      17.30563, ,           1.2,      18.45029, ,           1.2,      18.73024, ,           1.2,      13.45338, ,           1.2,      14.97282, , 
          1.4,      17.30866, ,           1.4,      18.42852, ,           1.4,      18.70092, ,           1.4,      13.51961, ,           1.4,      15.01989, , 
          1.6,      17.29567, ,           1.6,      18.39032, ,           1.6,      18.65559, ,           1.6,      13.57123, ,           1.6,      15.05161, , 
          1.8,      17.26793, ,           1.8,      18.33715, ,           1.8,      18.59584, ,           1.8,      13.60897, ,           1.8,      15.06886, , 
            2,      17.22678, ,             2,      18.27033, ,             2,      18.52267, ,             2,       13.6332, ,             2,      15.07254, , 
          2.2,      17.17319, ,           2.2,      18.19133, ,           2.2,      18.43741, ,           2.2,      13.64473, ,           2.2,      15.06331, , 
          2.4,      17.10785, ,           2.4,      18.10116, ,           2.4,      18.34112, ,           2.4,      13.64407, ,           2.4,      15.04197, , 
          2.6,      17.03129, ,           2.6,      18.00052, ,           2.6,      18.23454, ,           2.6,      13.63129, ,           2.6,      15.00895, , 
          2.8,      16.94413, ,           2.8,      17.89054, ,           2.8,      18.11889, ,           2.8,      13.60695, ,           2.8,      14.96473, , 
            3,      16.84667, ,             3,      17.77093, ,             3,      17.99384, ,             3,      13.57124, ,             3,      14.90952, , 
          3.2,      16.73817, ,           3.2,      17.64002, ,           3.2,      17.85739, ,           3.2,      13.52411, ,           3.2,       14.8433, , 
          3.4,      16.61594, ,           3.4,       17.4909, ,           3.4,      17.70058, ,           3.4,      13.46511, ,           3.4,      14.76547, , 
          3.6,      16.47222, ,           3.6,      17.30573, ,           3.6,      17.50173, ,           3.6,      13.39275, ,           3.6,      14.67377, , 
          3.8,      16.29544, ,           3.8,      17.06877, ,           3.8,      17.24513, ,           3.8,      13.30448, ,           3.8,      14.56454, , 
            4,      16.07677, ,             4,      16.77031, ,             4,      16.92049, ,             4,      13.19763, ,             4,      14.43322, , 
          4.2,      15.80936, ,           4.2,      16.43534, ,           4.2,      16.57646, ,           4.2,      13.06896, ,           4.2,      14.27514, , 
          4.4,      15.50576, ,           4.4,       16.0619, ,           4.4,      16.20017, ,           4.4,      12.91739, ,           4.4,      14.08945, , 
          4.6,      15.18512, ,           4.6,      15.68301, ,           4.6,      15.81546, ,           4.6,      12.74404, ,           4.6,      13.87733, , 
          4.8,      14.85444, ,           4.8,       15.3541, ,           4.8,      15.54012, ,           4.8,      12.55393, ,           4.8,      13.64283, , 
            5,      14.50775, ,             5,       15.0418, ,             5,       15.2384, ,             5,      12.35319, ,             5,      13.39043, , 
          5.2,      14.13441, ,           5.2,      14.71303, ,           5.2,      14.95312, ,           5.2,      12.14561, ,           5.2,      13.12444, , 
          5.4,      13.72849, ,           5.4,      14.39135, ,           5.4,      14.58094, ,           5.4,      11.92937, ,           5.4,      12.84369, , 
          5.6,      13.31969, ,           5.6,      14.02667, ,           5.6,      14.17082, ,           5.6,      11.69388, ,           5.6,      12.54314, , 

