Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.2038751, ,            -1,     0.2038751, ,            -1,     0.2038751, ,            -1,     0.2038751, ,            -1,     0.2038751, , 
         -0.8,     0.2120145, ,          -0.8,     0.2120145, ,          -0.8,     0.2120145, ,          -0.8,     0.2120145, ,          -0.8,     0.2120145, , 
         -0.6,     0.2201479, ,          -0.6,     0.2201479, ,          -0.6,     0.2201479, ,          -0.6,     0.2201479, ,          -0.6,     0.2201479, , 
         -0.4,     0.2282749, ,          -0.4,     0.2282749, ,          -0.4,     0.2282749, ,          -0.4,     0.2282749, ,          -0.4,     0.2282749, , 
         -0.2,     0.2363952, ,          -0.2,     0.2363952, ,          -0.2,     0.2363952, ,          -0.2,     0.2363952, ,          -0.2,     0.2363952, , 
            0,     0.2445086, ,             0,     0.2445086, ,             0,     0.2445086, ,             0,     0.2445086, ,             0,     0.2445086, , 
          0.2,     0.2526146, ,           0.2,     0.2526146, ,           0.2,     0.2526146, ,           0.2,     0.2526146, ,           0.2,     0.2526146, , 
          0.4,      0.260713, ,           0.4,      0.260713, ,           0.4,      0.260713, ,           0.4,      0.260713, ,           0.4,      0.260713, , 
          0.6,     0.2688035, ,           0.6,     0.2688035, ,           0.6,     0.2688035, ,           0.6,     0.2688035, ,           0.6,     0.2688035, , 
          0.8,     0.2768857, ,           0.8,     0.2768857, ,           0.8,     0.2768857, ,           0.8,     0.2768857, ,           0.8,     0.2768857, , 
            1,     0.2849594, ,             1,     0.2849594, ,             1,     0.2849594, ,             1,     0.2849594, ,             1,     0.2849594, , 
          1.2,     0.2930242, ,           1.2,     0.2930242, ,           1.2,     0.2930242, ,           1.2,     0.2930242, ,           1.2,     0.2930242, , 
          1.4,     0.3010798, ,           1.4,     0.3010798, ,           1.4,     0.3010798, ,           1.4,     0.3010798, ,           1.4,     0.3010798, , 
          1.6,     0.3091259, ,           1.6,     0.3091259, ,           1.6,     0.3091259, ,           1.6,     0.3091259, ,           1.6,     0.3091259, , 
          1.8,     0.3171623, ,           1.8,     0.3171623, ,           1.8,     0.3171623, ,           1.8,     0.3171623, ,           1.8,     0.3171623, , 
            2,     0.3251885, ,             2,     0.3251885, ,             2,     0.3251885, ,             2,     0.3251885, ,             2,     0.3251885, , 
          2.2,     0.3332044, ,           2.2,     0.3332044, ,           2.2,     0.3332044, ,           2.2,     0.3332044, ,           2.2,     0.3332044, , 
          2.4,     0.3412095, ,           2.4,     0.3412095, ,           2.4,     0.3412095, ,           2.4,     0.3412095, ,           2.4,     0.3412095, , 
          2.6,     0.3492036, ,           2.6,     0.3492036, ,           2.6,     0.3492036, ,           2.6,     0.3492036, ,           2.6,     0.3492036, , 
          2.8,     0.3571864, ,           2.8,     0.3571864, ,           2.8,     0.3571864, ,           2.8,     0.3571864, ,           2.8,     0.3571864, , 
            3,     0.3651576, ,             3,     0.3651576, ,             3,     0.3651576, ,             3,     0.3651576, ,             3,     0.3651576, , 
          3.2,     0.3731169, ,           3.2,     0.3731169, ,           3.2,     0.3731169, ,           3.2,     0.3731169, ,           3.2,     0.3731169, , 
          3.4,     0.3810639, ,           3.4,     0.3810639, ,           3.4,     0.3810639, ,           3.4,     0.3810639, ,           3.4,     0.3810639, , 
          3.6,     0.3889984, ,           3.6,     0.3889984, ,           3.6,     0.3889984, ,           3.6,     0.3889984, ,           3.6,     0.3889984, , 
          3.8,     0.3969201, ,           3.8,     0.3969201, ,           3.8,     0.3969201, ,           3.8,     0.3969201, ,           3.8,     0.3969201, , 
            4,     0.4048287, ,             4,     0.4048287, ,             4,     0.4048287, ,             4,     0.4048287, ,             4,     0.4048287, , 
          4.2,     0.4127238, ,           4.2,     0.4127238, ,           4.2,     0.4127238, ,           4.2,     0.4127238, ,           4.2,     0.4127238, , 
          4.4,     0.4206053, ,           4.4,     0.4206053, ,           4.4,     0.4206053, ,           4.4,     0.4206053, ,           4.4,     0.4206053, , 
          4.6,     0.4284727, ,           4.6,     0.4284727, ,           4.6,     0.4284727, ,           4.6,     0.4284727, ,           4.6,     0.4284727, , 
          4.8,     0.4363258, ,           4.8,     0.4363258, ,           4.8,     0.4363258, ,           4.8,     0.4363258, ,           4.8,     0.4363258, , 
            5,     0.4441643, ,             5,     0.4441643, ,             5,     0.4441643, ,             5,     0.4441643, ,             5,     0.4441643, , 
          5.2,      0.451988, ,           5.2,      0.451988, ,           5.2,      0.451988, ,           5.2,      0.451988, ,           5.2,      0.451988, , 
          5.4,     0.4597965, ,           5.4,     0.4597965, ,           5.4,     0.4597965, ,           5.4,     0.4597965, ,           5.4,     0.4597965, , 
          5.6,     0.4675895, ,           5.6,     0.4675895, ,           5.6,     0.4675895, ,           5.6,     0.4675895, ,           5.6,     0.4675895, , 
          5.8,     0.4753667, ,           5.8,     0.4753667, ,           5.8,     0.4753667, ,           5.8,     0.4753667, ,           5.8,     0.4753667, , 
            6,      0.483128, ,             6,      0.483128, ,             6,      0.483128, ,             6,      0.483128, ,             6,      0.483128, , 
          6.2,     0.4908729, ,           6.2,     0.4908729, ,           6.2,     0.4908729, ,           6.2,     0.4908729, ,           6.2,     0.4908729, , 
