Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      16.42789, ,            -1,      17.84061, ,            -1,      13.66206, , 
         -0.8,      16.74175, ,          -0.8,      18.15662, ,          -0.8,      13.96994, , 
         -0.6,      17.01676, ,          -0.6,      18.42759, ,          -0.6,      14.24862, , 
         -0.4,      17.25604, ,          -0.4,      18.65694, ,          -0.4,      14.49935, , 
         -0.2,      17.46219, ,          -0.2,      18.84826, ,          -0.2,      14.72359, , 
            0,      17.63715, ,             0,      19.00542, ,             0,      14.92218, , 
          0.2,      17.78232, ,           0.2,      19.13132, ,           0.2,      15.09606, , 
          0.4,      17.90065, ,           0.4,      19.22807, ,           0.4,      15.24721, , 
          0.6,      17.99376, ,           0.6,      19.29833, ,           0.6,      15.37673, , 
          0.8,      18.06329, ,           0.8,      19.34425, ,           0.8,      15.48565, , 
            1,      18.11082, ,             1,      19.36752, ,             1,      15.57478, , 
          1.2,      18.13823, ,           1.2,      19.36985, ,           1.2,      15.64536, , 
          1.4,      18.14709, ,           1.4,      19.35276, ,           1.4,      15.69852, , 
          1.6,      18.13881, ,           1.6,      19.31781, ,           1.6,      15.73512, , 
          1.8,       18.1147, ,           1.8,      19.26692, ,           1.8,      15.75613, , 
            2,      18.07588, ,             2,      19.20172, ,             2,      15.76235, , 
          2.2,       18.0229, ,           2.2,      19.12298, ,           2.2,      15.75446, , 
          2.4,      17.95624, ,           2.4,      19.03171, ,           2.4,      15.73291, , 
          2.6,      17.87712, ,           2.6,      18.92864, ,           2.6,      15.69834, , 
          2.8,      17.78542, ,           2.8,      18.81357, ,           2.8,      15.65074, , 
            3,      17.67988, ,             3,      18.68361, ,             3,       15.5899, , 
          3.2,       17.5566, ,           3.2,      18.52866, ,           3.2,       15.5149, , 
          3.4,      17.40515, ,           3.4,      18.32646, ,           3.4,      15.42269, , 
          3.6,      17.21026, ,           3.6,      18.05626, ,           3.6,      15.30809, , 
          3.8,      16.96134, ,           3.8,       17.7143, ,           3.8,      15.16509, , 
            4,      16.65433, ,             4,      17.32916, ,             4,       14.9893, , 
          4.2,      16.30939, ,           4.2,      16.90279, ,           4.2,      14.77985, , 
          4.4,      15.94847, ,           4.4,       16.4966, ,           4.4,      14.53945, , 
          4.6,      15.57397, ,           4.6,       16.1425, ,           4.6,       14.2738, , 
          4.8,       15.1759, ,           4.8,       15.7793, ,           4.8,      13.98859, , 
            5,      14.74459, ,             5,      15.43333, ,             5,      13.68718, , 
          5.2,      14.27193, ,           5.2,      15.02991, ,           5.2,      13.36646, , 
          5.4,      13.81104, ,           5.4,      14.62515, ,           5.4,      13.01378, , 

