Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      17.53778, ,            -1,      19.09907, ,            -1,      14.52012, , 
         -0.8,      17.88777, ,          -0.8,      19.45165, ,          -0.8,      14.85929, , 
         -0.6,      18.19814, ,          -0.6,      19.75692, ,          -0.6,      15.16799, , 
         -0.4,       18.4709, ,          -0.4,      20.01947, ,          -0.4,      15.44736, , 
         -0.2,      18.70779, ,          -0.2,      20.24349, ,          -0.2,       15.6984, , 
            0,       18.9104, ,             0,      20.43072, ,             0,      15.92163, , 
          0.2,      19.08163, ,           0.2,      20.58383, ,           0.2,      16.11911, , 
          0.4,      19.22333, ,           0.4,      20.70586, ,           0.4,      16.29188, , 
          0.6,      19.33752, ,           0.6,      20.79814, ,           0.6,      16.44102, , 
          0.8,      19.42619, ,           0.8,      20.86265, ,           0.8,      16.56748, , 
            1,      19.49108, ,             1,      20.90189, ,             1,      16.67242, , 
          1.2,      19.53376, ,           1.2,      20.91786, ,           1.2,      16.75689, , 
          1.4,      19.55563, ,           1.4,      20.91257, ,           1.4,      16.82195, , 
          1.6,      19.55779, ,           1.6,      20.88779, ,           1.6,      16.86835, , 
          1.8,      19.54122, ,           1.8,      20.84527, ,           1.8,      16.89693, , 
            2,       19.5067, ,             2,      20.78487, ,             2,      16.90828, , 
          2.2,      19.45543, ,           2.2,      20.70804, ,           2.2,      16.90298, , 
          2.4,      19.38778, ,           2.4,      20.61516, ,           2.4,      16.88121, , 
          2.6,      19.30302, ,           2.6,      20.50461, ,           2.6,      16.84276, , 
          2.8,      19.19743, ,           2.8,      20.36844, ,           2.8,      16.78647, , 
            3,      19.06062, ,             3,      20.18097, ,             3,      16.70954, , 
          3.2,      18.87316, ,           3.2,      19.91179, ,           3.2,      16.60615, , 
          3.4,      18.61733, ,           3.4,      19.53829, ,           3.4,      16.46825, , 
          3.6,      18.27927, ,           3.6,       19.0982, ,           3.6,       16.2869, , 
          3.8,      17.88183, ,           3.8,       18.5963, ,           3.8,      16.06092, , 
            4,      17.45754, ,             4,       18.0971, ,             4,      15.79223, , 
          4.2,      17.01643, ,           4.2,      17.67372, ,           4.2,      15.48844, , 
          4.4,       16.5466, ,           4.4,      17.25248, ,           4.4,        15.158, , 
          4.6,      16.03122, ,           4.6,      16.84253, ,           4.6,      14.80507, , 
          4.8,      15.46296, ,           4.8,      16.36774, ,           4.8,      14.42835, , 
            5,      14.90539, ,             5,      15.88453, ,             5,      14.01006, , 

