Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      5.433349, ,            -1,      4.879953, ,            -1,      6.850867, , 
         -0.8,      4.714575, ,          -0.8,       4.24202, ,          -0.8,      5.925133, , 
         -0.6,      4.160165, ,          -0.6,       3.75024, ,          -0.6,      5.210237, , 
         -0.4,      3.722917, ,          -0.4,      3.362646, ,          -0.4,      4.645584, , 
         -0.2,       3.37164, ,          -0.2,      3.051498, ,          -0.2,       4.19128, , 
            0,      3.085073, ,             0,      2.797953, ,             0,      3.820098, , 
          0.2,      2.850101, ,           0.2,      2.593756, ,           0.2,      3.513191, , 
          0.4,      2.659353, ,           0.4,      2.427986, ,           0.4,      3.258748, , 
          0.6,      2.501689, ,           0.6,      2.298153, ,           0.6,      3.047343, , 
          0.8,      2.378568, ,           0.8,       2.20453, ,           0.8,        2.8716, , 
            1,       2.29046, ,             1,      2.132737, ,             1,      2.729165, , 
          1.2,      2.223758, ,           1.2,      2.080107, ,           1.2,      2.615254, , 
          1.4,       2.16684, ,           1.4,      2.035493, ,           1.4,      2.521854, , 
          1.6,       2.12599, ,           1.6,      2.003639, ,           1.6,      2.445081, , 
          1.8,      2.094654, ,           1.8,      1.984857, ,           1.8,      2.382312, , 
            2,      2.070953, ,             2,       1.95593, ,             2,      2.333525, , 
          2.2,      2.047069, ,           2.2,      1.950292, ,           2.2,       2.29276, , 
          2.4,      2.030419, ,           2.4,       1.93348, ,           2.4,      2.261383, , 
          2.6,      2.022301, ,           2.6,      1.925203, ,           2.6,      2.235624, , 
          2.8,      2.009647, ,           2.8,      1.926602, ,           2.8,      2.215617, , 
            3,      1.999849, ,             3,      1.914961, ,             3,       2.19842, , 
          3.2,      1.999258, ,           3.2,      1.916015, ,           3.2,      2.181004, , 
          3.4,      1.991456, ,           3.4,      1.914675, ,           3.4,      2.168546, , 
          3.6,      1.991936, ,           3.6,      1.919024, ,           3.6,      2.158164, , 
          3.8,      1.992735, ,           3.8,      1.921157, ,           3.8,      2.150668, , 
            4,      1.993463, ,             4,      1.927378, ,             4,      2.144374, , 
          4.2,      1.993681, ,           4.2,      1.934375, ,           4.2,      2.141142, , 
          4.4,      1.999236, ,           4.4,      1.940362, ,           4.4,      2.138996, , 
          4.6,      2.005604, ,           4.6,      1.948836, ,           4.6,      2.137289, , 
          4.8,      2.011518, ,           4.8,      1.958334, ,           4.8,      2.137814, , 
            5,       2.01988, ,             5,      1.968463, ,             5,      2.140267, , 
          5.2,      2.029096, ,           5.2,      1.977722, ,           5.2,       2.14429, , 
          5.4,      2.039184, ,           5.4,      1.987295, ,           5.4,      2.149353, , 
          5.6,      2.050215, ,           5.6,       2.00165, ,           5.6,      2.155621, , 
          5.8,       2.06214, ,           5.8,      2.010981, ,           5.8,      2.163058, , 
            6,      2.074738, ,             6,      2.014982, ,             6,      2.171632, , 
          6.2,      2.088178, ,           6.2,      2.017467, ,           6.2,      2.181429, , 
          6.4,      2.102321, ,           6.4,      2.054081, ,           6.4,      2.192328, , 
          6.6,      2.117419, ,           6.6,      2.031732, ,           6.6,      2.204402, , 
          6.8,      2.133285, ,           6.8,      2.009965, ,           6.8,      2.217563, , 
            7,      2.149856, ,             7,      2.014193, ,             7,      2.231799, , 

