Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      3.903413, ,            -1,      3.503838, ,            -1,      3.411532, ,            -1,      5.736226, ,            -1,      4.926178, , 
         -0.8,      3.377113, ,          -0.8,        3.0365, ,          -0.8,      2.957871, ,          -0.8,      4.939457, ,          -0.8,      4.248668, , 
         -0.6,      2.973291, ,          -0.6,      2.678095, ,          -0.6,      2.609991, ,          -0.6,      4.327209, ,          -0.6,      3.728222, , 
         -0.4,      2.656224, ,          -0.4,      2.396939, ,          -0.4,      2.337293, ,          -0.4,       3.84576, ,          -0.4,      3.319218, , 
         -0.2,      2.406012, ,          -0.2,      2.178921, ,          -0.2,      2.126917, ,          -0.2,      3.460388, ,          -0.2,      2.992386, , 
            0,       2.21008, ,             0,      2.016221, ,             0,      1.975325, ,             0,      3.148433, ,             0,      2.730427, , 
          0.2,      2.066683, ,           0.2,      1.906669, ,           0.2,      1.873377, ,           0.2,      2.896207, ,           0.2,      2.522432, , 
          0.4,      1.974073, ,           0.4,      1.829705, ,           0.4,      1.801932, ,           0.4,      2.697352, ,           0.4,      2.364417, , 
          0.6,      1.898167, ,           0.6,      1.776465, ,           0.6,      1.753079, ,           0.6,      2.543688, ,           0.6,      2.242973, , 
          0.8,      1.845182, ,           0.8,      1.733171, ,           0.8,       1.70323, ,           0.8,      2.421308, ,           0.8,      2.147355, , 
            1,      1.811446, ,             1,      1.700643, ,             1,      1.667926, ,             1,      2.323661, ,             1,      2.074348, , 
          1.2,      1.781653, ,           1.2,      1.676828, ,           1.2,      1.651926, ,           1.2,       2.24471, ,           1.2,      2.017725, , 
          1.4,      1.753098, ,           1.4,       1.66069, ,           1.4,      1.637498, ,           1.4,      2.180077, ,           1.4,      1.974174, , 
          1.6,      1.733363, ,           1.6,      1.645045, ,           1.6,       1.61925, ,           1.6,       2.12667, ,           1.6,      1.940384, , 
          1.8,      1.721337, ,           1.8,      1.630432, ,           1.8,      1.611505, ,           1.8,       2.08186, ,           1.8,      1.914496, , 
            2,      1.708712, ,             2,      1.627508, ,             2,      1.607922, ,             2,      2.043772, ,             2,      1.887442, , 
          2.2,      1.698149, ,           2.2,       1.62076, ,           2.2,      1.603257, ,           2.2,       2.01168, ,           2.2,      1.866721, , 
          2.4,      1.686638, ,           2.4,      1.621769, ,           2.4,      1.604003, ,           2.4,      1.984781, ,           2.4,      1.849959, , 
          2.6,      1.683525, ,           2.6,      1.619311, ,           2.6,      1.604531, ,           2.6,      1.962162, ,           2.6,      1.836391, , 
          2.8,      1.682466, ,           2.8,      1.621462, ,           2.8,      1.607183, ,           2.8,      1.943321, ,           2.8,      1.825037, , 
            3,      1.682437, ,             3,      1.624924, ,             3,      1.612002, ,             3,      1.927935, ,             3,      1.817164, , 
          3.2,      1.684981, ,           3.2,      1.630638, ,           3.2,      1.615428, ,           3.2,      1.915845, ,           3.2,       1.81216, , 
          3.4,      1.689169, ,           3.4,      1.637914, ,           3.4,      1.618341, ,           3.4,      1.906567, ,           3.4,      1.808934, , 
          3.6,      1.695121, ,           3.6,       1.64405, , , , ,           3.6,      1.900205, ,           3.6,      1.808106, , 
          3.8,      1.702612, ,           3.8,      1.652479, , , , ,           3.8,      1.896113, ,           3.8,      1.809238, , 
            4,      1.711667, ,             4,       1.66769, , , , ,             4,      1.894393, ,             4,       1.81232, , 
          4.2,      1.722104, ,           4.2,      1.657012, , , , ,           4.2,      1.894884, ,           4.2,      1.817309, , 
          4.4,      1.733756, ,           4.4,       1.66175, , , , ,           4.4,      1.897441, ,           4.4,       1.82405, , 
          4.6,      1.746623, ,           4.6,      1.673146, , , , ,           4.6,      1.902037, ,           4.6,       1.83246, , 
          4.8,      1.760583, ,           4.8,      1.647681, , , , ,           4.8,      1.908828, ,           4.8,      1.842545, , 
            5,      1.775744, ,             5,      1.629107, , , , ,             5,      1.917687, ,             5,      1.854326, , 
          5.2,      1.791902, ,           5.2,      1.658661, , , , ,           5.2,      1.928389, ,           5.2,      1.867635, , 
          5.4,      1.809384, ,           5.4,      1.699639, , , , ,           5.4,      1.941196, ,           5.4,      1.882637, , 
          5.6,      1.829566, ,           5.6,      1.730275, , , , ,           5.6,      1.956163, ,           5.6,      1.899388, , 
          5.8,      1.848458, , , , , , , ,           5.8,      1.973543, ,           5.8,      1.918069, , 
            6,      1.873684, , , , , , , ,             6,      1.993815, ,             6,      1.939063, , 
          6.2,      1.899633, , , , , , , , , , , , , , 

