Alpha,T1-15.8 m/s-VLM2, , 
           -1,      9.666598, , 
         -0.8,      8.719789, , 
         -0.6,      7.975695, , 
         -0.4,       7.37967, , 
         -0.2,      6.894575, , 
            0,      6.508569, , 
          0.2,      6.225381, , 
          0.4,      6.020653, , 
          0.6,      5.889014, , 
          0.8,      5.818201, , 
            1,       5.76576, , 
          1.2,      5.724865, , 
          1.4,      5.706807, , 
          1.6,      5.721129, , 
          1.8,      5.784645, , 
            2,      5.779363, , 
          2.2,      5.810453, , 
          2.4,      5.853686, , 
          2.6,      5.908447, , 
          2.8,      5.956879, , 
            3,      6.026807, , 
          3.2,        6.0853, , 
          3.4,      6.166394, , 
          3.6,      6.245568, , 
          3.8,      6.325194, , 
            4,      6.419399, , 
          4.2,      6.517721, , 
          4.4,      6.612148, , 
          4.6,      6.711523, , 
          4.8,      6.815439, , 
            5,      6.913863, , 
          5.2,      7.024947, , 
          5.4,      7.141735, , 
          5.6,       7.26177, , 
          5.8,      7.381291, , 
            6,      7.498772, , 
          6.2,      7.622359, , 
          6.4,      7.746027, , 
          6.6,      7.872026, , 
          6.8,       8.00518, , 
            7,      8.142463, , 
          7.2,      8.283401, , 
          7.4,      8.426671, , 
          7.6,      8.571746, , 
          7.8,      8.717695, , 
            8,      8.860443, , 
          8.2,      9.026158, , 
          8.4,      9.251915, , 
          8.6,      9.503245, , 
          8.8,      9.768323, , 
            9,      10.03775, , 
          9.2,      10.31749, , 
          9.4,      10.59427, , 
          9.6,      10.87999, , 
          9.8,      11.18077, , 
           10,        11.515, , 
         10.2,      11.86697, , 
         10.4,      12.23959, , 
         10.6,      12.61376, , 
         10.8,      12.98375, , 
           11,      13.35416, , 
         11.2,      13.72173, , 

