Alpha,T1-15.8 m/s-VLM2, , 
           -1,      8.049062, , 
         -0.8,      8.969153, , 
         -0.6,      9.813987, , 
         -0.4,      10.47468, , 
         -0.2,      10.93422, , 
            0,      11.18127, , 
          0.2,      11.38045, , 
          0.4,      11.53088, , 
          0.6,      11.55469, , 
          0.8,      11.46743, , 
            1,      11.52147, , 
          1.2,      11.46455, , 
          1.4,      11.39121, , 
          1.6,       11.2856, , 
          1.8,      11.17439, , 
            2,      11.01632, , 
          2.2,      10.85588, , 
          2.4,      10.68114, , 
          2.6,       10.4954, , 
          2.8,      10.30783, , 
            3,      10.12157, , 
          3.2,      9.940541, , 
          3.4,      9.733871, , 
          3.6,       9.52675, , 
          3.8,      9.329099, , 
            4,      9.138266, , 
          4.2,      8.947656, , 
          4.4,      8.751989, , 
          4.6,      8.549165, , 
          4.8,      8.347912, , 
            5,      8.150932, , 
          5.2,       7.96131, , 
          5.4,      7.785933, , 
          5.6,      7.480846, , 
          5.8,      7.155855, , 
            6,      6.838391, , 
          6.2,      6.543892, , 
          6.4,      6.262299, , 
          6.6,      5.996724, , 
          6.8,      5.699097, , 
            7,       5.41916, , 
          7.2,      5.153649, , 
          7.4,      4.913753, , 
          7.6,      4.690327, , 

