Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.1012295, ,            -1,     0.1012295, ,            -1,     0.1012295, , 
         -0.8,     0.1143141, ,          -0.8,     0.1143141, ,          -0.8,     0.1143141, , 
         -0.6,     0.1273962, ,          -0.6,     0.1273962, ,          -0.6,     0.1273962, , 
         -0.4,     0.1404755, ,          -0.4,     0.1404755, ,          -0.4,     0.1404755, , 
         -0.2,     0.1535515, ,          -0.2,     0.1535515, ,          -0.2,     0.1535515, , 
            0,     0.1666239, ,             0,     0.1666239, ,             0,     0.1666239, , 
          0.2,     0.1796922, ,           0.2,     0.1796922, ,           0.2,     0.1796922, , 
          0.4,      0.192756, ,           0.4,      0.192756, ,           0.4,      0.192756, , 
          0.6,     0.2058151, ,           0.6,     0.2058151, ,           0.6,     0.2058151, , 
          0.8,     0.2188688, ,           0.8,     0.2188688, ,           0.8,     0.2188688, , 
            1,      0.231917, ,             1,      0.231917, ,             1,      0.231917, , 
          1.2,     0.2449591, ,           1.2,     0.2449591, ,           1.2,     0.2449591, , 
          1.4,     0.2579948, ,           1.4,     0.2579948, ,           1.4,     0.2579948, , 
          1.6,     0.2710236, ,           1.6,     0.2710236, ,           1.6,     0.2710236, , 
          1.8,     0.2840453, ,           1.8,     0.2840453, ,           1.8,     0.2840453, , 
            2,     0.2970593, ,             2,     0.2970593, ,             2,     0.2970593, , 
          2.2,     0.3100654, ,           2.2,     0.3100654, ,           2.2,     0.3100654, , 
          2.4,     0.3230631, ,           2.4,     0.3230631, ,           2.4,     0.3230631, , 
          2.6,     0.3360519, ,           2.6,     0.3360519, ,           2.6,     0.3360519, , 
          2.8,     0.3490316, ,           2.8,     0.3490316, ,           2.8,     0.3490316, , 
            3,     0.3620018, ,             3,     0.3620018, ,             3,     0.3620018, , 
          3.2,      0.374962, ,           3.2,      0.374962, ,           3.2,      0.374962, , 
          3.4,     0.3879118, ,           3.4,     0.3879118, ,           3.4,     0.3879118, , 
          3.6,     0.4008509, ,           3.6,     0.4008509, ,           3.6,     0.4008509, , 
          3.8,      0.413779, ,           3.8,      0.413779, ,           3.8,      0.413779, , 
            4,     0.4266955, ,             4,     0.4266955, ,             4,     0.4266955, , 
          4.2,     0.4396001, ,           4.2,     0.4396001, ,           4.2,     0.4396001, , 
          4.4,     0.4524924, ,           4.4,     0.4524924, ,           4.4,     0.4524924, , 
          4.6,     0.4653721, ,           4.6,     0.4653721, ,           4.6,     0.4653721, , 
          4.8,     0.4782388, ,           4.8,     0.4782388, ,           4.8,     0.4782388, , 
            5,      0.491092, , , , ,             5,      0.491092, , 
          5.2,     0.5039314, , , , ,           5.2,     0.5039314, , 
          5.4,     0.5167567, , , , ,           5.4,     0.5167567, , 
          5.6,     0.5295673, , , , ,           5.6,     0.5295673, , 
          5.8,     0.5423631, , , , ,           5.8,     0.5423631, , 
            6,     0.5551435, , , , ,             6,     0.5551435, , 
          6.2,     0.5679083, , , , ,           6.2,     0.5679083, , 
          6.4,      0.580657, , , , , , , , 
          6.6,     0.5933892, , , , , , , , 
          6.8,     0.6061047, , , , , , , , 
            7,     0.6188029, , , , , , , , 
          7.2,     0.6314836, , , , , , , , 
          7.4,     0.6441464, , , , , , , , 
          7.6,     0.6567909, , , , , , , , 
          7.8,     0.6694168, , , , , , , , 
            8,     0.6820237, , , , , , , , 
          8.2,     0.6946111, , , , , , , , 
          8.4,     0.7071789, , , , , , , , 
          8.6,     0.7197265, , , , , , , , 
          8.8,     0.7322537, , , , , , , , 

