Alpha,T1-15.8 m/s-VLM2, , 
           -4,      7.538688, , 
         -3.8,      7.509997, , 
         -3.6,      7.484777, , 
         -3.4,      7.462816, , 
         -3.2,      7.444023, , 
           -3,      7.428258, , 
         -2.8,      7.415703, , 
         -2.6,      7.406202, , 
         -2.4,      7.399461, , 
         -2.2,      7.395327, , 
           -2,      7.393889, , 
         -1.8,       7.39503, , 
         -1.6,       7.39868, , 
         -1.4,      7.404778, , 
         -1.2,       7.41296, , 
           -1,      7.423324, , 
         -0.8,      7.436178, , 
         -0.6,      7.451382, , 
         -0.4,      7.468965, , 
         -0.2,      7.489049, , 
            0,      7.511769, , 
          0.2,      7.536968, , 
          0.4,       7.56466, , 
          0.6,      7.594481, , 
          0.8,      7.626768, , 
            1,       7.66131, , 
          1.2,      7.698658, , 
          1.4,      7.738109, , 
          1.6,      7.780308, , 
          1.8,      7.824961, , 
            2,      7.871993, , 
          2.2,      7.921688, , 
          2.4,      7.973191, , 
          2.6,      8.027459, , 
          2.8,       8.08423, , 
            3,      8.143215, , 
          3.2,      8.204948, , 
          3.4,      8.268738, , 
          3.6,      8.334883, , 
          3.8,      8.403715, , 
            4,      8.475374, , 
          4.2,      8.549737, , 
          4.4,      8.627273, , 
          4.6,      8.708692, , 
          4.8,      8.795138, , 
            5,      8.890433, , 

