Alpha,T1-15.8 m/s-VLM2, , 
           -4,      7.556323, , 
         -3.8,      7.585526, , 
         -3.6,       7.61138, , 
         -3.4,      7.634035, , 
         -3.2,      7.653527, , 
           -3,      7.669955, , 
         -2.8,      7.683087, , 
         -2.6,      7.693054, , 
         -2.4,      7.700141, , 
         -2.2,      7.704494, , 
           -2,      7.706008, , 
         -1.8,      7.704806, , 
         -1.6,      7.700962, , 
         -1.4,       7.69455, , 
         -1.2,      7.685961, , 
           -1,       7.67511, , 
         -0.8,      7.661693, , 
         -0.6,      7.645883, , 
         -0.4,      7.627679, , 
         -0.2,      7.606989, , 
            0,      7.583716, , 
          0.2,      7.558068, , 
          0.4,      7.530077, , 
          0.6,      7.500162, , 
          0.8,      7.468035, , 
            1,      7.433963, , 
          1.2,      7.397465, , 
          1.4,      7.359291, , 
          1.6,      7.318885, , 
          1.8,        7.2766, , 
            2,      7.232578, , 
          2.2,      7.186629, , 
          2.4,      7.139608, , 
          2.6,      7.090711, , 
          2.8,      7.040257, , 
            3,      6.988575, , 
          3.2,      6.935277, , 
          3.4,      6.881032, , 
          3.6,      6.825656, , 
          3.8,       6.76895, , 
            4,      6.710886, , 
          4.2,      6.651653, , 
          4.4,      6.590971, , 
          4.6,      6.528406, , 
          4.8,      6.463235, , 
            5,       6.39285, , 

