Alpha,T1-15.8 m/s-VLM2, , 
           -4,      1.778187, , 
         -3.8,         1.758, , 
         -3.6,      1.739048, , 
         -3.4,       1.72125, , 
         -3.2,      1.704553, , 
           -3,      1.688897, , 
         -2.8,      1.674295, , 
         -2.6,      1.660688, , 
         -2.4,      1.647982, , 
         -2.2,      1.636124, , 
           -2,      1.625112, , 
         -1.8,        1.6149, , 
         -1.6,      1.605455, , 
         -1.4,      1.596746, , 
         -1.2,      1.588678, , 
           -1,      1.581258, , 
         -0.8,      1.574538, , 
         -0.6,      1.568474, , 
         -0.4,      1.563058, , 
         -0.2,      1.558304, , 
            0,      1.554226, , 
          0.2,       1.55078, , 
          0.4,      1.547956, , 
          0.6,      1.545669, , 
          0.8,      1.543977, , 
            1,      1.542828, , 
          1.2,      1.542323, , 
          1.4,      1.542311, , 
          1.6,      1.542912, , 
          1.8,      1.544059, , 
            2,      1.545728, , 
          2.2,      1.547968, , 
          2.4,      1.550601, , 
          2.6,       1.55381, , 
          2.8,      1.557535, , 
            3,      1.561714, , 
          3.2,      1.566443, , 
          3.4,      1.571582, , 
          3.6,      1.577183, , 
          3.8,      1.583304, , 
            4,      1.589966, , 
          4.2,      1.597138, , 
          4.4,      1.604904, , 
          4.6,       1.61339, , 
          4.8,      1.622803, , 
            5,      1.633848, , 

