Alpha,T1-15.8 m/s-VLM2, , 
           -4,     0.8689676, , 
         -3.8,     0.8822075, , 
         -3.6,      0.895426, , 
         -3.4,     0.9086228, , 
         -3.2,     0.9217973, , 
           -3,     0.9349492, , 
         -2.8,     0.9480781, , 
         -2.6,     0.9611835, , 
         -2.4,     0.9742652, , 
         -2.2,     0.9873226, , 
           -2,      1.000355, , 
         -1.8,      1.013363, , 
         -1.6,      1.026345, , 
         -1.4,      1.039302, , 
         -1.2,      1.052232, , 
           -1,      1.065136, , 
         -0.8,      1.078013, , 
         -0.6,      1.090862, , 
         -0.4,      1.103684, , 
         -0.2,      1.116477, , 
            0,      1.129242, , 
          0.2,      1.141978, , 
          0.4,      1.154685, , 
          0.6,      1.167362, , 
          0.8,      1.180009, , 
            1,      1.192626, , 
          1.2,      1.205212, , 
          1.4,      1.217767, , 
          1.6,       1.23029, , 
          1.8,      1.242781, , 
            2,      1.255241, , 
          2.2,      1.267667, , 
          2.4,      1.280061, , 
          2.6,      1.292422, , 
          2.8,      1.304749, , 
            3,      1.317042, , 
          3.2,        1.3293, , 
          3.4,      1.341524, , 
          3.6,      1.353713, , 
          3.8,      1.365867, , 
            4,      1.377985, , 
          4.2,      1.390067, , 
          4.4,      1.402113, , 
          4.6,      1.414122, , 
          4.8,      1.426094, , 
            5,      1.438029, , 

