Alpha,T1-15.8 m/s-VLM2, , 
           -1,      1.029834, , 
         -0.8,      1.022747, , 
         -0.6,      1.016225, , 
         -0.4,      1.010304, , 
         -0.2,      1.004948, , 
            0,      1.000145, , 
          0.2,     0.9959262, , 
          0.4,     0.9922916, , 
          0.6,     0.9892473, , 
          0.8,     0.9868123, , 
            1,     0.9849737, , 
          1.2,     0.9837761, , 
          1.4,     0.9832288, , 
          1.6,     0.9833555, , 
          1.8,     0.9842783, , 
            2,      0.985988, , 
          2.2,     0.9885781, , 
          2.4,     0.9922751, , 
          2.6,     0.9972023, , 
          2.8,      1.003448, , 
            3,      1.010922, , 
          3.2,      1.019163, , 
          3.4,      1.027858, , 
          3.6,      1.036802, , 
          3.8,      1.046108, , 
            4,      1.056866, , 
          4.2,      1.068375, , 

