Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
            1,      1.048921, ,             1,     0.9713335, ,             1,     0.9360198, ,             1,     0.9224106, ,             1,     0.9137631, ,             1,      0.910493, ,             1,      1.547327, ,             1,      1.388989, ,             1,      1.169758, , 
          1.2,      1.050643, ,           1.2,     0.9703364, ,           1.2,      0.933624, ,           1.2,     0.9195838, ,           1.2,      0.910668, ,           1.2,     0.9072951, ,           1.2,      1.554338, ,           1.2,      1.395449, ,           1.2,      1.173776, , 
          1.4,      1.053152, ,           1.4,     0.9700261, ,           1.4,     0.9317244, ,           1.4,     0.9172558, ,           1.4,      0.908083, ,           1.4,     0.9046101, ,           1.4,      1.562161, ,           1.4,      1.402799, ,           1.4,      1.178629, , 
          1.6,      1.056516, ,           1.6,     0.9704416, ,           1.6,     0.9303075, ,           1.6,     0.9154012, ,           1.6,     0.9059788, ,           1.6,     0.9024111, ,           1.6,      1.570873, ,           1.6,      1.411151, ,           1.6,      1.184548, , 
          1.8,      1.060697, ,           1.8,     0.9716787, ,           1.8,     0.9293667, ,           1.8,     0.9139823, ,           1.8,     0.9042944, ,           1.8,      0.900637, ,           1.8,      1.580481, ,           1.8,      1.420573, ,           1.8,      1.191659, , 
            2,      1.065568, ,             2,       0.97373, ,             2,     0.9288959, ,             2,     0.9129873, ,             2,     0.9030223, ,             2,      0.899276, ,             2,      1.591071, ,             2,       1.43127, ,             2,      1.200159, , 
          2.2,       1.07097, ,           2.2,     0.9767498, ,           2.2,     0.9289031, ,           2.2,     0.9123696, ,           2.2,     0.9020983, ,           2.2,      0.898254, ,           2.2,      1.602266, ,           2.2,      1.442687, ,           2.2,      1.209346, , 
          2.4,      1.077199, ,           2.4,     0.9810524, ,           2.4,     0.9294071, ,           2.4,     0.9121424, ,           2.4,     0.9015182, ,           2.4,     0.8975672, ,           2.4,       1.61466, ,           2.4,      1.455876, ,           2.4,      1.220746, , 
          2.6,      1.084184, ,           2.6,     0.9865574, ,           2.6,      0.930465, ,           2.6,     0.9123109, ,           2.6,     0.9012651, ,           2.6,     0.8971978, ,           2.6,      1.628571, ,           2.6,      1.471605, ,           2.6,      1.235533, , 
          2.8,      1.092004, ,           2.8,     0.9934644, ,           2.8,     0.9320912, ,           2.8,     0.9128306, ,           2.8,     0.9012987, ,           2.8,      0.897114, ,           2.8,      1.644058, ,           2.8,      1.489911, ,           2.8,       1.25369, , 
            3,      1.100281, ,             3,      1.001419, ,             3,     0.9344198, ,             3,     0.9137863, ,             3,      0.901661, ,             3,     0.8973196, ,             3,      1.659086, ,             3,      1.506901, ,             3,      1.269413, , 
          3.2,      1.109591, ,           3.2,      1.009946, ,           3.2,     0.9376626, ,           3.2,     0.9151702, ,           3.2,     0.9023263, ,           3.2,     0.8978175, ,           3.2,      1.673798, ,           3.2,      1.522717, ,           3.2,      1.282824, , 
          3.4,      1.119196, ,           3.4,      1.018826, ,           3.4,     0.9422358, ,           3.4,     0.9171245, ,           3.4,     0.9033224, ,           3.4,      0.898608, ,           3.4,       1.68868, ,           3.4,      1.538301, ,           3.4,      1.295298, , 
          3.6,      1.130538, ,           3.6,      1.027971, ,           3.6,     0.9495646, ,           3.6,     0.9199363, ,           3.6,     0.9046644, ,           3.6,     0.8997071, ,           3.6,      1.704166, ,           3.6,      1.554473, ,           3.6,      1.308037, , 
          3.8,      1.155906, ,           3.8,      1.037834, ,           3.8,     0.9618925, ,           3.8,     0.9241042, ,           3.8,     0.9064022, ,           3.8,     0.9011667, , , , , , , ,           3.8,      1.323734, , 
            4,      1.182367, ,             4,      1.050073, ,             4,     0.9784647, ,             4,     0.9295717, ,             4,     0.9085808, ,             4,     0.9030083, , , , , , , ,             4,      1.340476, , 
, , ,           4.2,      1.060821, ,           4.2,     0.9938291, ,           4.2,     0.9355054, ,           4.2,     0.9114303, ,           4.2,     0.9054008, , , , , , , , , , , 

