Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
            0,      2.723723, ,             0,      2.684618, ,             0,      2.844201, , 
          0.2,      2.707435, ,           0.2,      2.668525, ,           0.2,      2.828801, , 
          0.4,      2.692021, ,           0.4,      2.653255, ,           0.4,      2.814242, , 
          0.6,       2.67743, ,           0.6,      2.638818, ,           0.6,      2.800491, , 
          0.8,       2.66364, ,           0.8,      2.625147, ,           0.8,      2.787531, , 
            1,      2.650592, ,             1,      2.612236, ,             1,      2.775325, , 
          1.2,      2.638259, ,           1.2,      2.600033, ,           1.2,      2.763842, , 
          1.4,       2.62662, ,           1.4,      2.588528, ,           1.4,      2.753091, , 
          1.6,      2.615639, ,           1.6,      2.577695, ,           1.6,      2.742997, , 
          1.8,      2.605284, ,           1.8,      2.567482, ,           1.8,      2.733535, , 
            2,       2.59553, ,             2,      2.557854, ,             2,       2.72468, , 
          2.2,      2.586351, ,           2.2,      2.548771, ,           2.2,       2.71641, , 
          2.4,       2.57773, ,           2.4,      2.540225, ,           2.4,      2.708715, , 
          2.6,       2.56964, ,           2.6,      2.532199, ,           2.6,      2.701572, , 
          2.8,      2.562059, ,           2.8,      2.524649, ,           2.8,      2.694947, , 
            3,      2.554968, ,             3,      2.517568, ,             3,      2.688839, , 
          3.2,      2.548325, ,           3.2,      2.510929, ,           3.2,      2.683227, , 
          3.4,      2.542127, ,           3.4,      2.504722, ,           3.4,      2.678097, , 
          3.6,      2.536373, ,           3.6,      2.498948, ,           3.6,      2.673438, , 
          3.8,       2.53104, ,           3.8,      2.493583, ,           3.8,      2.669238, , 
            4,      2.526109, ,             4,      2.488618, ,             4,      2.665477, , 
          4.2,      2.521571, ,           4.2,      2.484034, ,           4.2,      2.662141, , 
          4.4,        2.5174, ,           4.4,      2.479821, ,           4.4,      2.659213, , 
          4.6,      2.513587, ,           4.6,      2.475958, ,           4.6,      2.656698, , 
          4.8,      2.510127, ,           4.8,      2.472415, ,           4.8,      2.654583, , 
            5,      2.506999, ,             5,      2.469183, ,             5,      2.652847, , 
          5.2,      2.504192, ,           5.2,      2.466266, ,           5.2,      2.651477, , 
          5.4,      2.501696, ,           5.4,      2.463632, ,           5.4,      2.650471, , 
          5.6,      2.499503, ,           5.6,      2.461269, ,           5.6,      2.649836, , 
          5.8,      2.497607, ,           5.8,       2.45918, ,           5.8,      2.649552, , 
            6,      2.496003, ,             6,      2.457355, ,             6,      2.649614, , 
          6.2,      2.494689, ,           6.2,      2.455781, ,           6.2,       2.65001, , 
          6.4,       2.49364, ,           6.4,      2.454462, ,           6.4,      2.650741, , 
          6.6,      2.492854, ,           6.6,      2.453386, ,           6.6,      2.651787, , 
          6.8,      2.492321, ,           6.8,      2.452542, ,           6.8,      2.653133, , 
            7,      2.492029, ,             7,      2.451918, ,             7,      2.654791, , 
          7.2,      2.491978, ,           7.2,      2.451511, ,           7.2,      2.656756, , 
          7.4,      2.492168, ,           7.4,      2.451304, ,           7.4,      2.659002, , 
          7.6,      2.492596, ,           7.6,      2.451288, ,           7.6,      2.661544, , 
          7.8,       2.49325, ,           7.8,      2.451463, ,           7.8,      2.664369, , 
            8,      2.494115, ,             8,      2.451823, ,             8,      2.667486, , 
          8.2,      2.495185, ,           8.2,       2.45237, ,           8.2,      2.670911, , 
          8.4,      2.496466, ,           8.4,      2.453091, ,           8.4,      2.674602, , 
          8.6,      2.497962, ,           8.6,      2.453976, ,           8.6,      2.678543, , 
          8.8,      2.499674, ,           8.8,      2.455023, ,           8.8,      2.682758, , 
            9,      2.501587, ,             9,       2.45623, ,             9,       2.68722, , 

