Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          3.4,      1.891684, ,           3.4,      1.828231, ,           3.4,      1.800405, ,           3.4,      1.789594, ,           3.4,       1.78269, ,           3.4,      1.780088, ,           3.4,      2.355528, ,           3.4,       2.19864, ,           3.4,       1.99592, , 
          3.6,      1.890228, ,           3.6,      1.825842, ,           3.6,      1.797609, ,           3.6,      1.786684, ,           3.6,      1.779735, ,           3.6,      1.777129, ,           3.6,      2.356082, ,           3.6,       2.19921, ,           3.6,      1.995685, , 
          3.8,      1.889174, ,           3.8,      1.823794, ,           3.8,      1.795107, ,           3.8,      1.784051, ,           3.8,      1.777046, ,           3.8,       1.77443, ,           3.8,      2.357166, ,           3.8,      2.200281, ,           3.8,      1.995904, , 
            4,      1.888517, ,             4,      1.822066, ,             4,      1.792914, ,             4,      1.781699, ,             4,       1.77462, ,             4,      1.771985, ,             4,      2.358697, ,             4,       2.20182, ,             4,        1.9966, , 
          4.2,      1.888295, ,           4.2,      1.820648, ,           4.2,      1.791005, ,           4.2,      1.779627, ,           4.2,      1.772452, ,           4.2,      1.769786, ,           4.2,      2.360714, ,           4.2,      2.203833, ,           4.2,      1.997756, , 
          4.4,      1.888479, ,           4.4,      1.819544, ,           4.4,      1.789359, ,           4.4,      1.777806, ,           4.4,      1.770545, ,           4.4,       1.76785, ,           4.4,      2.363188, ,           4.4,      2.206289, ,           4.4,       1.99932, , 
          4.6,      1.889065, ,           4.6,      1.818765, ,           4.6,      1.787971, ,           4.6,      1.776232, ,           4.6,      1.768872, ,           4.6,      1.766145, ,           4.6,      2.366082, ,           4.6,      2.209177, ,           4.6,      2.001315, , 
          4.8,      1.890085, ,           4.8,      1.818302, ,           4.8,      1.786838, ,           4.8,      1.774901, ,           4.8,      1.767425, ,           4.8,      1.764656, ,           4.8,      2.369443, ,           4.8,      2.212517, ,           4.8,      2.003721, , 
            5,      1.891489, ,             5,      1.818151, ,             5,      1.785967, ,             5,      1.773802, ,             5,      1.766194, ,             5,      1.763377, ,             5,      2.373221, ,             5,      2.216266, ,             5,      2.006513, , 
          5.2,      1.893304, ,           5.2,      1.818354, ,           5.2,      1.785368, ,           5.2,      1.772942, ,           5.2,       1.76518, ,           5.2,      1.762308, ,           5.2,      2.377385, ,           5.2,      2.220409, ,           5.2,      2.009691, , 
          5.4,      1.895534, ,           5.4,      1.818887, ,           5.4,      1.785032, ,           5.4,      1.772331, ,           5.4,      1.764398, ,           5.4,       1.76146, ,           5.4,      2.381853, ,           5.4,      2.224958, ,           5.4,      2.013274, , 
          5.6,      1.898223, ,           5.6,      1.819733, ,           5.6,      1.784936, ,           5.6,      1.771961, ,           5.6,      1.763857, ,           5.6,      1.760853, ,           5.6,      2.386708, ,           5.6,      2.229937, ,           5.6,      2.017288, , 
          5.8,       1.90135, ,           5.8,      1.820925, ,           5.8,      1.785079, ,           5.8,      1.771813, ,           5.8,      1.763551, ,           5.8,      1.760491, ,           5.8,      2.392051, ,           5.8,      2.235321, ,           5.8,      2.021732, , 
            6,      1.904932, ,             6,      1.822457, ,             6,      1.785475, ,             6,      1.771891, ,             6,      1.763458, ,             6,      1.760337, ,             6,      2.397792, ,             6,      2.241085, ,             6,      2.026557, , 
          6.2,      1.908945, ,           6.2,      1.824319, ,           6.2,      1.786124, ,           6.2,      1.772197, ,           6.2,      1.763573, ,           6.2,      1.760383, ,           6.2,      2.403899, ,           6.2,      2.247234, ,           6.2,      2.031773, , 
          6.4,       1.91339, ,           6.4,      1.826595, ,           6.4,      1.787033, ,           6.4,      1.772734, ,           6.4,      1.763896, ,           6.4,      1.760629, ,           6.4,       2.41038, ,           6.4,      2.253777, ,           6.4,      2.037413, , 
          6.6,      1.918335, ,           6.6,      1.829247, ,           6.6,      1.788205, ,           6.6,      1.773511, ,           6.6,      1.764438, ,           6.6,      1.761083, ,           6.6,      2.417219, ,           6.6,      2.260732, ,           6.6,      2.043569, , 
          6.8,      1.923724, ,           6.8,      1.832373, ,           6.8,      1.789648, ,           6.8,      1.774547, ,           6.8,      1.765231, ,           6.8,      1.761777, ,           6.8,      2.424478, ,           6.8,      2.268169, ,           6.8,       2.05029, , 
            7,      1.929522, ,             7,      1.835915, ,             7,      1.791347, ,             7,      1.775824, ,             7,      1.766272, ,             7,      1.762731, ,             7,      2.432155, ,             7,      2.276135, ,             7,      2.057621, , 
          7.2,      1.935684, ,           7.2,       1.83989, ,           7.2,      1.793287, ,           7.2,      1.777335, ,           7.2,      1.767548, ,           7.2,      1.763924, ,           7.2,      2.440292, ,           7.2,      2.284748, ,           7.2,      2.065759, , 
          7.4,       1.94215, ,           7.4,      1.844357, ,           7.4,      1.795495, ,           7.4,      1.779061, ,           7.4,      1.769043, ,           7.4,      1.765344, ,           7.4,      2.448686, ,           7.4,       2.29357, ,           7.4,      2.074057, , 
          7.6,      1.948892, ,           7.6,      1.849472, ,           7.6,      1.797968, ,           7.6,      1.781003, ,           7.6,      1.770742, ,           7.6,      1.766972, ,           7.6,      2.457487, ,           7.6,      2.302926, ,           7.6,      2.083009, , 
          7.8,      1.956062, ,           7.8,      1.855321, ,           7.8,      1.800699, ,           7.8,      1.783158, ,           7.8,      1.772637, ,           7.8,      1.768793, ,           7.8,      2.466757, ,           7.8,      2.313043, ,           7.8,      2.093004, , 
            8,      1.963622, ,             8,      1.861817, ,             8,      1.803765, ,             8,      1.785554, ,             8,      1.774736, ,             8,      1.770807, ,             8,      2.476694, ,             8,      2.324273, ,             8,      2.104551, , 
          8.2,      1.971588, ,           8.2,      1.869056, ,           8.2,      1.807126, ,           8.2,       1.78817, ,           8.2,      1.777019, ,           8.2,      1.772994, ,           8.2,      2.487503, ,           8.2,      2.337024, ,           8.2,      2.118292, , 
          8.4,      1.979971, ,           8.4,      1.877109, ,           8.4,      1.810828, ,           8.4,      1.790993, ,           8.4,      1.779469, ,           8.4,      1.775342, ,           8.4,      2.499058, ,           8.4,      2.351014, ,           8.4,      2.133787, , 
          8.6,       1.98859, ,           8.6,      1.885768, ,           8.6,      1.814867, ,           8.6,      1.794037, ,           8.6,      1.782084, ,           8.6,      1.777841, ,           8.6,      2.510455, ,           8.6,       2.36444, ,           8.6,       2.14828, , 
          8.8,      1.997345, ,           8.8,      1.894832, ,           8.8,      1.819361, ,           8.8,      1.797319, ,           8.8,      1.784871, ,           8.8,      1.780505, ,           8.8,      2.521252, ,           8.8,      2.376466, ,           8.8,      2.160487, , 
            9,      2.006769, ,             9,      1.904179, ,             9,      1.824369, ,             9,      1.800826, ,             9,      1.787818, ,             9,      1.783332, ,             9,      2.531674, ,             9,      2.387579, ,             9,      2.171245, , 

