Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      1.834984, ,            -1,      1.664718, ,            -1,      2.264362, , 
         -0.8,      1.698868, ,          -0.8,       1.54452, ,          -0.8,       2.08817, , 
         -0.6,      1.584472, ,          -0.6,      1.443568, ,          -0.6,      1.939805, , 
         -0.4,      1.487526, ,          -0.4,      1.358099, ,          -0.4,      1.813789, , 
         -0.2,      1.404703, ,          -0.2,      1.285159, ,          -0.2,        1.7059, , 
            0,      1.333482, ,             0,       1.22252, ,             0,      1.612901, , 
          0.2,      1.271864, ,           0.2,      1.168394, ,           0.2,      1.532252, , 
          0.4,      1.218301, ,           0.4,       1.12141, ,           0.4,      1.462002, , 
          0.6,      1.171572, ,           0.6,      1.080472, ,           0.6,      1.400585, , 
          0.8,      1.130798, ,           0.8,      1.044939, ,           0.8,      1.346825, , 
            1,      1.096661, ,             1,      1.019249, ,             1,      1.299937, , 
          1.2,      1.071005, ,           1.2,     0.9987562, ,           1.2,      1.261347, , 
          1.4,      1.050849, ,           1.4,      0.986195, ,           1.4,      1.232616, , 
          1.6,      1.042651, ,           1.6,     0.9829964, ,           1.6,       1.20863, , 
          1.8,      1.045581, ,           1.8,     0.9892793, ,           1.8,      1.192064, , 
            2,      1.052161, ,             2,      1.001383, ,             2,      1.185328, , 
          2.2,       1.06273, ,           2.2,      1.016937, ,           2.2,      1.186803, , 
          2.4,      1.078455, ,           2.4,      1.033235, ,           2.4,      1.195267, , 
          2.6,      1.096775, ,           2.6,      1.057921, ,           2.6,      1.208523, , 
          2.8,       1.11821, ,           2.8,      1.081638, ,           2.8,      1.224243, , 
            3,      1.145531, ,             3,      1.104366, ,             3,      1.240609, , 
          3.2,      1.161366, ,           3.2,      1.130766, ,           3.2,      1.256169, , 
          3.4,      1.185039, ,           3.4,      1.155127, ,           3.4,      1.272704, , 
          3.6,      1.209529, ,           3.6,      1.179249, ,           3.6,      1.288966, , 
          3.8,       1.22979, ,           3.8,      1.201423, ,           3.8,      1.304647, , 
            4,      1.250321, ,             4,      1.220681, ,             4,      1.320177, , 
          4.2,      1.271502, ,           4.2,      1.235009, ,           4.2,      1.335949, , 
          4.4,      1.292406, ,           4.4,      1.250843, ,           4.4,      1.352971, , 
          4.6,      1.313948, ,           4.6,      1.273896, ,           4.6,      1.370838, , 
          4.8,      1.336447, ,           4.8,      1.298823, ,           4.8,      1.389919, , 
            5,      1.360337, ,             5,      1.326841, ,             5,      1.410879, , 
          5.2,      1.386219, ,           5.2,      1.350957, ,           5.2,      1.434408, , 
          5.4,      1.414519, ,           5.4,      1.365834, , , , , 
, , ,           5.6,      1.684414, , , , , 

