Alpha,T1-15.8 m/s-VLM2, , 
           -1,      4.014284, , 
         -0.8,      3.735328, , 
         -0.6,      3.499525, , 
         -0.4,      3.298214, , 
         -0.2,      3.124733, , 
            0,      2.974205, , 
          0.2,      2.842787, , 
          0.4,      2.727458, , 
          0.6,      2.625825, , 
          0.8,      2.535932, , 
            1,      2.456147, , 
          1.2,      2.385163, , 
          1.4,      2.321831, , 
          1.6,      2.265215, , 
          1.8,      2.214516, , 
            2,      2.169036, , 
          2.2,      2.128191, , 
          2.4,      2.091478, , 
          2.6,       2.05845, , 
          2.8,      2.028743, , 
            3,      2.002039, , 
          3.2,      1.978091, , 
          3.4,      1.956841, , 
          3.6,      1.939272, , 
          3.8,      1.926156, , 
            4,      1.916029, , 
          4.2,      1.907887, , 
          4.4,       1.90163, , 
          4.6,      1.897937, , 
          4.8,      1.895322, , 
            5,      1.895572, , 
          5.2,      1.899115, , 
          5.4,      1.903318, , 
          5.6,      1.908655, , 
          5.8,      1.917953, , 
            6,      1.928651, , 
          6.2,       1.93964, , 
          6.4,      1.950954, , 
          6.6,      1.963052, , 
          6.8,      1.975967, , 
            7,      1.990033, , 

