Alpha,T1-15.8 m/s-VLM2, , 
           -1,      7.509587, , 
         -0.8,      7.444088, , 
         -0.6,      7.382915, , 
         -0.4,      7.326247, , 
         -0.2,      7.274808, , 
            0,       7.22919, , 
          0.2,      7.189814, , 
          0.4,      7.156841, , 
          0.6,      7.130057, , 
          0.8,      7.108902, , 
            1,      7.092871, , 
          1.2,      7.081454, , 
          1.4,      7.074044, , 
          1.6,      7.070298, , 
          1.8,      7.069828, , 
            2,      7.072301, , 
          2.2,      7.077519, , 
          2.4,      7.085305, , 
          2.6,      7.095532, , 
          2.8,      7.107891, , 
            3,      7.122204, , 
          3.2,      7.138325, , 
          3.4,       7.15612, , 
          3.6,      7.175506, , 
          3.8,      7.196423, , 
            4,       7.21883, , 
          4.2,       7.24278, , 
          4.4,      7.268162, , 
          4.6,      7.294871, , 
          4.8,      7.322941, , 
            5,      7.352312, , 
          5.2,      7.382992, , 
          5.4,      7.414948, , 
          5.6,        7.4481, , 
          5.8,      7.482393, , 
            6,      7.517817, , 
          6.2,       7.55436, , 
          6.4,      7.591935, , 
          6.6,      7.630523, , 
          6.8,      7.670099, , 
            7,       7.71066, , 
          7.2,      7.752123, , 
          7.4,      7.794398, , 
          7.6,      7.837451, , 
          7.8,      7.881253, , 
            8,      7.925719, , 
          8.2,      7.970858, , 
          8.4,      8.016611, , 
          8.6,      8.062894, , 
          8.8,      8.109657, , 
            9,      8.156879, , 
          9.2,      8.204539, , 
          9.4,      8.252614, , 
          9.6,      8.301093, , 
          9.8,      8.349956, , 
           10,      8.399171, , 
         10.2,      8.448724, , 
         10.4,      8.498596, , 
         10.6,      8.548758, , 

