Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.5835998, , 
         -0.8,      0.593698, , 
         -0.6,     0.6037801, , 
         -0.4,     0.6138458, , 
         -0.2,     0.6238946, , 
            0,     0.6339263, , 
          0.2,     0.6439404, , 
          0.4,     0.6539367, , 
          0.6,     0.6639148, , 
          0.8,     0.6738743, , 
            1,      0.683815, , 
          1.2,     0.6937364, , 
          1.4,     0.7036383, , 
          1.6,     0.7135202, , 
          1.8,     0.7233819, , 
            2,     0.7332231, , 
          2.2,     0.7430433, , 
          2.4,     0.7528423, , 
          2.6,     0.7626197, , 
          2.8,     0.7723752, , 
            3,     0.7821085, , 
          3.2,     0.7918193, , 
          3.4,     0.8015072, , 
          3.6,     0.8111719, , 
          3.8,     0.8208131, , 
            4,     0.8304304, , 
          4.2,     0.8400236, , 
          4.4,     0.8495924, , 
          4.6,     0.8591363, , 
          4.8,     0.8686552, , 
            5,     0.8781487, , 
          5.2,     0.8876165, , 
          5.4,     0.8970583, , 
          5.6,     0.9064738, , 
          5.8,     0.9158627, , 
            6,     0.9252247, , 
          6.2,     0.9345595, , 
          6.4,     0.9438668, , 
          6.6,     0.9531463, , 
          6.8,     0.9623977, , 
            7,     0.9716208, , 
          7.2,     0.9808152, , 
          7.4,     0.9899806, , 
          7.6,     0.9991169, , 
          7.8,      1.008224, , 
            8,      1.017301, , 
          8.2,      1.026348, , 
          8.4,      1.035364, , 
          8.6,       1.04435, , 
          8.8,      1.053305, , 
            9,      1.062229, , 
          9.2,      1.071122, , 
          9.4,      1.079983, , 
          9.6,      1.088812, , 
          9.8,      1.097609, , 
           10,      1.106374, , 
         10.2,      1.115105, , 
         10.4,      1.123804, , 
         10.6,       1.13247, , 

