Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-23.8 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      10.51874, ,            -1,      11.07179, ,            -1,      9.694819, , 
         -0.8,      10.59698, ,          -0.8,      11.15704, ,          -0.8,      9.751346, , 
         -0.6,      10.66387, ,          -0.6,      11.22996, ,          -0.6,      9.800529, , 
         -0.4,      10.72058, ,          -0.4,      11.28986, ,          -0.4,      9.842807, , 
         -0.2,      10.76806, ,          -0.2,      11.33457, ,          -0.2,      9.878617, , 
            0,      10.80717, ,             0,      11.37706, ,             0,      9.908363, , 
          0.2,      10.83882, ,           0.2,      11.40629, ,           0.2,      9.932405, , 
          0.4,      10.86365, ,           0.4,      11.43229, ,           0.4,      9.951023, , 
          0.6,      10.88216, ,           0.6,      11.44978, ,           0.6,      9.964448, , 
          0.8,      10.89481, ,           0.8,      11.45744, ,           0.8,      9.973032, , 
            1,      10.90206, ,             1,       11.4616, ,             1,      9.977018, , 
          1.2,      10.90415, ,           1.2,      11.45301, ,           1.2,      9.976678, , 
          1.4,      10.90164, ,           1.4,      11.44225, ,           1.4,      9.972149, , 
          1.6,      10.89462, ,           1.6,      11.42664, ,           1.6,      9.963765, , 
          1.8,      10.88329, ,           1.8,      11.40441, ,           1.8,      9.951685, , 
            2,      10.86793, ,             2,      11.37768, ,             2,      9.936133, , 
          2.2,      10.84843, ,           2.2,      11.34601, ,           2.2,      9.917234, , 
          2.4,      10.82479, ,           2.4,      11.31045, ,           2.4,      9.895193, , 
          2.6,      10.79685, ,           2.6,      11.26902, ,           2.6,      9.870238, , 
          2.8,      10.76502, ,           2.8,      11.22128, ,           2.8,      9.842533, , 
            3,      10.72941, ,             3,      11.16949, ,             3,        9.8123, , 
          3.2,      10.69026, ,           3.2,      11.11478, ,           3.2,      9.779616, , 
          3.4,      10.64787, ,           3.4,      11.05872, ,           3.4,      9.744619, , 
          3.6,      10.60243, ,           3.6,      10.99977, ,           3.6,      9.707508, , 
          3.8,       10.5544, ,           3.8,      10.94031, ,           3.8,      9.668422, , 
            4,      10.50402, ,             4,      10.87854, ,             4,      9.627464, , 
          4.2,      10.45168, ,           4.2,      10.81559, ,           4.2,      9.584746, , 
          4.4,       10.3976, ,           4.4,      10.75161, ,           4.4,      9.540277, , 
          4.6,      10.34194, ,           4.6,      10.68677, ,           4.6,      9.494292, , 
          4.8,      10.28494, ,           4.8,      10.62129, ,           4.8,      9.446861, , 
            5,      10.22668, ,             5,      10.55557, ,             5,      9.398009, , 
          5.2,      10.16734, ,           5.2,      10.48931, ,           5.2,      9.347815, , 
          5.4,      10.10711, ,           5.4,      10.42122, ,           5.4,      9.296244, , 
          5.6,      10.04609, ,           5.6,      10.35233, ,           5.6,      9.243377, , 
          5.8,      9.984446, ,           5.8,      10.28302, ,           5.8,      9.189268, , 
            6,      9.922302, ,             6,      10.21484, ,             6,      9.133912, , 
          6.2,      9.859735, ,           6.2,      10.14676, ,           6.2,      9.077087, , 
          6.4,       9.79688, ,           6.4,      10.07772, ,           6.4,      9.018583, , 
          6.6,        9.7338, ,           6.6,      10.00938, ,           6.6,      8.958234, , 

