Alpha,T1-15.8 m/s-VLM2, , 
           -1,      12.89938, , 
         -0.8,      12.98889, , 
         -0.6,      13.06655, , 
         -0.4,      13.13347, , 
         -0.2,      13.19125, , 
            0,      13.24037, , 
          0.2,      13.28142, , 
          0.4,      13.31472, , 
          0.6,      13.33949, , 
          0.8,      13.35615, , 
            1,      13.36503, , 
          1.2,      13.36593, , 
          1.4,      13.35884, , 
          1.6,      13.34431, , 
          1.8,      13.32303, , 
            2,       13.2953, , 
          2.2,      13.26132, , 
          2.4,      13.22158, , 
          2.6,      13.17627, , 
          2.8,      13.12603, , 
            3,      13.07123, , 
          3.2,      13.01239, , 
          3.4,      12.95016, , 
          3.6,       12.8848, , 
          3.8,      12.81677, , 
            4,      12.74645, , 
          4.2,      12.67411, , 
          4.4,      12.59995, , 
          4.6,      12.52413, , 
          4.8,      12.44691, , 
            5,      12.36844, , 

