Alpha,T1-15.8 m/s-VLM2, , 
           -1,       4.43288, , 
         -0.8,      4.402454, , 
         -0.6,      4.376389, , 
         -0.4,      4.354175, , 
         -0.2,      4.335176, , 
            0,      4.319156, , 
          0.2,      4.305856, , 
          0.4,      4.295126, , 
          0.6,       4.28718, , 
          0.8,      4.281854, , 
            1,       4.27902, , 
          1.2,      4.278731, , 
          1.4,      4.280993, , 
          1.6,      4.285637, , 
          1.8,      4.292458, , 
            2,      4.301378, , 
          2.2,      4.312357, , 
          2.4,      4.325271, , 
          2.6,      4.340086, , 
          2.8,      4.356635, , 
            3,      4.374828, , 
          3.2,      4.394533, , 
          3.4,      4.415566, , 
          3.6,      4.437878, , 
          3.8,      4.461338, , 
            4,      4.485851, , 
          4.2,      4.511348, , 
          4.4,       4.53779, , 
          4.6,      4.565147, , 
          4.8,      4.593349, , 
            5,      4.622364, , 

